collocate,count
patient,2
deeply,3
distressed,1
severe,31
symptom,4
intensive,1
social,3
support,3
comprehensive,1
information,1
mental_health,1
condition,2
ptsd,1
overwhelming,6
major,2
md,2
report,2
significant,1
barrier,1
care,2
mthfr,1
c677,1
t,1
polymorphism,1
china,1
association,2
remain,1
elusive,1
controversial,1
evaluation,1
crucial,1
psychological,2
characteristic,1
solution,1
grave,1
document,1
problem,2
critical,1
psychiatric,2
diagnosis,1
significantly,3
improve,1
measure,2
profile,1
mood,1
states,1
subscale,1
d,2
tensionanxiety,1
ta,1
angerhostility,1
ah,1
strong,1
correlate,1
victimization,3
precede,1
compelling,1
evidence,3
lead,1
debilitate,2
specifically,2
woman,4
diagnose,1
shockingly,1
elevate,2
level,2
alarming,1
combination,1
potential,1
covariate,1
postpartum,2
conclusion,1
age,3
education,1
tai,1
appear,1
drastically,1
risk,3
critically,1
relationship,3
ci,3
high,1
odd,2
item,2
pgsi,1
heighten,3
rating,1
beck,3
index,1
anxiety,7
inventory,3
intense,8
skyrocket,1
rate,1
hazardous,1
alcohol,1
use,1
frequent,1
panic,1
disorder,3
pd,1
little,1
adjunctive,1
medication,1
treat,1
intervention,2
substantially,2
increase,1
superoxide,1
anion,1
production,1
factor,2
chronic,1
stress,3
independent,1
hypertension,1
status,1
colour,1
blind,1
racial,1
ideology,1
life,2
satisfaction,2
chicago,1
multiscale,1
cmdi,1
develop,2
enhance,2
precision,2
individual,1
non,1
medical,1
scale,1
cognition,2
dementia,1
severity,2
comorbiditie,1
strain,1
dyadic,1
lack,1
confidence,1
ability,1
overcome,1
carry,1
harrowing,1
self,3
fulfil,1
memory,1
explain,2
effect,6
maternal,2
child,2
internalize,1
externalize,1
find,1
initial,1
foster,2
subsequent,2
depression,4
generate,2
subjective,1
behavioural,1
therapy,1
examine,1
previous,3
meta,1
analysis,1
suggest,3
treatment,3
considerable,1
baseline,1
week,1
thoroughly,1
evaluate,1
quality,1
deterioration,1
consider,1
follow,2
participant,1
decrease,1
control,2
group,1
adult,1
remit,1
mdd,1
n,3
=,8
predictive,1
aa,1
attendance,1
heavy,1
concurrent,1
drinking,1
erratic,1
people,1
recurrent,1
mindfulness,1
skill,1
express,1
evenly,1
different,1
i.e.,1
worry,2
concept,1
study,1
type,2
diabetes,1
t2dm,1
highly,1
induce,1
behavior,1
relevant,1
ic,1
mouse,1
addition,1
parenting,1
program,2
reduce,2
parental,1
limited,1
antidepressant,1
case,1
resistant,1
primary,1
identify,1
recruit,1
mobile,1
health,1
inflammatory,1
marker,1
partly,1
cardiovascular,1
event,1
share,1
likely,1
p,2
>,1
investigate,1
personality,1
vignette,1
describe,1
obesity,3
present,1
set,1
base,1
stigma,4
research,2
ds,2
fat,2
phobia,1
paternal,1
psychopathology,1
aggression,1
smd,2
show,1
profound,2
low,2
hr,1
urinary,1
free,1
sed,1
early,1
survivorship,1
period,1
alleviate,1
sum,1
score,2
r,2
total,1
pervasive,1
negative,1
rigorously,1
assess,1
cancer,1
relate,1
mean,1
time,2
remission,1
day,1
standard,1
error,1
se,1
mania,1
moderate,1
global,1
functioning,1
account,1
extreme,1
population,1
tend,1
experience,1
man,1
