collocate,count
aim,1
paper,2
account,1
ferenczi,1
theory,3
emerge,1
writing,1
specify,1
point,1
composite,1
therapeutic,1
conversation,1
include,4
description,1
model,2
therapy,1
history,7
extreme,4
violence,4
exposure,7
intense,4
opportunity,1
clinician,1
integrate,1
case,1
setting,1
treat,1
rate,1
south,1
african,1
child,2
adolescent,1
research,7
phenomenon,1
disregard,1
voice,1
affect,1
insider,1
perspective,2
process,1
person,1
brain,1
regard,1
generation,1
report,6
suggest,4
presence,2
intergenerational,2
transmission,2
prevalence,1
specific,5
substance,2
use,3
disorder,8
patient,2
associate,4
sociodemographic,1
characteristic,1
survive,1
war,1
take,1
refuge,1
propose,1
pennebaker,1
work,2
structured,2
disclosure,3
provide,1
suitable,1
analogue,1
explore,3
question,1
relevant,1
psychological,5
stress,6
loss,1
usefully,1
illuminate,1
biblical,1
event,2
personality,2
dimension,1
psychopathology,1
psychiatric,1
sample,1
survivor,5
interaction,1
baseline,2
cannabis,1
childhood,4
urbanicity,1
hand,1
psychotic,1
experience,7
evolutionary,1
empirical,1
context,2
severely,1
stigmatize,1
article,1
author,3
discuss,1
interface,1
participation,2
longitudinal,1
describe,1
follow,2
hospitalization,1
severe,16
orthopedic,1
continue,1
heavily,1
opioid,1
urgent,1
early,2
intervention,2
face,1
identify,1
highly,1
likely,1
develop,3
chronic,1
ptsd,11
majority,1
recover,1
spontaneously,1
emotional,1
abuse,2
subscale,1
questionnaire,1
ruminative,1
response,1
scale,1
attention,1
deficit,1
hyperactivity,1
diagnosis,2
wide,1
variation,3
individual,2
expression,2
trauma,11
recovery,2
resilience,2
variability,1
reporting,2
type,5
lifetime,3
posttraumatic,1
antisocial,1
maladaptive,1
cognitive,2
style,1
week,1
month,1
study,2
examine,4
latent,1
class,8
trajectory,1
association,2
demographic,3
prior,1
reason,1
referral,1
membership,1
nonclinical,1
expose,1
participant,3
randomly,1
assign,1
condition,1
reference,2
symptom,4
profound,2
group,7
n,5
=,6
general,4
result,3
level,1
distress,2
participate,1
insufficient,1
reduce,2
willingness,2
perceive,3
benefit,1
survey,1
defensive,1
organization,1
arise,1
manage,1
attendant,1
revenge,1
fantasy,2
conversely,1
disclose,1
interact,1
cold,1
distant,1
experimenter,1
indicate,2
memory,2
significantly,2
disorganized,1
extremely,2
h,1
mean,1
sd,1
actual,1
present,1
modestly,1
elevate,1
concentration,1
crp,1
differ,2
respect,2
qualitative,1
difference,3
form,3
quantitative,1
category,1
problem,1
contest,1
example,1
forget,1
literature,1
write,1
social,1
historical,1
attain,1
high,1
score,1
victim,1
endure,1
gain,1
well,1
understanding,1
see,1
incorporate,2
sexual,2
pessimism,1
risky,1
sex,1
differentiate,2
agency,6
traumatic,2
naturalistic,1
interview,2
impact,1
particular,1
focus,1
significant,1
change,1
self,1
world,1
hallmark,1
vicarious,1
b,1
growth,1
telephone,1
assess,2
witness,1
delinquency,1
strongly,2
relate,2
fatigue,1
population,2
drastic,1
effect,4
recent,1
intensely,1
stressful,1
life,1
evolution,2
concept,1
psychoanalytic,1
enact,1
feeling,1
defense,1
immediacy,1
transference,1
relationship,1
illustrate,1
psychoanalysis,1
show,3
thoroughly,1
extensive,1
past,1
current,1
behavioural,1
devastating,1
evaluate,2
relatively,2
few,2
post,2
dream,1
intensive,1
positive,1
healthy,1
control,1
substantial,1
head,1
multiple,2
measure,1
physical,1
fix,1
variable,1
e.g.,1
gender,1
pathway,1
importance,1
physiological,1
absence,1
empirically,1
support,1
treatment,2
available,2
time,2
seek,1
receive,1
service,1
regression,1
combat,1
avoidant,1
coping,1
