collocate,count
rehabilitation,2
need,1
survivor,3
childhood,12
sexual,19
rate,5
victim,1
risk,1
severe,13
repeat,2
paper,1
focus,1
role,1
substance,16
socially,1
culturally,1
base,2
gender,2
issue,2
predict,4
future,1
increase,2
bulimic,1
symptom,2
onset,1
major,2
depression,4
binge,2
eating,1
mental_health,1
internalize,1
externalize,1
problem,2
accord,1
telephone,1
interview,1
dva,1
clinic,1
state,2
match,1
alarmingly,1
high,1
woman,6
history,8
csa,3
ask,1
write,1
non,1
document,1
prevalence,2
physical,4
assault,1
psychological,2
cultural,1
identity,1
theory,1
drug,7
analyze,1
datum,2
depth,1
post,2
intervention,1
present,1
administrative,1
detail,1
child,9
evaluation,1
program,2
highlight,1
groundbreaking,1
approach,1
test,1
national,2
sample,1
urban,2
treatment,8
seeker,1
income,1
relate,3
money,1
urge,1
recall,1
disclosure,1
time,2
prolong,1
length,1
take,1
discuss,2
show,3
manic,2
episode,2
engagement,1
pleasurable,1
potentially,1
harmful,1
leisure,1
trust,1
rapport,1
provide,1
education,1
design,1
level,2
ability,2
help,3
reprocess,2
trauma,2
common,1
hiv,3
infect,1
person,2
empirically,2
support,2
address,1
available,1
man,1
aids,2
combination,1
schizophrenia,1
alcohol,3
result,1
great,2
impairment,1
presence,2
article,1
examine,3
prevention,1
native,1
youth,1
oakland,1
self,3
harm,1
neglect,5
unauthorized,1
leave,1
victimization,1
realistic,1
conception,1
likely,2
seek,1
experience,2
setting,1
participate,1
center,1
methamphetamine,1
project,1
multi,1
assess,1
pain,1
report,5
relation,1
current,2
status,1
occupation,1
depressive,1
mixed,1
extreme,2
infancy,1
overwhelming,1
maternal,1
clinical,1
counseling,2
staff,1
client,1
locate,1
regional,1
study,3
sex,1
difference,2
consistent,1
male,1
female,1
debate,1
true,1
false,1
memory,2
select,2
literature,1
conventional,1
recovery,1
use,1
insight,1
gain,1
draw,1
haunt,1
authenticity,1
delay,1
compare,3
finkelhor,1
d.,1
unprecedented,1
term,2
scope,1
inconceivable,1
link,1
significantly,3
preterm,1
delivery,1
describe,2
patient,2
olanzapine,1
acquaintance,1
receipt,1
perpetration,2
preoccupied,1
attachment,2
act,1
independent,2
predictor,1
inquiry,1
people,1
meaning,1
past,1
loss,1
counterpart,2
abuse,3
nonabuse,1
lifetime,1
research,1
mitigating,1
factor,1
juvenile,1
offender,3
neighborhood,2
appalling,1
control,1
demographic,1
note,1
perception,1
severity,1
offense,1
revictimization,1
brutal,1
ptsd,1
traumatic,1
stress,1
disorder,1
characteristic,2
and/or,3
devastating,1
effect,1
impaired,1
psychobiology,1
quality,1
parent,1
affect,1
dysregulation,1
drink,1
subsequent,1
offending,1
inextricably,1
interlink,1
asian,1
immigrant,1
resilience,1
healing,1
exposure,1
intense,1
cpa,2
disturb,2
reason,1
enter,1
association,1
adolescent,1
alliance,2
dependency,1
posttreatment,1
moderate,1
strength,1
inflict,1
injury,1
alcoholism,1
criminality,1
form,1
correlate,1
nssi,1
include,1
anxiety,1
alexithymia,1
hostility,1
smoking,1
military,1
justice,1
case,2
indebtedness,1
referral,1
homosexual,1
practitioner,1
proportionately,1
apt,1
foster,1
adoptive,1
sexually,1
qualitative,1
method,1
perceive,1
work,1
alarming,1
institute,1
collaborative,1
cocaine,1
>,1
ml,1
day,1
