collocate,count
result,3
show,3
anxiety,14
relate,3
enhanced,1
imagery,1
future,1
negative,3
meditation,1
practice,1
significantly,6
associate,5
improvement,1
control,2
pil,1
affect,2
positive,1
study,8
investigate,2
score,7
student,1
sport,1
information,1
maternal,2
socio,1
demographic,1
factor,2
available,1
sample,5
psychometric,1
property,1
hamilton,5
inventory,8
hdi,1
reynolds,1
kobak,1
1995a,1
odd,1
ratio,1
probability,1
month,1
infant,1
unwanted,1
or=4.33,1
cl,1
character,1
tci,1
self,3
rate,3
scale,8
sds,2
distribute,1
abuse,4
bulimic,2
symptom,9
predict,3
onset,3
substance,3
pathology,1
play,1
mediating,1
role,1
dysfunctional,1
attitude,2
individual,1
chronic,1
disease,4
screen,2
routinely,1
trait,2
anger,3
stas,1
beck,6
bdi,4
series,1
aphorism,1
mean,1
share,2
patient,9
early,2
treatment,1
appear,1
risk,2
specifically,1
major,11
severity,2
alexithymia,2
atypical,1
elevated,1
personality,1
disorder,4
dsm,1
iii,1
r,1
elderly,1
psychiatric,2
korea,1
illness,1
ham,2
d,1
serotonergic,1
abnormality,1
consistent,1
find,2
neurological,1
present,2
nonstarter,2
construct,1
confusion,1
tension,1
suggest,1
psychological,1
profile,1
analysis,1
causation,1
severe,1
case,1
clinical,2
represent,1
general,2
population,2
woman,1
experience,1
life,3
event,1
low,2
perceive,2
high,3
ptsd,1
somatization,1
hostility,1
aim,1
provide,1
prevalence,3
datum,2
current,1
mental_disorder,1
impairment,1
need,1
eating,1
inventory-2,1
edi-2,1
family,1
adaptability,1
cohesion,1
decrease,2
temptation,1
smoke,1
level,3
subsyndromal,1
bad,2
quality,2
measure,4
effect,2
size,1
small,1
poor,1
functioning,2
depressive,1
syndrome,1
particularly,1
intervene,1
and/or,1
social,1
support,1
double,2
dysthymia,2
superimpose,2
depression,8
public,2
health,2
issue,1
impose,1
relationship,1
eastern,1
finland,1
nka,1
degree,2
taylor,1
manif,1
mas,1
zung,1
index,1
asi,1
composite,1
tomm,1
influence,1
presence,1
state,1
compare,1
refractory,1
unipolar,1
bipolar,1
undergo,1
similar,1
procedure,1
adjustment,1
prior,1
panic,1
attack,1
parkinsons,2
objective,1
determine,1
anxious,1
define,1
correlate,1
pattern,1
review,1
female,1
preponderance,1
begin,1
emerge,1
age,1
rating,2
recovery,1
recent,1
human,1
address,1
impact,1
immune,1
function,1
consequence,1
change,1
numerous,1
help,1
book,1
relatively,2
empirically,1
test,2
victim,1
bullying,1
=,3
df,1
p,1
linkage,1
account,1
correlation,1
rumination,1
distraction,1
explore,1
structural,1
equation,1
model,1
tbi,1
compatible,1
lack,1
complaint,1
non,1
psychotic,1
schizophrenia,1
urban,1
unfavourable,1
tendency,1
isolate,1
society,1
child,2
live,1
parent,2
treat,1
problem,1
irrespective,1
course,1
response,1
style,1
theory,1
3rd-,1
grade,1
sexual,1
orientation,1
marriage,1
