collocate,count
public,3
inability,1
unwillingness,1
identify,1
severe,17
long,1
support,1
empirically,1
college,1
student,1
state,1
give,1
opinions,1
illness,2
questionnaire,1
omi,1
challenging,1
test,2
advanced,1
knowledge,1
deep,1
root,1
devise,1
nunnally,1
dire,1
social,2
condition,1
emergence,1
troubling,1
behavioural,1
pathology,1
currently,1
hold,1
western,1
view,1
debilitate,1
physical,1
extreme,3
adoptive,2
relative,1
alarming,2
rate,4
record,1
determine,1
adoptee,2
biological,2
parent,4
sibling,3
strongly,2
significantly,2
relate,3
hypothesized,1
intense,2
relationship,2
creative,3
ability,3
suggest,1
relentless,1
severely,3
disable,1
nature,1
psychiatric,1
patient,1
fare,1
career,1
chronic,2
disability,2
follow,1
prevalence,2
survey,1
salford,1
england,1
compare,1
far,1
disruptive,1
body,1
image,1
devastate,1
abstract,1
model,3
individual,1
concern,1
normality,1
associate,1
outside,1
hospital,1
assess,1
north,1
english,1
able,1
recognize,1
disturbing,1
symptom,1
paranoid,1
schizophrenia,1
dramatically,1
variance,1
theory,3
maladaptation,1
unsettling,1
chilling,1
death,1
instinct,1
indicate,1
trend,1
great,2
acceptance,2
mentally,1
ill,2
mental_illness,3
course,1
hope,1
eradicate,1
successive,1
generation,1
question,1
comparison,1
rampant,1
narcotic,1
use,1
rural,1
urban,1
complex,2
evidence,2
detrimental,1
family,2
postbirth,3
influence,2
find,2
evaluation,1
uncooperative,1
nonresponding,1
potential,1
subject,1
significant,1
change,2
perception,2
mental_health,1
dramatic,2
response,2
item,2
semantic,2
differential,1
suicide,1
general,1
category,1
