collocate,count
self,1
assessment,1
physical,1
health,7
critical,4
outcome,2
severe,6
psychological,4
distress,4
profound,3
significant,3
behavior,2
naive,1
adult,2
impression,1
multiple,1
role,2
involvement,1
regard,2
concern,3
middle,1
class,1
caucasian,1
woman,2
press,5
sociopolitical,1
factor,1
critically,2
relate,1
uniqueness,1
approach,4
counseling,1
development,1
professional,5
representative,1
sample,1
n,3
=,3
community,3
catchment,1
area,2
lifetime,1
admission,1
assess,1
suggest,1
need,6
study,2
vulnerable,2
youngster,2
nonmental_health,1
setting,2
mental_health,6
complex,2
procedure,1
distressed,1
youth,2
intelligence,1
score,1
age,2
problematic,1
rating,1
life,1
thoroughly,1
examine,1
distinct,1
orthogonal,1
dimension,1
midlife,1
identity,1
marital,1
satisfaction,2
parenting,1
mother,3
preadolescent,1
early,1
question,1
address,3
effectively,3
able,1
translate,1
diagnostic,1
al,1
anon,1
family,4
groups,1
nationalalliance,1
ill,1
small,1
locally,1
base,2
support,2
group,5
ally,1
state,4
association,1
collaboration,1
skilled,1
overwhelmed,1
primary,1
care,3
agoraphobic,1
comorbid,1
patient,4
dramatically,1
externalize,1
locus,1
control,1
chance,1
far,1
severely,1
effect,2
rapid,1
social,1
change,1
fragile,1
dubai,1
united,1
arab,1
emirates,1
compare,1
hmi,1
heavily,1
utilize,2
service,11
author,2
experience,1
lead,2
training,2
worker,3
turn,1
chronic,1
emotive,1
understanding,1
dependency,1
appear,1
recommend,1
ideal,1
intense,1
machiavellian,1
manipulativeness,1
deeply,1
strongly,2
mediate,2
distressing,1
relationship,1
stressor,1
problem,1
focus,1
cope,1
strategy,1
deteriorate,1
somatic,1
general,2
specific,2
psychiatric,1
diagnosis,3
research,4
child,4
adolescent,2
national,2
institute,3
mental,2
intricate,3
mental_disorder,1
parameter,2
compelling,1
opportunity,1
include,3
overreliance,1
prolong,1
inpatient,1
treatment,4
surge,1
home,1
industry,1
shortage,1
urgent,1
referral,1
medical,1
provider,1
crisis,1
provide,2
emergency,1
prevent,1
formation,1
posttraumatic,1
stress,2
ptsd,1
positive,2
subject,1
seeker,1
exhibit,1
overwhelming,1
significantly,1
variable,3
list,1
demonstrate,1
single,1
parent,3
healthy,1
issue,1
relevant,3
growth,1
scholarly,1
literature,2
appropriately,1
explore,2
cultural,2
ethnic,1
minority,1
member,1
powerful,1
illusion,1
foster,1
garner,1
tremendous,1
attention,1
widespread,2
acceptance,1
infect,1
urgently,1
refer,3
psychiatrist,1
party,1
consider,1
extremely,1
dangerous,1
persistently,1
controversial,1
examination,1
american,1
indian,1
healer,1
offer,1
train,2
mainstream,1
anglo,1
recommendation,1
strengthen,1
head,2
start,1
program,1
create,2
bold,1
unified,1
reaffirm,1
comprehensive,3
ensure,1
intensely,1
responsive,1
diverse,1
background,1
serve,1
drastically,1
increase,1
coordination,1
establish,1
strong,1
linkage,1
groundbreake,1
integrate,1
transformative,1
new,2
paradigm,2
traditional,2
intervention,3
asian,1
americans,1
differential,1
pattern,1
utilization,1
hawaii,1
major,1
modern,1
dominate,1
field,1
model,3
identify,1
transference,1
reaction,1
onerous,1
threaten,1
assign,1
progressive,1
phase,1
present,1
escalate,1
symptom,2
limitation,1
concept,2
dual,2
characterize,2
person,2
developmental,1
handicap,2
discuss,3
survivor,1
remarkable,1
depiction,2
incredible,2
picture,2
dire,2
mental_illness,1
public,1
education,1
vital,1
datum,1
longitudinal,1
investigation,1
rate,1
intake,1
appointment,1
stressed,1
center,1
clinical,1
versus,1
clerical,1
teacher,1
little,1
current,1
report,1
describe,1
demand,1
clinic,1
interact,1
system,1
prognosis,1
response,1
chemical,1
dependence,1
meet,1
cross,1
disciplinary,1
disability,1
crucial,1
ancillary,1
therapy,1
case,1
management,1
overall,1
paper,1
possibility,1
client,1
unknowingly,1
collaborate,1
modeling,1
process,1
predict,1
good,1
fit,1
confirm,1
reform,2
implement,2
intend,2
disruption,2
consumer,1
