collocate,count
severe,35
mental_health,2
need,2
fully,1
integrate,1
dimension,1
comprehensive,3
hiv,1
prevention,1
research,1
impact,4
correlate,1
chronic,1
exposure,4
develop,1
society,1
mexico,1
city,1
childhood,10
abuse,2
obtain,1
questionnaire,2
question,1
interest,1
evaluate,1
associate,3
selection,1
effect,3
damaging,1
romantic,1
leave,1
home,1
adolescent,1
represent,1
significant,4
achievement,1
discuss,1
particular,2
grinbergs,1
examine,2
relationship,3
world,1
assumption,1
history,7
predict,3
symptom,11
dissociation,3
profile,1
young,3
child,1
underscore,1
critical,1
importance,1
match,1
participant,3
complete,3
sex,1
survey,1
relative,2
change,2
undetecte,1
brain,2
alarm,1
toxicity,1
pattern,1
urgent,1
universal,1
phenomenon,1
causal,1
model,5
link,1
rape,2
relate,2
response,2
test,3
consider,3
way,2
differ,2
type,3
nonsexual,1
relation,2
difference,1
intense,6
focus,1
treatment,3
study,3
dropout,1
borderline,1
personality,2
disorder,1
bpd,1
crucial,1
possibility,1
dana,1
deal,1
present,2
psychiatric,2
diagnosis,1
violence,1
overwhelming,1
evidence,2
form,4
keep,1
trauma,6
consistent,1
strong,1
strength,2
remain,2
objective,1
measure,1
intervention,3
strategy,2
survivor,1
suggest,2
fear,1
breakdown,1
reaction,1
early,1
stigma,1
cancer,2
continue,1
emotional,1
distress,2
discussion,1
care,1
hospitalization,1
level,1
high,2
intensity,1
centre,1
single,1
versus,3
multiple,1
adulthood,2
group,1
depressive,2
support,1
cognitive,1
pathology,2
profound,5
implication,1
clinical,3
broad,1
conceptualization,1
devastate,1
life,1
event,2
result,4
bad,1
s,1
base,1
practice,1
pertain,1
ptsd,7
independent,1
association,4
lifetime,2
current,3
gradient,2
increase,2
cumulative,1
likelihood,1
report,1
reduce,1
victim,2
rarely,1
diagnose,1
clinician,1
everyday,1
experience,4
work,2
woman,3
overt,1
intensely,2
maladaptive,1
extreme,2
premature,1
birth,1
caesarean,1
overpower,1
feeling,1
increasingly,1
extremely,1
prevalence,1
interpersonal,2
devastating,3
globally,1
long,1
blunt,1
closed,1
penetrate,1
dsm,1
iv,1
tr,1
glossary,1
prominent,1
certain,1
culture,1
syndrome,1
influence,1
self,1
objectification,1
persistent,1
aggressive,1
microaggression,1
detail,1
thorough,1
typology,1
social,2
distinguish,1
individual,2
produce,1
repair,1
depend,1
disturbance,1
extensive,1
explore,1
mental_illness,1
sample,1
n,1
=,1
recently,1
varied,1
find,1
interact,1
openness,1
univariate,1
analysis,1
strongly,1
blow,1
threshold,1
core,1
intend,1
thoroughly,1
symptomatology,1
general,1
psychological,2
devastation,1
prior,2
etiology,1
trace,1
indicate,1
burden,1
heterosexual,1
lesbian,1
bisexual,1
women,1
veteran,2
provide,1
information,1
distinct,1
depression,1
sexual,1
orientation,1
fail,1
specific,1
characteristic,1
differential,1
physical,2
hypothesis,1
assaultive,1
risk,1
attempt,1
suicide,1
compare,1
betrayal,2
predictor,2
adult,2
maltreatment,2
majority,1
generalization,1
contexts,1
profoundly,1
affect,1
