collocate,count
chinese,1
version,2
center,1
epidemiological,2
studies,1
scale,7
suicidality,2
relate,3
questionnaire,4
apply,1
assess,1
social,3
phobia,1
profound,3
extremely,1
low,3
self,2
esteem,1
art,1
therapist,1
work,3
primarily,1
severe,35
identify,2
compare,5
depression,2
range,2
intense,12
factor,3
include,1
preferred,1
concordance,1
diagnosis,1
alarmingly,2
unsatisfactory,1
generation,1
antipsychotic,1
gentleman,1
bipolar,1
potential,1
dramatically,1
recover,1
life,2
diligently,1
research,1
indicate,1
individual,1
seasonal,2
sd,1
exhibit,1
pronounced,1
memory,1
bias,1
information,1
characterize,1
debilitate,3
non,2
nsd,1
case,1
neuropsychiatric,1
symptom,4
prominent,1
irrespective,1
subtype,1
overwhelming,6
severity,2
associate,5
significantly,2
high,2
odd,1
woman,2
adjust,1
socio,1
demographic,1
patient,5
health,3
phq-9,1
risk,3
personal,1
family,1
mdd,1
activation,2
propose,1
underlying,1
mechanism,2
tau,1
routine,1
care,2
anxiety,10
adult,1
cognitive,4
underlie,1
rumination,2
child,2
outcome,2
presence,1
parental,3
heavily,1
confound,1
relationship,3
alarming,1
recur,1
past,1
heighten,2
neural,1
response,2
process,1
simultaneous,1
co,1
occurrence,1
previously,1
thoroughly,1
examine,4
extreme,1
critically,1
elevate,1
plasma,1
level,3
change,1
clinical,1
interview,1
mania,1
semester,1
student,1
screen,1
positive,1
suicidal,1
ideation,1
alcohol,1
misuse,1
desperately,1
pain,2
intensity,1
impair,1
daily,1
functioning,1
crucial,1
baseline,1
score,1
deeply,1
trust,1
caregiver,1
positively,1
predict,2
year,3
follow,2
report,1
status,2
perceive,2
support,2
negatively,1
survey,1
signal,1
lifetime,1
crippling,1
major,6
overreactive,1
parenting,1
practice,1
maternal,4
marital,1
conflict,1
executive,1
dysfunction,1
model,1
study,2
satisfaction,1
beck,1
inventory,1
deep,2
spielberger,1
trait,1
finding,1
show,2
strong,2
association,2
lack,1
cbt,2
substantial,1
reduction,1
measure,1
hads,1
saccade,1
latency,1
control,2
group,1
increase,1
anger,1
use,1
reframing,1
groundbreaking,1
paper,1
field,1
behavioral,1
ba,1
treatment,5
gene,1
regulation,1
psychiatric,1
disorder,1
schizophrenia,1
rett,1
syndrome,1
effective,2
suffer,1
male,1
hopelessness,1
marginally,1
reduce,2
elderly,1
dementia,1
successively,1
treat,1
aggressive,1
medication,1
management,1
content,1
conduct,1
emotional,1
problem,1
adhd,1
antidepressant,2
se,1
phenomenon,1
induce,1
tardive,1
dysphoria,1
need,1
meticulously,2
imbalance,2
diagnose,1
explore,1
possible,1
indication,1
significant,2
treg,1
involvement,1
extensive,1
immune,1
ask,1
complete,2
hospital,2
brief,1
external,1
construct,1
locus,1
overactive,1
meta,1
sociodemographic,1
form,1
hamilton,2
rating,1
demand,1
engagement,1
disengagement,1
evident,1
economically,1
disadvantaged,1
region,1
behavior,1
problematic,1
improvement,1
ptsd,1
wl,1
urgently,1
delay,1
order,1
prevent,1
devastate,1
particular,1
present,1
episode,2
strategy,1
effectively,1
address,1
exhaustive,1
behavioural,1
therapy,1
longitudinal,1
effect,1
victimization,1
later,1
strongly,1
implicate,1
puerperal,1
critical,1
role,1
development,1
ppd,1
unknown,1
bibliotherapy,1
subthreshold,1
lead,1
depressive,1
alexithymia,1
subscale,1
mcgill,1
