collocate,count
variation,1
parameter,1
situational,1
test,11
speech,2
produce,1
little,1
difference,1
behavioral,2
physiological,1
self,4
report,2
measure,10
severe,11
examination,1
utility,1
critical,2
situ,1
index,2
proceed,1
literature,2
eat,1
behavior,1
reduction,2
study,4
introduce,1
food,1
offering,2
mode,1
intervention,1
aim,1
reduce,1
psychometric,1
stress,2
overwhelming,13
hostility,2
depression,5
investigate,2
student,4
month,1
ss,2
fall,1
normal,3
range,1
state,13
regard,1
extremely,1
high,14
anxious,1
strong,2
association,1
intense,24
maternal,3
trimester,1
pregnancy,1
obstetric,2
complication,2
patient,2
ipat,3
analysis,2
form,1
peacetime,1
wartime,1
level,6
grade,2
israeli,1
boy,2
girl,2
fear,2
death,2
relation,1
type,1
initial,1
complaint,1
deep,2
loneliness,1
concern,1
satisfactory,1
performance,2
job,1
arousal,1
lead,1
subjective,2
significantly,5
great,1
avoidance,1
find,3
condition,5
imagery,2
capable,1
inhibit,1
correlation,1
small,2
significant,4
cmas,2
trait,16
anxiety,20
feeling,2
sadness,1
key,1
signal,1
incite,1
frequency,1
insomnia,1
manifest,3
disruptive,1
insomniac,1
sleep,1
pattern,1
furthermore,1
drastic,1
achieve,1
experimental,1
astonishingly,1
maintain,1
rigorously,1
evaluate,1
effectiveness,1
new,1
intensive,1
management,1
training,1
program,1
demand,1
cognitive,2
effort,1
identify,1
treat,1
early,1
academic,3
career,1
college,1
male,2
psychiatric,1
interaction,1
note,1
taking,1
reinforcer,1
explore,2
verbal,1
preschool,1
administer,5
scale,13
rating,3
collect,3
teaching,2
staff,2
assess,2
section,2
inventory,6
number,1
problem,2
heighten,2
score,10
area,2
female,1
general,5
disturb,1
person,1
intensely,1
response,1
aphasic,1
disablement,1
inadequacy,1
quality,1
reflection,1
impulsivity,1
correlate,4
question,1
asking,1
way,1
organize,1
approach,1
function,3
dimension,1
chd,1
information,1
school,1
phobia,1
field,1
dependence,2
extraversion,1
extreme,5
account,1
variance,1
hypothesis,2
interpersonal,2
source,2
i.e.,2
occur,2
low,4
public,1
item,1
relate,2
emotionality,1
background,1
dogmatism,1
achievement,2
feminism,1
need,1
questionnaire,1
easi,1
temperament,1
survey,1
unexpectedly,1
subject,3
average,4
show,2
dramatic,1
drop,1
emission,1
rate,1
personality,1
spielberger,3
sensation,1
seek,1
u,1
psychological,2
relationship,2
locus,1
control,1
life,1
satisfaction,1
critically,1
impact,1
threshold,1
far,1
median,2
human,1
figure,1
draw,1
children,2
leave,1
residual,1
clearly,1
rape,1
deeply,1
distinction,1
emotionally,1
disturbed,1
child,3
intensively,1
factor,1
consider,1
appear,1
profound,1
lipoproteinemia,1
urgently,1
worth,1
esteem,2
pervasive,2
analyze,2
total,1
group,4
personal,1
orientation,1
taylor,2
result,1
zung,2
model,1
negligible,1
nonsignificant,1
increase,1
hypertensive,1
alarm,1
overwhelmed,1
perform,2
bad,2
moderate,2
future,1
orient,1
divide,1
split,1
base,1
modification,1
disparity,1
subsample,1
vs.,1
exhibit,1
mean,1
previously,1
normative,1
worry,1
emotional,1
component,1
strongly,1
reflect,1
concentration,1
primary,1
one,1
agitation,1
predominate,1
serum,1
cortisol,1
highly,1
