Thirty women subjects were studied on E, N, P, L, state anxiety, and trait anxiety, in order to investigate personality variation during the premenstrual and postmentrual stages.	natural
The distinctiveness of PGD symptoms from those of depression and anxiety was supported by the results of the confirmatory factor analysis and the fact that PGD occurred in isolation in the studied sample.	natural
The aim of the current study was to identify individual characteristics that (a) predict symptom improvement with group cognitive behavioral therapy (CBT) for social anxiety disorder (SAD; i.e., prognostic variables) or (b) moderate the effects of d-cycloserine (DCS) versus placebo augmentation of CBT for SAD (i.e., prescriptive variables).	natural
These results suggest that in anxiety and depression programs designed for children and adolescents, the label CBT encompasses a wide variety of programs with only few similar strategies.	natural
This study concurrently examined the relationship between adolescents' perceptions of their parents' child-rearing styles and family environment and their reports of social anxiety.	natural
This study examined the effects of biofeedback-induced relaxation training on locus of control and on five factors of self-concept in the school setting as measured by the Dimensions of Self-Concept (DOSC) among 56 hyperactive adolescent boys: (a) Level of Aspiration, (b) Anxiety, (c) Academic Interest and Satisfaction, (d) Leadership and Initiative, and (e) Identification vs. Alienation.	natural
Participants recounted one of four types of discrepant actions and responded to measures of shame, guilt, anxiety, and depression.	natural
Three six-item forms of the State Anxiety Inventory scale have been constructed.	natural
When individual diagnostic categories were considered, almost all the diagnostic groups reported significantly lower Number scores, but only the patients with anxiety disorder, mood disorder, schizophrenia, and V codes reported significantly lower Satisfaction scores than the healthy controls.	natural
Moderation effects were nonsignificant for the clinician-rated anxiety outcome, but age moderated self-reported anxiety.	natural
No increased effect has been associated with parent involvement in cognitive behavioral therapy (CBT) for youths with anxiety disorders.	natural
We conclude that the CDI is an effective instrument for screening depression and to a lesser extent anxiety in primary and secondary care centers, before applying further assessment of high-risk individuals.	natural
University students (N = 225) first completed a scale to identify names of their significant attachment figures (WHOTO) and self-report measures of attachment anxiety and avoidance and were then administered a computerized signal detection task assessing their cognitive attentional performance under conditions of threat and attachment figure availability priming.	natural
Moreover, evidence was found for effects of biased interpretations on anxiety.	natural
Results of the few anxiety behavior assessments were fairly consistent, at least in rat studies.	natural
These results provide evidence for the applicability of the cognitive social anxiety model to children.	natural
Moscovitch provides creative ways of thinking about feared stimuli and maladaptive methods for anxiety management used by clients with social phobia, and these notions may indeed expand our horizons, linking cognitive-behavioral thought to literatures on emotional suppression and emotion regulation.	natural
Participants in the treatment group improved significantly more than participants in the control group from pre-to post-treatment on measures of headaches, depression, anxiety, and quality of life.	natural
Preliminary studies have implicated childhood exposure to parental problem drinking as a possible factor in the development of anxiety sensitivity (AS).	natural
Results are discussed in terms of extant theory and research on anxiety vulnerability among adolescents.	natural
Our findings supported the 'core process' account that had its origins in the field of anxiety disorders, and we discuss the implications for theory, clinical practice and future research across psychological disorders.	natural
Correcting patients' faulty beliefs concerning social evaluative threats is the hallmark of cognitive-behavioral treatment of social anxiety disorder.	natural
Further, those in the high anxiety sensitivity group are at increased risk of having high levels of anxiety and of having an anxiety disorder.	natural
We used self-report questionnaires to assess energy drink consumption and mental_health (Depression Anxiety Stress Scale-21; DASS-21) at the 20-year cohort follow-up.	natural
Using the MINI, 17 of participants were identified with either depression, anxiety disorders or adjustment disorder and 18 with substance or alcohol abuse/dependence.	natural
Neither delusions nor anxiety predicted greater treatment response.	synthetic_agitation
METH abusers show a paranoid schizophrenia-like syndrome, including paranoid hallucination and anxiety, and repeated exposure to these drugs will enhance their effects; i.e. the behavioral and reinforcing effects of abusing drugs became progressively and irreversibly developed (behavioral sensitization) in humans and in experimental animals.	synthetic_delusion
These contributions lead to a better understanding of the importance of depressive affect in phallic-oedipal conflicts, similarities and differences between such conflicts in boys and girls, anxiety as a symptom in adult life, and some aspects of narcissism.	synthetic_depression
Results indicated BED women were more likely to negatively evaluate their global physical appearance and have less satisfaction with specific areas of the body than were non-BED women, even after controlling for anxiety scores.	synthetic_depression
A patient in psychotherapy may vary in his ability to understand the therapist, and to express this thoughts, as he moves from one anxiety to another.	synthetic_state_of_mind
These results suggest that 7 days of SSRI administration can increase neural markers of fear reactivity in subjects at the high end of the N dimension and may be related to early increases in anxiety and anxiety seen early in treatment.	synthetic_agitation
The results indicate that a combined therapy with amitriptyline and citalopram may be particularly beneficial for patients with TTH, migraine and comorbid anxiety that do not respond to monotherapy.	synthetic_depression
This thrust has been carried forward in subsequent work embodied in the ninth standard of the National Service Framework for Mental Health [Department of Health (1999), London: HMSO] and Safety First: FiveYear Report of the National Confidential Inquiry into Suicide and Homicide by People with anxiety [Department of Health (2001), London: HMSO].	synthetic_mental_illness
The Opinions About anxiety Scale (OMI) was administered to 157 psychiatrists, residents, nurses, and aides from an urban, short-term psychiatric hospital.	synthetic_mental_illness
