sentence,year,sentiment,epoch
Barriers to seeking support included: concerns regarding confidentiality; self-imposed and enacted stigma associated with accessing mental_health services; and boundary issues resulting from changes in relationships with peers and other service providers.,2015,0.6117142857142858,2015
"Therefore, this cross-sectional study investigated associations among optimism, psychological well-being, and HIV stigma in a sample of 116 adults living with HIV and seeking mental_health services.",2015,0.6201666666666666,2015
"Poor social support and mental_health may be important modifiable risk factors for HIV acquisition, but they have not been evaluated prior to HIV testing in South Africa.",2015,0.6033333333333334,2015
This is a cross-sectional study of 235 African-American WLHIV attending an urban community mental_health clinic.,2015,0.60825,2015
Untreated PTSD in WLHIV predicts poorer HIV-related health outcomes and may negatively impact comorbid mental_health outcomes.,2015,0.62025,2015
"Previous research has linked experiences of interpersonal violence to higher rates of substance use, and identified mental_health constructs as potential mediators of this association.",2015,0.6086666666666667,2015
"Adolescent nonmedical ADHD stimulants users are a heterogeneous group with distinct classes with regard to concurrent substance use, mental_health and behavioral problems.",2015,0.617,2015
"This article addresses the challenges of defining and accurately identifying elder selfneglect and explores an interdisciplinary team model, including counselors and mental_health professionals, designed to implement prevention and intervention strategies.",2015,0.618,2015
"The review found some limited evidence that Men's Sheds and other gendered social activities may have impact on the mental_health and wellbeing of older men, but little evidence of the impact on physical health.",2015,0.6054285714285715,2015
Health providers should refer survivors of sexual assault to mental_health treatments shown to be effective.,2015,0.6176666666666666,2015
"This study focuses on one mental_health outcome, depression, and measures access to two types of authoritative contacts in the workplace: the leader of the work unit and the leader of the supervising work unit.",2015,0.6093571428571429,2015
"A heterosexist campus climate can increase risk for mental_health problems for sexual minority students; however, the relationship between campus climate for sexual minorities and academic outcomes remains understudied.",2015,0.6096923076923076,2015
"We found that being female, being White, higher income, more conduct problems, and less anxious romantic attachment predicted mental_health utilization.",2015,0.612888888888889,2015
"Substantial research illuminates many factors effecting the implementation of evidence-based mental_health promotion programs in schools; however, research on how schools plan for sustaining their investments in these programs is limited.",2015,0.6061666666666666,2015
"That bond has weakened, however, over the last few decades as medicalized views of mental_health and treatment have emerged.",2015,0.615,2015
"This study used social cognitive theory as a framework to investigate individual and interpersonal influences on patients' and their family caregivers' mental_health, physical health, and self-efficacy as individuals to manage the challenges of advanced disease over time.",2015,0.6224666666666666,2015
"Participants responded to a self-report survey assessing violence exposure, parental warmth in childhood, and current mental_health and well-being.",2015,0.6198571428571428,2015
Our online program is a cost-effective mental_health program for college students.,2015,0.6073333333333334,2015
There were no significant differences in general mental_health scores and HIV stigma scores between the two groups at any study visit.,2015,0.6094444444444445,2015
The current study examined the potential for mental_health to mediate associations between earlier attachment to parents and peers and later relationship adjustment during adolescence and young adulthood in a sample of sexual minority youth.,2015,0.6206428571428572,2015
In this longitudinal multiple case study adult participants (N = 12) with severe and ongoing mental_illness were recruited through their involvement in diverse community mental_health art therapy programs.,2015,0.6090833333333334,2015
"The mental_health research and services in Cambodia had been predominantly 'trauma focused', a legacy of war, and there is a need to move toward epidemiologically sound public health oriented mental_health policy and service development.",2015,0.6127272727272728,2015
Widespread use of mobile technology holds a lot of promise for mental_health service delivery in regions where mental_health resources are scarce and the treatment gap is large.,2015,0.6048461538461538,2015
"These individual difference factors explained 38 of the variance in prenatal OT, which may in turn predict poorer maternal mental_health and caregiving outcomes during the postpartum period.",2015,0.6082222222222221,2015
"Drawing on both previous empirical findings and these two theoretical frameworks, this article proposes, and provides initial testing of, a model for understanding the mental_health of transgender adults in Australia.",2015,0.6114444444444445,2015
Numerous empirical studies support the need for psychologists and mental_health professionals to be more conscientious of the effect that stress and the nature of their work has on them.,2015,0.612,2015
"Professor Frank Dattilio's article The Selfcare of Psychologists and Mental Health Professionals provides an overview of stress and related mental_health problems among psychologists, and a proposition that psychologists are not vigilant in regard to selfcare.",2015,0.6057272727272728,2015
"My commentary makes the following points: (a) the need to distinguish between psychology trainees and practising qualified psychologists when addressing stress and selfcare requirements in the profession; (b) the importance of developing a culture of selfcare among psychologists by providing selfcare instruction during training; (c) the need to temper research findings on stress and mental_health among psychologists by the methodological weakness of the studies in this area; (d) adhering to the recent call from colleagues to shift from a focus on pathology and punishment to a positive acceptance, mindfulness, and valuesbased approach for encouraging selfcare among psychologists; (e) the use of a systematic framework for organising the presentation of selfcare strategies that makes them more accessible; and (f) an appeal to professional bodies to take their responsibility in promoting selfcare in the profession.",2015,0.6134878048780487,2015
The role and demands of studying nursing and medicine involve specific stressors that may contribute to an increased risk for mental_health problems.,2015,0.6217777777777779,2015
"Independent variables relating to background, adverse parenting, mental_health, school-related disabilities, and features of first offenses contributed to more than 25 of the variance in recidivism for both Black and White youth.",2015,0.6037777777777777,2015
Less favorable perceptions of the social environment of the shelter and difficulty following shelter rules were both found to be associated with poorer mental_health after controlling for demographic covariates as well as time in the shelter and first time in the shelter.,2015,0.6155625,2015
"This article documents how social network interventions have been successfully used for a range of health behaviors, including HIV risk practices, smoking, exercise, dieting, family planning, bullying, and mental_health.",2015,0.6232142857142857,2015
Understanding usual care delivery patterns is an important preliminary step to identifying and addressing barriers to optimal anxiety disorder treatment in adult community mental_health settings.,2015,0.6084166666666667,2015
We developed the ENhancing Assessment of Common Therapeutic factors (ENACT) rating scale for training and supervision across settings varied by culture and access to mental_health resources.,2015,0.623,2015
Little is understood about the relationship between therapist competence and the outcome of patients treated for common mental_health disorders.,2015,0.6185714285714285,2015
"In order to evaluate the association between the two potential toxicants and mental_health, in this study, we compare a male prisoner and control population.",2015,0.6134,2015
"This study examined gender differences in mental_health (Patient Health Questionnaire-9, Satisfaction with Life Scale, Rosenberg Self-Esteem Scale, State-Trait Anxiety Inventory, and Zarit Burden Inventory), health-related quality of life (HRQOL; Short Form-36), and social support (Interpersonal Support Evaluation List-12) in 81 (66.7 women) Mexican MS caregivers.",2015,0.6184999999999999,2015
Cardiac vagal control (CVC) has been linked to both physical and mental_health.,2015,0.6076666666666667,2015
"Little research has been done regarding the impact of gynecomastia on one's mental_health and quality of life; however, some studies have suggested various psychosocial and psychological consequences related to gynecomastia.",2015,0.6183,2015
"Self-objectification is related to maladaptive mental_health variables, but little is known about what could ameliorate these associations.",2015,0.6106666666666667,2015
Resilience was conceptualized as a presence of positive indications of mental_health despite trauma exposure.,2015,0.6092,2015
"The analyses come from the National Survey of Children's Exposure to Violence 2014, a telephone survey conducted from August 2013 through April 2014 with a nationally representative sample of 1,949 children and adolescents aged 10-17 and their caregivers who were asked about adversities, physical health conditions and mental_health symptoms.",2015,0.604625,2015
"Overall, the findings suggest a potentially protective role of geographic access to mental_health and substance abuse services in child maltreatment.",2015,0.6179999999999999,2015
"Exposure to multiple forms of maltreatment during childhood is associated with serious mental_health consequences among youth in the general population, but limited empirical attention has focused on homeless youth-a population with markedly high rates of childhood maltreatment followed by elevated rates of street victimization.",2015,0.6221875,2015
This study presents a first evaluation of the psychometric properties of the Kid-SCID in a Dutch sample of children and adolescents who had been referred to an outpatient treatment centre for mental_health problems.,2015,0.61275,2015
"Regression models showed that current parenting practices (i.e., in Year were strongly associated with current adolescent mental_health outcomes.",2015,0.6181428571428571,2015
"This study describes the treatment outcomes of preschoolers with severe mental_health problems who were treated at the child psychiatric family day hospital for preschool children in Mnster, Germany.",2015,0.6073000000000001,2015
"Maternal mental_health was found to be significantly worse in the mothers who considered their child to be sleepless (MD) (P < 0.025), but not in those mothers whose child was found to be sleepless according to the standardized criteria (QD).",2015,0.6204166666666667,2015
"Increasing attention to this disparity has stimulated policy and practice enhancements, however rigorously validated models for promoting postsecondary preparation and participation have not existed for young people in foster care, including those with mental_health conditions.",2015,0.6226363636363637,2015
"Furthermore we find that parents who use a social worker report worse mental_health outcomes for themselves, and poorer well-being for their children, than those who do not.",2015,0.6136249999999999,2015
Children whose parents experienced mental_health issues were less likely to be placed with a relative.,2015,0.616,2015
"Findings suggest that youth with a history of foster care were generally living in precarious situations, characterized as dangerous and unstable, and they had significant needs in regards to education, income generation, mental_health, and substance use treatment.",2015,0.611375,2015
"In the face of limited research addressing the impact of mental_health on parents with intellectual disability and their children, this article explores associations between socioeconomic disadvantage, social support, parent mental_health, parenting practices, and child wellbeing for families where a parent has intellectual disability.",2015,0.613294117647059,2015
"Numerous studies have found that both personality and the coping strategies used in response to stress play important roles in the development of mental_health problems, particularly adjustment disorder (AD), which is characterised by the onset of different emotional symptoms or behaviour in response to an identifiable stressor.",2015,0.6212777777777778,2015
"Given the increasing evidence documenting the role of culture and context in the shaping of experiences and expressions of distress, as well as influencing attitudes and conceptions of mental_health services, benchmarking may not represent the best approach to addressing global public health agendas.",2015,0.6174166666666667,2015
We aimed to synthesize the empirical literature on children's mental_health and well-being after parental intimate partner homicide.,2015,0.6045714285714286,2015
Participants consisted of treatment resistant clients at a community mental_health clinic.,2015,0.6184999999999999,2015
"The results of this review suggest the interventions for fatigue in RA may benefit from a focus on mental_health, and disease-related cognitions.",2015,0.6188333333333333,2015
"In general, as well as part of dissemination and implementation science, there is the need to focus on training of mental_health professionals in cognitive-behavioral therapy (CBT).",2015,0.620625,2015
We evaluated the mental_health of 58 single fathers and 256 married fathers living in an urban community in South Korea.,2015,0.6171666666666668,2015
This study demonstrated that single fathers have poorer mental_health than do married fathers.,2015,0.6103333333333333,2015
Such research will guide physical activity approaches aimed at facilitating enhanced physical and mental_health outcomes in individuals with schizophrenia.,2015,0.616,2015
"Findings suggest church leaders more often relied on the church community and alternative health services, leaders who attended church more often tended to report not receiving any outside mental_health treatment, the closer church leaders felt to all Black people, the less satisfied they were with help received from formal mental_health services, and leaders who experienced more racial discrimination tended to report worse overall mental and physical health.",2015,0.6194444444444445,2015
"Phenomenological data analysis revealed three major themes: social media and its purpose in the life of military spouses; social media and its role in maintaining the relationships among military couples; and implications for therapists to incorporate online communication into treatment plans of military couples around the topics of relocation, deployment, reintegration, and mental_health.",2015,0.6203684210526317,2015
All 389 adult firesetters referred for forensic mental_health assessment to one central clinic in the Netherlands between 1950 and 2012 were rated on variables linked to the M-TTAF.,2015,0.6091666666666667,2015
"Although these studies have provided insight into the prototypical patterns of postdisaster mental_health, the factors that account for these patterns remain unclear.",2015,0.6183333333333334,2015
Community-wide sensitive education should target reducing stigma and also increase mental_health education on suicidal behavior in Ghanaian communities.,2015,0.611375,2015
"To examine whether maternal experience of childhood abuse is associated with depressive symptoms in adolescent and young adult offspring, we linked data from two large longitudinal cohorts of women (N = 8,882) and their offspring (N = 11,402), and we examined three possible pathways by which maternal experience of abuse might be associated with offspring depressive symptoms: maternal mental_health, family characteristics, and offspring's own experience of abuse.",2015,0.609851851851852,2015
"Given the cross-talk between the HPA and HPG axes and their increased activation in adolescence, a dual-axis approach that examines both axes simultaneously is proposed to predict the emergence and persistence of adolescent mental_health problems.",2015,0.6195555555555555,2015
The findings of this study have implications for increasing access to mental_health supports for teachers in an effort to minimize depressive symptoms and potentially improve classroom quality.,2015,0.6214444444444444,2015
"In order to define requisite professional competencies for working with young people aged 1625 with learning difficulties and disabilities, and mental_health needs, the Delphi Technique was employed to obtain consensus amongst an expert reference group.",2015,0.6181333333333332,2015
"Consequently the paper works up an argument that key spaces in community mental_health be explored in terms of the way spaces are produced through affective practices that are inter-personal, rather than shaping service users as a homogeneous group.",2015,0.6120000000000001,2015
"Consequently, the development of cost-effective treatment methods, accessible to large populations suffering from different forms of mental_health problems, became imperative.",2015,0.6067142857142857,2015
"Similarly, gender, ethnic and educational differences in self-reported problems on each time point were highly comparable, indicating stable mental_health inequalities between groups of adolescents over time.",2015,0.6111000000000001,2015
Future internationally comparative studies using multiple measurement moments are needed to monitor whether these persistent mental_health inequalities hold over extended periods of time and in different countries.,2015,0.6079090909090911,2015
The findings supported the construct validity of the Dutch MAYSI-2 and suggested that the MAYSI-2 is a valid mental_health screening tool that may serve relatively well as a triage tool.,2015,0.6208,2015
"After adjusting for a wide range of confounders, both bully/victims and pure victims, whether stable or not from primary to secondary school, were at increased risk of mental_health problems at 18 years of age.",2015,0.608909090909091,2015
Clinicians and teachers should be aware that parental mental_health problems are independently associated with service use for children at risk of ADHD.,2015,0.6150000000000001,2015
More knowledge of a possible relationship between the two problems and the influence of peer problems on the mental_health of overweight children is needed.,2015,0.6208888888888888,2015
The results support the hypothesis that peer problems may be an important underlying factor for mental_health problems in overweight children.,2015,0.6046,2015
"This study aimed to elucidate how an adverse prenatal environment, as defined by the presence of a number of known prenatal risk factors, would influence mental_health trajectories in children to 14 years of age.",2015,0.6040666666666666,2015
Pre-booking diversion cost $370 per person; 90 of costs were incurred by community mental_health agencies for short-term monitoring and screening (>80 of activities).,2015,0.6125999999999999,2015
"The mothers were recruited from a community mental_health agency, an urban community center, and a court of common pleas.",2015,0.6061428571428571,2015
"The social interaction learning framework was used to explore whether positive parenting practices (noncoercive discipline, clear expectations, and praise and incentives) mitigated any effects of parent mental_health (psychological distress and parenting stress) on child externalizing behaviors in a predominantly African American sample of homeless parents residing in transitional housing (N = 52, 79.6 female).",2015,0.6119545454545455,2015
"The current study aimed to describe the prevalence of children of incarcerated parents (COIP) in a sample of homeless/highly mobile children, examine the relationship between parental incarceration and other risk factors, and investigate the effect of parental incarceration on child academic and mental_health outcomes.",2015,0.6052500000000001,2015
Visual WM is used to maintain sensory information in the brain enabling the performance of cognitive operations and is associated with mental_health.,2015,0.6232222222222222,2015
"Contrary to our expectations, those who identified more strongly with their university demonstrated a higher stigma of seeking help from their university mental_health service.",2015,0.6215555555555556,2015
"In this paper, however, I am providing the argument that, first, the roots of contemporary psychiatry reach at least to England of the early modern period, and that, second, it may still turn out that in the field of mental_health care historical continuities are more numerous and persistent than discontinuities.",2015,0.6111111111111112,2015
"Across six studies, self-rated physical and mental_health were on the whole better predicted by measures of PRD than by SSS while controlling for objective socioeconomic status (SES), with SSS rarely contributing unique variance over and above PRD and SES.",2015,0.6162222222222222,2015
Addressing the stress experienced by day laborers is necessary to prevent potential negative health and mental_health consequences among this population.,2015,0.6117777777777778,2015
"Based on the Environmental Stress Hypothesis, it was argued that the program would also result in positive mental_health outcomes, investigated in the current study.",2015,0.6067777777777779,2015
A diagnostic tool designed as part of a telepsychiatry application for diagnosis and management of child and adolescent psychiatric disorders in India was developed considering the paucity of trained child psychiatrists and mental_health professionals in India.,2015,0.6202307692307691,2015
Prevalence of mental_health problems in disaster affected population is found to be higher by two to three times than that of the general population.,2015,0.6178181818181817,2015
"Thus, now it is time to integrate public health principles into disaster mental_health.",2015,0.6066666666666666,2015
"Internalizing symptoms at T2 increased when moving from the category no mental_health problems to mental_health problems in one parent and further to mental_health problems in both parents, but this increase was found only among those with short SP-MD at T1.",2015,0.614375,2015
"The online panelists were found to have significantly higher levels of tobacco use, drug or alcohol problems and mental_health problems, higher employment status and lower happiness levels.",2015,0.6099166666666667,2015
A review of mental_health counseling and therapy in Kuwait revealed that it is still in a developmental stage.,2015,0.604,2015
The article concludes that methods of responsive art making require further research and examination with a mental_health population.,2015,0.6065714285714287,2015
These results demonstrated that multi-dimensionality of spiritualty overlaps with mental_health.,2015,0.617,2015
This paper aims to explore the role of the transcultural mental_health worker as an alternative to the use of interpreters in an attempt to identify the communication barriers and improve the mental_health care for Black and minority ethnic patients in the Sheffield area of the UK.,2015,0.6196428571428572,2015
This study examines the widely accepted but under-studied proposition that the greater the cultural distance (CD) between home country and country of resettlement the greater the mental_health risk for immigrant and refugee youth.,2015,0.6205,2015
"Internationally, rural and remote area mental_health workforce shortages are common, especially in relation to specialist mental_health services for older people (McCarthy , 2012; Bascu , 2012).",2015,0.6187142857142857,2015
"In order to address these mental_health concerns, clinicians should engage obstetric fistula patients with targeted mental_health interventions.",2015,0.6172,2015
The prevalence of mental_health problems among children and adolescents aged 5 through 15 years showed an increasing trend from 13.0 (95 Confidence Interval [CI]: 11.5-14.6) in 1996 to 19.4 (95 CI: 18.5-20.3) in 2006 and 20.0 (95 CI: 18.8-21.3) in 2011.,2015,0.6224285714285714,2015
"It is a wealthy country with a highly developed mental_health system in which psychotherapy has a limited, but recognized, place.",2015,0.6161428571428572,2015
"The current study explores patterns in mothers' parenting practices, and associated correlates including maternal delinquency and offending, mental_health, and children's physical aggression.",2015,0.6081111111111112,2015
Greater efforts must be made to bridge the gap between correctional and mental_health care systems to ensure inmates in correctional facilities can access and receive appropriate mental_health care services.,2015,0.6129999999999999,2015
Forced sex may have wide-ranging behavioral and mental_health consequences years later.,2015,0.6181666666666666,2015
"The association is bidirectional, as prior mental_disorder in adolescence appeared to account for much of the association between NEET status and current mental_health problems.",2015,0.6084285714285714,2015
Ambiguity was reported in relation to the types of knowledge that are important in responding to mental_health need.,2015,0.6038333333333333,2015
The current definition of mental_health literacy is narrow in its focus on the recognition of mental_disorders.,2015,0.6184999999999999,2015
"Age, gender, maternal education, family composition, parental mental_health as well as the experience of racism and bereavement were associated with elevated distress.",2015,0.6229999999999999,2015
APSI provided an accessible service model that was clinically effective in managing a range of mild to moderate mental_health difficulties.,2015,0.6212222222222221,2015
"Using the mental_health status measured by the General Health Questionnaire (GHQ12) as the dependent variable, this crosssectional study aimed to identify the most appropriate model of mental_health predictors for each occupation in the postmigration stage using multiple linear regression analyses.",2015,0.6142500000000001,2015
"Despite the high prevalence of mental_health concerns in university populations, students are unlikely to seek formal help.",2015,0.6197142857142856,2015
Longitudinal studies have demonstrated that youth with mental_health problems tend to have poor outcomes in adulthood.,2015,0.614,2015
Gender differences were found in mental_health literacy and the type of responses offered.,2015,0.6163333333333333,2015
"When assessing children in the context of outpatient mental_health services, it is essential that clinicians explore any history of exposure to violence, as this information is crucial in determining the young persons therapeutic needs.",2015,0.6163333333333333,2015
This study examines the mental_health (MH) and substance use (SU) diagnoses comorbidity in inpatient adolescents and explores the relationship between demographic and environmental covariates.,2015,0.6108333333333333,2015
"Caregivers and adolescents completed reports of adolescent mental_health, and independent coders rated levels of adolescent hostility displayed in separate caregiveradolescent interactions (e.g., motheradolescent vs. fatheradolescent).",2015,0.6053333333333333,2015
