sentence,year,sentiment,epoch
This study examines the sexual networks and HIV risk of clients with severe mental_illness in treatment in institutional and community care settings.,2005,0.5404285714285715,2005
Results indicate that community clients are more likely than hospital patients to be currently sexually active and to engage in high-risk sexual behavior whereas hospitalized patients tend to have more transient sexual relationships with partners who also have a mental_illness.,2005,0.6412857142857142,2005
We explored the impact of substance dependence on the efficacy of an HIV sexual risk reduction intervention previously shown to be effective among men with severe mental_illness by comparing rates of high-risk sexual behaviors among men with (n = 26) and without (n = 31) a lifetime history of substance dependence.,2005,0.5281764705882352,2005
"As a population, persons with serious mental_illness (SMI) have an elevated risk for HIV infection.",2005,0.5382857142857144,2005
"In this ethnographic study of a mental_health service agency staffed by consumers, or fellow recipients of services for serious mental_illness, the concept of community narrative provides the framework for examining how such an agency preserves its consumer identity while providing services dictated by the established service system.",2005,0.6215624999999999,2005
"Many explanations focus on cultural factors: trust and treatment receptiveness, stigma, culturally distinctive beliefs about mental_illness and mental_health, culturally sanctioned ways of expressing mental_health-related suffering and coping styles, and client preferences for alternative interventions and treatment-seeking pathways, as well as unresponsive programs and providers.",2005,0.5513076923076923,2005
"Criminal justice, mental_health, and social service professionals face a myriad of role expectations in working with prisoners with mental_illness to facilitate community re-entry.",2005,0.6176000000000001,2005
Current models of re-entry for individuals leaving prison with mental_illness focus on the management and interaction of service systems.,2005,0.5302857142857142,2005
"This paper presents a model of prisoner re-entry that incorporates a larger social context, illustrating dynamics related to both individuals with mental_illness leaving prison and their interaction with the community setting.",2005,0.5490769230769231,2005
"In recent years, jail diversion programs for people with serious mental_illness and co-occurring substance use disorders have received increasing attention and have rapidly grown in number.",2005,0.580153846153846,2005
Mental health courts have developed as one response to persons with mental_illness who are involved with the criminal justice system.,2005,0.5971,2005
The substantial number of persons with mental_illness encountered in many sectors of the criminal justice system has spurred actors from various agencies within that system to take actions aimed at reducing the growth of this population.,2005,0.6081666666666667,2005
"These actions have included the development of specialty police units, jail diversion programs, and other mechanisms for channeling persons with mental_illness out of the criminal justice system and into mental_health treatment.",2005,0.5969230769230769,2005
One involves judges dealing with defendants having mental_illness and substance abuse on a case-by-case basis.,2005,0.5107999999999999,2005
"Two sets of manifest indicators of AS were constructed using the CASI: three item-parcel manifest indicators: disease concerns, unsteady concerns, and mental_illness concerns; and nine single-item indicators representing each of these three facets of AS.",2005,0.5189999999999999,2005
The new questionnaire replaced the original scales' emphasis on mental_illness with that of brain injury.,2005,0.5535714285714286,2005
Empirical evidence challenges the discriminant validity of the biologically based mental_illness (BBMI) construct.,2005,0.599,2005
