sentence,year,sentiment,epoch
"The present study investigated the relationships between adolescents' online communication and compulsive Internet use, depression, and loneliness.",2008,0.492,2005
"Multiple regression analyses demonstrated that both depression and age of first marijuana use were statistically significant predictors of non-adherence (p < .01, R2 = .326).",2005,0.487,2005
"Adopting a child does not cause new-onset, reactive depression among adoptive mothers.",2009,0.47539999999999993,2005
Research on lay beliefs about depression has shown that recovered-depressed people evaluate their own depressive experiences as more distressing than do those who have never experienced major depression.,2006,0.4904615384615384,2005
"Girls with eating disorders had significantly higher rates of major depression, anxiety disorders, and disruptive behavior disorder compared to ADHD girls without eating disorders.",2007,0.4872222222222222,2005
"Besides depression severity, repetitive, uncontrollable, and negative thinking may constitute a general mechanism mediating the association of various Axis I and II disorders with memory specificity.",2009,0.4905,2005
"The EFA resulted in a 56-item scale (down from the original 94 items) with 8 subscales, each consisting of 6-9 items named: Depression, Anger, Muscle Tension, Cardiopulmonary Arousal, Sympathetic Arousal, Neurological/GI, Cognitive Disorganization, and Upper Respiratory Symptoms.",2007,0.49506250000000007,2005
Treatment response was based on improvement in Clinical Global Impression of depression severity (CGI-D).,2009,0.49487500000000006,2005
Electrogastrography (EGG) was performed before and after a test meal ingestion in 21 patients suffering from major depression and control subjects.,2008,0.48237500000000005,2005
We investigated whether changes in maternal depression over MST would lead to different outcomes for two aggressive subtypes: pure externalizers (EXT) and mixed externalizers/internalizers (MIXED).,2009,0.4782,2005
Prevalence of major depression among persons with diabetes was lower in the general population than suggested by prior studies of clinical samples.,2008,0.48339999999999994,2005
"The study aimed to analyze the correlation between lymphocyte counts and several psychopathological variables associated with psychological instability (depression, hostility, impulsivity, self-defeating personality traits, and borderline personality symptoms) in patients with bulimia nervosa (BN).",2007,0.476,2005
"The prevalence of major depression is increased in Alzheimer disease (AD), but currently the basis of this association remains unclear.",2007,0.4765,2005
"This study examines the moderating influence of co-occurring PDs, primarily in cluster C, among 681 chronically depressed adult outpatients who were randomly assigned to 12 weeks of treatment with nefazodone, a specialized psychotherapy for chronic depression, or their combination.",2009,0.47783333333333333,2005
"This study shows that arousal, sleep-related beliefs, and depression are associated with the development of insomnia, and that psychological mechanisms often co-occur in individuals who develop insomnia.",2008,0.48437499999999994,2005
This study examined the relationship between suicidality and dependent and self-critical depression among adolescents.,2008,0.47625,2005
The correlations between this test and the ADI appear to indicate that the ADI is effective in measuring the constructs of both depression and purposeful distortion.,2006,0.4857142857142857,2005
"Effort, anxiety and depression were not related to cognitive performance, nor did depression interact with expectations in explaining group differences in performance.",2005,0.4869090909090909,2005
"Fifty-four individuals with chronic, moderate depression participated in a randomized wait-list controlled trial, with an 18-month follow-up (immediate treatment: n = 36, wait-list control: n = 18).",2009,0.47914285714285715,2005
Results revealed eight treatment and preventive psychoeducation studies for families of affectively ill children or children at risk for depression.,2008,0.48800000000000004,2005
"A Discriminant Function Analysis found that false confessions during interrogation were mostly associated with the extent of involvement in delinquent activities, the involvement of friends in delinquency, and depression.",2006,0.4857692307692308,2005
Both genetic and environmental influences contributed to the association between depression and ambiguous scenario interpretations.,2008,0.4838333333333333,2005
History of major depression (single-episode or recurrent) failed to predict abstinence.,2005,0.4784999999999999,2005
"Depression is less prevalent among older adults than among younger adults, but it can have serious consequences.",2009,0.4848333333333334,2005
"The Questionnaire correlated most strongly with scores on tests for activities of daily living (ADL) functioning, and fatigue and depression (correlations ranged between .37 and .63).",2009,0.47585714285714287,2005
"Moreover, these two dimensions were correlated with two personality scales (high extraversion, low depression).",2005,0.48314285714285715,2005
"Journal of Abnormal Psychology, 100, 316-336] can be extended to account for change during treatment for anxiety and depression.",2007,0.4803636363636363,2005
The decrease of depression accompanying an increase of avoidance-oriented stress coping was greater in patients with low income and in older patients than it was in the other patients.,2005,0.47569999999999996,2005
The authors found insufficient evidence to support the choice of one second-generation antidepressant over another in patients with pain accompanying depression.,2008,0.4943333333333333,2005
"Persistent insomnia following the recovery from an episode of recurrent major depression is associated with increased risk of recurrence despite maintenance psychotherapy, particularly for those withdrawn from antidepressant medication.",2008,0.4864285714285715,2005
The relative efficacy of supplemental psychotherapy in the treatment of depression is still a matter of debate.,2007,0.486375,2005
The influence of acculturation and previous experience of depression on these symptom dimensions was examined.,2006,0.47619999999999996,2005
"In addition to intake and termination measures of anxiety and depression, participants also completed measures of juvenile and adult separation anxiety and the influence of these on outcomes was studied.",2008,0.4795833333333334,2005
These associations remained significant after partialing out concurrent depression.,2006,0.4769999999999999,2005
"Therefore, the current study investigated feminist identity attitudes, anxiety, and depression as predictors of eating pathology in 98 African American college women.",2009,0.492,2005
"Emotional withdrawal, but not blunted affect was significant and negatively associated, and depression positively associated with suicide behaviour.",2007,0.48128571428571426,2005
"Intervention-group patients, however, achieved a significant (60 ) reduction in depression and anxiety scores.",2008,0.4765,2005
"Levels of posttraumatic, depressive, and general psychiatric symptoms and interpersonal problems were assessed at pre-care evaluation, admission, discharge, and 1-year follow-up using the Impact of Event Scale, the Beck Depression Inventory, the Symptom Check List 90 Revised, and the Inventory of Interpersonal Problems.",2009,0.48199999999999993,2005
This increase in anxiety symptoms could not be explained by a co-occurring increase in depression symptoms.,2009,0.4934,2005
"This study evaluated the differences in suicidal behaviour between adolescent anorexia nervosa (AN) and bulimia nervosa (BN), and the association of age, menarche timing, duration of eating disorder (ED), depression and general psychopathological symptoms (GSI) with suicidal behaviour in adolescent ED.",2005,0.4951428571428571,2005
Screening tools like MDQ could contribute to increase detection of bipolar disorder in patients with depression.,2009,0.4948750000000001,2005
"Given the small numbers and the marginal significance of the results, the authors are unable to say definitely just how independent of depression somatosensory amplification is.",2005,0.47911111111111115,2005
"The Posttraumatic Growth Inventory (PTGI), Sense of Coherence Scale-13 (SOC-13) and Hospital Anxiety and Depression Scale (HADS) were administered.",2006,0.47775000000000006,2005
"The aim of this review it to collate data involving the effects of some mood stabilisers like lithium, carbamazepine, valproate and lamotrigine in depressive aspects of bipolar disorder, but as well using an animal model of depression, to understand their mechanism of action.",2007,0.4760555555555555,2005
Simple effect analyses indicated that depression scores were significant predictors of CVD events among women with low anxiety scores (hazard ratio [HR] = 2.3 [in standard deviation units]; 95 Confidence Interval [CI] = 1.3-3.9; p = .005) but not among women with higher levels of anxiety (HR = 0.99; 95 CI = 0.70-1.4; p = .95).,2009,0.47737499999999994,2005
Self-reported depressive symptoms were more strongly associated with child's asthma activity than either parental depression or parental/clinician ratings of the child's depression.,2006,0.47977777777777786,2005
The aim of the current study was to identify protective factors of depression and anxiety in DTC patients.,2007,0.4878571428571429,2005
"Prevalence, symptoms and measures of adolescent depression are discussed.",2006,0.4766666666666666,2005
"The evidence shows that depression is an independent risk factor for heart disease, and when present after an acute coronary event, is a predictor of poor prognosis.",2008,0.49457142857142855,2005
A proportional odds model was used to assess associations between birth factors and anxiety and depression.,2008,0.495125,2005
"School connectedness correlated extensively with concurrent mental_health symptoms at both time points (between 38 and 55 covariation with depression, 26 to 46 with general functioning, and 9 and 16 for anxiety symptoms).",2006,0.49216666666666664,2005
"Effect sizes were calculated for stress processes (coping and social support), psychological/psychosocial (anxiety, depression, distress, and quality of life), immunological (CD4+ counts and viral load), hormonal (cortisol, dehydroepiandrosterone sulfate [DHEA-S], cortisol/DHEA-S ratio, and testosterone) and other behavioral health outcomes (fatigue).",2008,0.4926818181818182,2005
"Our objectives were to assess the PHQ-8 as a depression measure in a large, epidemiological population-based study, and to determine the comparability of depression as defined by the PHQ-8 diagnostic algorithm vs. a PHQ-8 cutpoint > or = 10.",2009,0.4774000000000001,2005
Anxiety is unlikely to play a major role in the core phenomenological features of mixed depression.,2005,0.4882222222222222,2005
Postnatal depression (PND) has been found to affect women in cultures around the world.,2006,0.486,2005
"The BDD, SWC, and ED groups all had significantly higher levels of depression than the no BDD/ED/SWC group.",2006,0.49,2005
"Second, the hypothesis that for some girls, preadolescent precursors to depression take the form of excessive empathy, compliance and regulation of negative emotions is articulated.",2005,0.4951,2005
"Comparisons were on depression symptoms, physical functioning and disability, social functioning, and utilization of help and coping.",2008,0.49385714285714294,2005
"Although moderately elevated stress level may have a possible impact on psychiatric diseases especially depression and some tumours, it seems that prolonged moderate stress does not appear to be harmful to other stressrelated diseases.",2007,0.4761176470588235,2005
"They completed a questionnaire measuring ethnic identification to their in and outgroup, discrimination, hassles experienced with their in and outgroup, depression, and selfesteem.",2005,0.47575,2005
The second aim was to examine whether the inclusion of a measure for physical symptoms specific to diabetes is also necessary for a diagnosis of depression or alternatively whether any overlap would obscure the effect on the screening measure for depression.,2008,0.48938888888888893,2005
"Our study sample consisted of 589 cases and 539 controls selected from a large population-based twin registry based upon a latent genetic risk factor shared by several anxiety disorders, major depression, and neuroticism.",2009,0.49216666666666664,2005
Habituation-related short-term depression of the sensorimotor synapse appears to be due exclusively to presynaptic changes.,2009,0.48075000000000007,2005
"100 women age recruited from two psychiatric units specialising in depression (n = 55) and three community-based child immunisation clinics (n = 45) in Ulaanbataar, Mongolia, were formally psychiatrically assessed by a clinician and by administering the revised Clinical Interview Schedule (CIS-R).",2006,0.4785555555555556,2005
This trial shows efficacy of mirtazapine on primary and secondary depression measures.,2007,0.49380000000000007,2005
Confirmatory factor analyses in both studies confirm the distinctiveness of CG from depression and anxiety in a younger population.,2009,0.4808333333333333,2005
"In a clinical sample of 241 admitted patients with MDE, MC was assessed by medical specialists and weekly response to antidepressant treatment was assessed with the Hamilton Depression Scale (HAM-D 21).",2009,0.48911111111111105,2005
"A cross-sectional study evaluated 189 participants using the Geriatric Depression Scale, the Mini-mental State Examination and the Katz and Lawton Index, to assess dependence regarding activities of daily living (ADL).",2008,0.48427272727272724,2005
"The authors conclude that the caretaking responsibility, along with a low-grade depression, contributed to her delayed presentation and treatment.",2009,0.49400000000000005,2005
One hundred women were surveyed using the Psychological Maltreatment of Women Inventory (PMWI) and the Beck Depression Inventory (BDI).,2009,0.4787142857142857,2005
The aim of the study was to identify risk factors for depression and to estimate its prevalence in postnatal mothers.,2005,0.4824285714285714,2005
We studied to what extent internet-based cognitive behaviour therapy (CBT) programs for symptoms of depression and anxiety are effective.,2007,0.49371428571428566,2005
Anxiety and depression are more prevalent in patients with medical diseases than in the general population.,2008,0.4838333333333333,2005
"However, externalization was negatively related to depression in women, but positively related to depression in men.",2006,0.47700000000000004,2005
"Meta-analysis 2 involved studies assessing elevated weight as a risk factor for depression, and included 13 effect sizes (15 for moderator analyses) based on the responses of 24,120 participants.",2008,0.48862500000000003,2005
Women are twice as likely to develop depression as men.,2009,0.4783333333333333,2005
Understanding the differences between preferential strategies of pain patients with and without depression may be useful in tailoring pain self-management programs.,2008,0.49049999999999994,2005
"In 9 years, 131 lung transplants were performed, and four patients had been diagnosed with major depression.",2005,0.48600000000000004,2005
Study 2 (longitudinal; N=251) also supported the dual-process model of cognitive vulnerability to depression.,2007,0.49271428571428577,2005
Adherence to antiretroviral therapy as assessed by Medication Event Monitoring Systems (MEMs) and depression as assessed by blinded structured evaluation.,2009,0.4897142857142857,2005
A single module of brief introductory CBT was not effective in reducing depression symptoms.,2006,0.4753333333333334,2005
The HPLC diet was associated with significant reduction in depression and improvement in self-esteem.,2007,0.4875999999999999,2005
"For women, ethnic affirmation/ belonging and ethnic identity achievement moderated the relation between acculturative stress and depression at low but not high levels of acculturative stress.",2009,0.49350000000000005,2005
"Although the association between depression and child maltreatment has been well documented, much less is known about the potential differences in the clinical presentation of depressive symptomatology among these victims.",2005,0.4884444444444445,2005
"Based on the anxiety and depression literatures, we predicted correlations with a network of brain structures, including ventral and medial prefrontal cortex (encompassing anterior cingulate cortex and orbitofrontal cortex), insular cortex, anterior temporal pole, ventral striatum, and the amygdala.",2006,0.49186666666666673,2005
"Clinical correlates of depression in people with GTS appear to be: tic severity and duration, the presence of echophenomena and coprophenomena, premonitory sensations, sleep disturbances, obsessive-compulsive behaviors/OCD, self-injurious behaviors, aggression, conduct disorder (CD) in childhood, and, possibly, ADHD.",2006,0.47546666666666676,2005
Modifiable cognitive determinants of depression in this population have not been identified.,2009,0.49139999999999995,2005
"It is not known to what extent this association is specific, as opposed to being a function of a joint association of PTSD and heavy smoking with a third variable such as depression proneness.",2006,0.47646153846153855,2005
"Furthermore, friendship quality and loneliness were related to depression and anxiety.",2006,0.4756666666666667,2005
"These findings highlight the importance of anxiety for the development of depression in adolescence, particularly worry and oversensitivity among girls.",2009,0.4757142857142857,2005
"Although complete nonresponse in depression treatment is considered to be a major problem in clinical practice, research in this area is very limited.",2008,0.4757272727272728,2005
Accuracy in predicting caseness is higher than predicting depression levels.,2006,0.4854,2005
"Despite these important findings, understanding their implications has been obscured by critical methodological, statistical, and theoretical limitations that bear on cognitive theories of depression.",2007,0.4933333333333333,2005
"In the present study, outpatients with major depression (n = 64), outpatients with generalized anxiety disorder (n = 29), and outpatients with other psychiatric disorders (n = 56) completed the Imagined Outcome Test, in which they described the personal problem that was most distressing to them, imagined the worst and best possible outcomes, and rated the likelihood that these outcomes would actually occur.",2006,0.4756500000000001,2005
This article outlines an experimental psychopathology subcomponents model of depression that focuses specifically on the role of imagery and interpretation bias in the maintenance of the disorder.,2009,0.4812727272727273,2005
Depression was diagnosed using the Composite International Diagnostic Interview.,2006,0.4824,2005
"Withdrawal from chronic d-amphetamine (AMPH), a putative animal model of anhedonia and depression, has been shown to reduce reward function, including operant and consummatory responses for 4 sucrose.",2007,0.4760000000000001,2005
"The world of the individual experiencing depression is often enclosed and lonely, void of any new experiences or relationships.",2007,0.48214285714285715,2005
"In premenstrual syndrome, depressed mood in the luteal phase of the menstrual cycle is acknowledged, whereas the presence of symptoms of depression during the follicular phase remains in debate.",2005,0.48799999999999993,2005
The authors describe implementation of BATD with a 17-year-old girl in foster care who endorsed several symptoms of depression and reported a low rate of potentially reinforcing life events.,2007,0.49299999999999994,2005
"Two hundred twenty-one undergraduate and graduate students were administered the Toronto Alexithymia Scale (TAS-20), the State-Trait Anxiety Inventory (STAI), the Zung Depression Scale (ZDS), the Temperament and Character Inventory (TCI-125), the Big Five Questionnaire (BFQ), and the Experiences in Close Relationships (ECR) questionnaire.",2005,0.4913333333333333,2005
"In longitudinal analyses, evidence of a Cognitive Diathesis x Stress interaction did not emerge until Grades 8 and 9, suggesting that AS may not serve as a diathesis for depression at younger ages.",2008,0.48539999999999994,2005
"In the 90 trials analyzed, the odds of depression response (OR = 1.79, 95 CI = 1.45-2.17, p < 0.001) and remission (OR 1.53, 95 CI = 1.11-2.11, p < 0.001) were significantly higher in comparator relative to placebo-controlled trials.",2009,0.4883333333333333,2005
A bi-directional model of depression and anxiety in pregnancy was supported.,2009,0.47539999999999993,2005
"Lifetime depression rate differences were also attenuated by acculturation, with Chinese subjects being less likely than controls to judge episodes as a distinct disorder and to seek professional help.",2005,0.49038461538461536,2005
To prospectively examine the association of major depression with incidence of the metabolic syndrome in women.,2009,0.48612500000000003,2005
