sentence,year,sentiment,epoch
"As expected, childhood abuse was significantly correlated with both adult and recent trauma, and each type of trauma correlated with CES-D scores.",2000,0.48777777777777775,2000
"Hierarchical regression analyses revealed the association between childhood abuse and CES-D scores persisted even after controlling for relevant demographic variables, more recent trauma and coping strategies.",2000,0.5035,2000
Local communities have begun using policy to affect the drinking environment itself as an approach to reducing alcohol involved trauma.,2000,0.5127,2000
"This paper describes an effort in three communities in two states to reduce alcohol problems at the community level, Preventing Alcohol Trauma: A Community Trial.",2000,0.494,2000
This review highlights the need for more systematic studies of components of CBT with a range of trauma populations to delineate the parameters of effective CBT for individuals with PTSD.,2000,0.507625,2000
"They are chronically emotionally detached, often primary psychopaths, are autonomically hyporeactive, and the majority experience no early trauma.",2000,0.5163333333333334,2000
Available information processing and neurobiological models regarding how anger and aggression may be dysregulated in response to trauma are reviewed.,2000,0.5218888888888888,2000
The KMAQ is a 28-item true/false measure that covers a broad range of topics related to normal memory aging (due to maturational processes) and pathological memory aging (due to brain trauma or disease states).,2000,0.4903333333333334,2000
"The interaction of strong aggressive and libidinal drives, various primitive intrapsychic fantasies linking somatic sensations, body parts, ego, object, and the effects of early environmental stress and trauma all produce a potential crisis in the paranoid-schizoid period of development.",2000,0.5061,2000
This paper intends to advance differentiation between two kinds of transmission of trauma: direct transmission (also called transposition) and indirect transmission.,2000,0.5223636363636364,2000
"There seems to be some confusion in this realm, since there is some discrepancy between clinical and the experimental publications: Whereas the first usually presents evidence of direct transmission of trauma in the second generation, the second mostly demonstrates indirect transmission.",2000,0.5354117647058824,2000
It is considered preferable that such professionals should themselves be Indigenous since this minimises the risk of reenactment of the initial trauma and structured oppression within the therapeutic setting.,2000,0.4874444444444445,2000
Drawing upon the Heroines of Justice report the paper suggests that the intention of reducing the trauma of the victim has not yet been achieved.,2000,0.5268750000000001,2000
"The sense of threat arises as a consequence of: excessively negative appraisals of the trauma and/or its sequelae and a disturbance of autobiographical memory characterised by poor elaboration and contextualization, strong associative memory and strong perceptual priming.",2000,0.5084666666666666,2000
"Results showed that at different time periods, using stepwise, multiple regression analyses, between 12 and 77 of variance in trauma measures could be predicted.",2000,0.5014285714285714,2000
"We examined data from a community survey of trauma exposure and DSM-IV PTSD in Winnipeg, Canada to explore factors associated with the higher rate of PTSD in women than men.",2000,0.5420999999999999,2000
Understanding the basis of (and parameters for) this increased susceptibility to PTSD in women compared to men following trauma exposure should be a priority for future traumatic stress research.,2000,0.536,2000
"A high incidence was found of complex visual disorders following head trauma: decreased visual acuity, together with a convergence oculo-motor deficit, is the most frequently detected deficit.",2000,0.5346666666666666,2000
"Trauma severity, indicated by duration of coma, is associated with most of the visual disorders and appears to be the main risk factor conducive to their appearance.",2000,0.5196363636363638,2000
"In light of continual need for changes in clinical programs in the face of declining reimbursement, there is a pressing need for future outcome research on specialized trauma programs to relate subsequent clinical course to specific treatment interventions.",2000,0.5236666666666667,2000
The standard of care for the delivery of mental_health services has recently undergone a dramatic change spurred on by hundreds of lawsuits against therapists and by erupting controversies in the science of trauma and dissociative disorders.,2000,0.5156666666666667,2000
"The complex method, involving the bilateral stimulation of brain hemispheres, is described where trauma is processed rapidly and the client becomes desensitised to painful memories or images.",2000,0.5271111111111111,2000
"Twenty-seven patients with recovered memory were compared with 27 patients with continuous memory of childhood sexual trauma, 27 post trauma stress patients with sexual trauma of adult onset, and 27 non-abused patients.",2000,0.5199230769230769,2000
The three trauma groups scored significantly higher than the nontrauma group on all scales (p's < 0.0001).,2000,0.5286,2000
"Based on our preliminary results on this disorder, we set out to examine whether the individuals suggestibility and the effect of suggestion play a major role in its etiology and course; specifically, whether the age trend of suggestibility is reflected in the age distribution of this disorder and whether a non-damaging physical trauma of the face or head precipitates visual loss in a large number of cases, and whether suggestion therapy is effective.",2000,0.5373461538461538,2000
"As a consequence of a head trauma, APA presented with selective anomia for the names of familiar people, in the absence of comparable disorders for common names and other proper names.",2000,0.507909090909091,2000
"Neglect was the most frequently reported type of childhood trauma, suggesting the importance of other childhood experiences in addition to sexual and/or physical abuse in the development of dissociative psychopathology.",2000,0.5306875000000001,2000
"The purpose of the study was to examine the association of personality disorders, history of trauma, and posttraumatic stress disorder (PTSD) in a large sample of subjects with anxiety disorders.",2000,0.5063076923076923,2000
"Categorical and continuous indices of personality disorders were compared in three groups from the Harvard/Brown Anxiety Disorders Research Project (HARP): subjects with no history of trauma (n = 403), subjects with a history of trauma but no history of PTSD (n = 151), and subjects with a current or past diagnosis of PTSD (n = 68).",2000,0.5418888888888889,2000
The findings suggest that a diagnosis of PTSD rather than a history of trauma is associated with borderline and self-defeating personality disorder features.,2000,0.49833333333333335,2000
"The present study examined the occurrence of malevolent environment factors (e.g., poverty, hunger), substance use, trauma exposure, and PTSD among 51 male adolescent offenders recruited from juvenile treatment facilities representing the highest level of security in Massachusetts.",2000,0.5315789473684212,2000
"Research on the effects of childhood trauma has been limited by the lack of a comprehensive, reliable, and valid instrument that assesses the occurrence of early traumatic experiences.",2000,0.5416428571428572,2000
"Comparisons between the ETI and other instruments for the assessment of trauma, as well as instruments for the measurement of symptoms related to abuse, such as dissociation and PTSD, demonstrated good convergent validity.",2000,0.5161666666666667,2000
"Cases were compared to controls with respect to psychological symptoms, alcohol and drug abuse, family violence (intimate partner abuse, childhood trauma), relationship discord, and social support.",2000,0.5008750000000001,2000
These findings can help inform neuropsychological evaluation of patients with possible prefrontal dysfunction in the setting of developmental disabilities or early brain trauma.,2000,0.5395555555555556,2000
"Other predictors included reproductive history, behavioral and health-related variables, psychological trauma and distress, ethnicity, and income.",2000,0.5204444444444445,2000
Jobs with a high degree of variability in manual materials handling requirements expose limitations in current low-back injury risk assessment tools and emphasize the need for a probabilistic representation of the biomechanical stress in order to quantify both acute and cumulative trauma risk.,2000,0.4906666666666667,2000
A survey was conducted with children and adolescents (N = 69) who had traumatic brain injury (TBI) and attended a community-based program of education and neurorehabilitation to determine the incidence of law-violating behavior subsequent to sustaining trauma.,2000,0.488,2000
Trauma is proposed as a key to understanding the development and persistence of conduct disorder in conjunction with other contributing factors.,2000,0.5181111111111112,2000
"Trauma history is virtually universal in this population, and trauma effects can help to account for many features of the disorder including lack of empathy, impulsivity, anger, acting out, and resistance to treatment.",2000,0.5113684210526316,2000
"The increasingly rapid, society-wide rate of change and factors related to the aging of AGPA's membership complicate its ability to cope with the trauma.",2000,0.5191,2000
