sentence,year,sentiment,epoch
"The impact of HIV and several cofactors, including substance abuse and mental_illness, on cognitive function is discussed in the context of HIV risk behaviors, medication adherence, and risk-reduction interventions.",2010,0.5208,2010
The study suggests ways alcohol use leads from physical and verbal abuse to emotional and sexual violence in marriage.,2010,0.5200833333333333,2010
"Participants completed the Puerto Rico Comprehensive Center for the Study of Health Disparities Socio-demographic Questionnaire, the HFSS, the Beck Depression Inventory-II, and the Sexual Abuse dimension of the History of Abuse Questionnaire; the case managers completed the Case Manager Stigma Guide with subjects.",2010,0.5297499999999999,2010
Approximately three quarters (73) of the sample reported lifetime IPV and 20 reported current abuse.,2010,0.5171111111111111,2010
No study has qualitatively examined physicians' beliefs about prescribing opioids for CNCP to patients with a history of substance abuse (PWHSA).,2010,0.517,2010
Two-criterion orphans were three times more likely to be in the abuse group and eight times more likely to have progressed to dependence.,2010,0.5236363636363636,2010
"Studies examining family history of alcohol abuse among college students are not only conflicting, but have suffered various limitations.",2010,0.527625,2010
The results suggest that the data from the assessment of psychiatric distress in syringe exchange settings can be used to support motivational strategies for encouraging syringe exchangers to seek substance abuse treatment.,2010,0.5301666666666667,2010
"Comorbid participants were more likely to indicate that worry interfered with their substance abuse treatment, and to indicate interest in concurrent treatment targeting their worry.",2010,0.5155,2010
"The overall goal of the study reported in this paper was to examine differences in the perceived occurrence of abuse and neglect as between older care recipients, their family carers, and foreign home-care workers in Israel.",2010,0.534076923076923,2010
Both reduced alcohol consumption and improved relationship functioning appear to account for observed reductions in partner abuse.,2010,0.5264444444444444,2010
"This review examines what have been, to this point, generally two divergent lines of research: (a) effects of parental drug abuse on children, and (b) effects of children's exposure to interparental violence.",2010,0.526470588235294,2010
Substance abuse treatment of deaf and hard of hearing youths should include routine assessment of victimization and trauma-informed methods.,2010,0.5205000000000001,2010
"To determine the usefulness of a screening classification system in predicting treatment use, current substance abuse disorders (SUD), and driving over the alcohol limit (DOL) at 15-year follow-up.",2010,0.5233076923076923,2010
"As part of a multi-site psychometric study of club drug use, abuse, and dependence, data were collected with a test-retest design that measured the reliability of the Washington University Risk Behavior Assessment for Club Drugs (WU-RBA-CD).",2010,0.5217777777777779,2010
