sentence,year,sentiment,epoch
"Throughout the narrative, attempts are made both to humanize the comprehension of addiction and its very frequent companion, mental_illness, and to challenge the reader to engage in emotional and moral discourse regarding the nature of this all-too-human and all-too-common malady.",1995,0.6141538461538463,1995
It is indeed very hard to modelise mental_illness: what terms should be chosen and how should they be articulated?,1995,0.5993999999999999,1995
"Sexual predator statutes, as well as civil commitment statutes generally, fail to provide criteria of eligibility generating an appropriate conception of legal mental_illness.",1995,0.5714,1995
Expert testimony in the form of descriptive diagnosis and explanation of the relationship between the impairment and the psychological operations specified in the criteria of eligibility would provide the court with the information it needs in order to determine whether the subject of the commitment petition demonstrates legal mental_illness for the purpose of commitment.,1995,0.6190909090909091,1995
Two challenges to psychiatry emanating from the study of cultural differences in mental_illness are reviewed.,1995,0.5062000000000001,1995
Ninety-one clients with serious and persistent mental_illness were interviewed at baseline and after one year of service.,1995,0.5661666666666667,1995
"The question addressed is, Does participation in new religions lead to mental_illness (argument of the so-called cult-busters) or to mental_health (argument of James Richardson), or is some other option possible?",1995,0.5803333333333334,1995
Findings from recent Federal inquiries into homeless children and mental_illness highlight major deficits in services for persons with disabilities.,1995,0.6311428571428571,1995
"As part of an ongoing epidemiological investigation into the prevalence of mental_illness among remanded offenders, data were collected on the lifetime prevalence of suicide behaviours.",1995,0.5577777777777778,1995
Persons with multiple previous attempts had a higher prevalence of mental_illness compared with single attempters.,1995,0.6375,1995
Lifetime history of a suicide attempt was found to predict a current mental_illness with 70.6 accuracy.,1995,0.6096250000000001,1995
"While many authors have described the effects of prisonization on mental_health, socioenvironmental factors present in correctional settings have not been systematically studied as risk factors for mental_illness.",1995,0.5895,1995
: To investigate assertions that Celts have higher rates of alcoholism and mental_illness than non-Celts.:,1995,0.581,1995
We conclude with a reminder that consultation is one piece of a much larger conceptual framework designed to prevent mental_illness and promote mental_health in the population at large.,1995,0.63725,1995
Homeless adults with both a serious mental_illness and substance dependence (N = 276) were randomly assigned to: a social model residential program providing integrated mental_health and substance abuse treatment; a community-based nonresidential program using the same social model approach; or a control group receiving no intervention but free to access other community services.,1995,0.58012,1995
"More research is needed into matching models of care to the needs of mothers with different kinds of chronic, recurrent and new episodes of mental_illness that present after childbirth.",1995,0.6422,1995
"There are few guidelines to aid clinical staff in assessing the risk, current or future, of significant harm to an infant as a consequence of maternal mental_illness, particularly of schizophrenia.",1995,0.5362307692307692,1995
"While some interpret this association to mean that mental_illness or particular symptoms directly cause unwarranted physical aggression, this paper examines the case for the social context establishing socializing and environmental conditions which are causal in both violence and the development of mental_disorder.",1995,0.5256666666666665,1995
"Drawing on recent work in medical sociology, we illustrate some important topical areas at the center of controversies over treatment, social change, and public policy regarding severe mental_illness.",1995,0.6108,1995
"A recent study examined the relative cost-effectiveness of three specialized interventions for treating people with both severe mental_illness and substance abuse disorders: behavioral skills training, intensive case management, and 12-Step recovery.",1995,0.5534285714285715,1995
"The article begins with a review of the high prevalence of concurrent mental_illness and chemical abuse (MICA) disorders among clinical populations, highlighting the need for development of appropriate services to treat these persons.",1995,0.5731428571428571,1995
"The program described here, which integrates the token economy and 12-step approaches, fosters voluntary and active patient participation in the process of simultaneous recovery from mental_illness and addiction; it also networks the patient with community resources.",1995,0.6239285714285714,1995
"The male features share certain similarities with those observed in earlier predictor studies on anxiety and depressive disorders, while the traits found in women seem to predispose for other mental_illness as well.",1995,0.538909090909091,1995
"She contends that, in a case like the present one, the diagnosis of the disturbance into a neat set of nosological compartments--borderline/hysteria/psychosis etc.--makes little sense and should be supplanted by an attempt to describe the psychic mechanisms of mental_illness.",1995,0.5729285714285713,1995
This paper reflects on the place of psychoanalytical thinking in a scientific context in which mental_illness is increasingly being reduced to physiological and chemical factors.,1995,0.509125,1995
"In addition to the general facets of concepts of mental_illness, three 'etic' case vignettes were also presented.",1995,0.619,1995
The data enabled us to develop screening criteria for mental_illness to be used by traditional healers and primary care nurses in the next stage of the study in which patients selected by these care providers on the grounds of suspicion of suffering from mental_illness will be interviewed to elicit their explanatory models of illness and phenomenology.,1995,0.533421052631579,1995
"We review work by social scientists on cultural and social variations in lay perceptions of mental_illness and on the stigma attached to mental_illness, and argue that these varying views are likely to be one of the influences on insight, requiring further exploration in research on this subject.",1995,0.588888888888889,1995
"Although no differences in problem-focused coping were found, mothers of adults with mental_illness used more emotion-focused coping, which predicted greater maternal depression.",1995,0.538625,1995
"According to the social etiology thesis of mental_illness, disorders may be caused or precipitated by severe stressors or major life difficulties.",1995,0.5455,1995
The standard sociological approaches to women's mental_health have tended to attribute women's higher rates of mental_illness either to the objective structural conditions of gender inequality or the sexist treatment of women by psychiatry and the mostly male medical establishment.,1995,0.5804285714285714,1995
This paper draws from Thoits' self-labeling theory that conceptualizes mental_illness as emotional deviance to offer an alternative to the victimization models that dominate studies of women's mental_health.,1995,0.6165,1995
"Although women with serious mental_illness have normal fertility rates, the literature points to multiple risk factors and a paucity of emotional and economic support during the initial phases of parenthood.",1995,0.6251538461538461,1995
"The purpose of this paper is to describe a standardized questionnaire of histories of abuse among women with serious and persistent mental_illness, and to assess its test-retest reliability and its validity.",1996,0.5759090909090909,1995
Childhood histories of physical and sexual abuse can be reliably and validly assessed in women with severe and persistent mental_illness using a standardized instrument.,1996,0.5584,1995
"Although relatively heterogeneous in scope, these studies focused on the effects of community support services for adults with persistent and severe mental_illness; traditional outpatient services have been neglected.",1996,0.5461999999999999,1995
Substance related disorders are common in individuals with severe and persistent mental_illness.,1996,0.5404,1995
The effects of substance use in patients with comorbid mental_illness are varied and include both increases and decreases in psychiatric symptoms.,1996,0.511,1995
"Rates of major mental_illness, mainly functional psychosis, were higher than would be expected for the general population, but it was the prevalence of alcohol and also substance misuse that gave rise for greatest concern about unmet need.",1996,0.5718235294117647,1995
