sentence,year,sentiment,epoch
A conceptual framework is presented which outlines uses of client and community data for mental_health planning.,1980,0.6403333333333333,1980
Client records from a mental_health center and 1970 census data were analyzed three ways to illustrate some of these uses: (a) a geographic analysis which compared service utilization rates with the social characteristics of census tracts; (b) a demographic analysis which compared the social characteristics of clients with those of the catchment area population; and (c) an analysis of clients who dropped out of treatment and who left therapy unimproved.,1980,0.5953043478260869,1980
"The results revealed that (a) census areas characterized by high proportions of disenfranchised groups (e.g., divorced, low status, Spanish heritage) showed high service utilization rates; (b) higher proportions of divorced, high school educated, and unemployed residents utilized services than expected by population estimates; and (c) dropouts from therapy could be discriminated based on demographic differences in marital status, income level, employment status, educational level, ethnicity, and previous mental_health treatment.",1980,0.6260322580645162,1980
"The delivery of mental_health services was extensively researched; however, a wide diversity of other topics such as work, substance abuse, and attitudes toward mental_illness were also represented.",1980,0.5852499999999999,1980
Analysis of the incidence of utilization of public mental_health facilities during a 6-year time span yielded a significant relationship between lower occupational status and utilization of inpatient facilities.,1980,0.6040833333333334,1980
"Assumptions that Mexican Americans have few emotional problems, primarily use a folk medical system, do not rely on clergymen for emotional support, and have negative attitudes toward mental_health services are rejected.",1980,0.6052307692307692,1980
Two assumptions are qualified: Mexican Americans have some emotional problems at different rates than Anglos and some Mexican subgroups are relatively unaware of mental_health services.,1980,0.606,1980
There is confirmation of the Mexican American extended family support system and mental_health policies which variously discourage utilization by Mexican Americans.,1980,0.646,1980
Three psychiatric teacher-counselors and five students from a residential mental_health treatment facility for adolescents with behavior disorders were used to determine if consistent use of a 14-step planning strategy would result in student increases in academic performance.,1980,0.6240555555555556,1980
"It is one problem that has always been of interest to mental_health practitioners and fortunately various services are available which provide social, medical and educational support.",1980,0.6506000000000001,1980
Questionnaires were sent to mental_health professionals surveying their attitudes toward legal age limits which govern the rights of the young to make decisions for themselves.,1980,0.5918,1980
There is also a paucity of literature regarding practices in methods of teaching consultants for mental_health and educational settings.,1980,0.607,1980
"These attempts although wellintentioned, have achieved limited success because supervisors in community mental_health centers, principals in schools, deans in community colleges and universities, and employers in governmental agencies continue to heap administrative and secretarial tasks upon counselors.",1980,0.6616,1980
It was recommended that further cross-validation investigations be conducted with individuals in other mental_health professions.,1980,0.571,1980
A national survey using a mailed questionnaire was undertaken to clarify issues of mental_health district governance.,1980,0.5506,1980
"Network analysis, a methodology derived from general systems' theory, can be utilized as a community mental_health administrative-evaluation procedure.",1980,0.672,1980
The necessity for both quantitative and qualitative data to ensure a meaningful evaluation of mental_health services is explained.,1980,0.62,1980
This paper reviews the Cuban mental_health system from a descriptive organizational perspective.,1980,0.6225,1980
"It focuses on (a) the in terface between mental_health, public health, and the socio- political structure; (b) inpatient treatment and rehabilitation programs; (c) the use of social networks in support of the dis charged patient; (d) community care, including descriptions of sectorization and dispensarization systems; and (e) primary to tertiary prevention strategies.",1980,0.634,1980
"Although stress-related performance decrements would not be acceptable in the typical air traffic control situation, the effects of stress may manifest themselves in social and family relationships and in physical and mental_health.",1980,0.6368125,1980
A community mental_health clinic study of 20 infants for psychological risk status combined with a group of mother (200) and infanttoddler visits (450) over 1year period is described as a program for providing services to the 0 to 3 age group.,1980,0.5863571428571428,1980
"The community mental_health clinic has the knowledge, expertise, and mandate to provide services to this age group.",1980,0.659125,1980
Dealing with mental_health in infancy as a specific clinical modality is relatively recent.1 Preventive programs during infancy were mainly directed to promote cognitive development.,1980,0.655,1980
"Indeed, the review on prevention by Murphy and Frank2 indicated that there are scarcely any programs directed specifically to improve mental_health in infancy.",1980,0.6056666666666667,1980
"This paper will describe a preventive program, conducted by the author, aimed specifically towards mental_health aspects in infancy.",1980,0.616,1980
"Furthermore, since recent studies show that the training and methods of indigenous practitioners are sound and that their philosophy and practice have much in common with Western approaches, the paper also attempts to introduce their skills for fusion with Western mental_health.",1980,0.633,1980
A major intention of the article was to delineate and clarify issues related to the usage and conceptualization of mental_health constructs commonly utilized by gerontologists.,1980,0.6045,1980
"Conclusions were drawn to the effect that (a) meanings of mental_health constructs cluster differently depending on the type of analysis employed, (b) happiness may be considered the most apposite representative of the array of mental_health constructs employed by gerontologists, (c) happiness has been conceptualized either as containing current affect and dispostional components or current affect components only, (d) contemporary models of happiness favour neither the expansionist nor contractionist positions as a means of attaining happiness and (e) questions as to the relative contributions to happiness of the affective and dispositional components represents an important problem for future research.",1980,0.66316,1980
The costs of the treatment program were estimated from the data and mental_health center records.,1980,0.59175,1980
A pilot program was initiated by a rural community mental_health center in which staff went into the local junior and senior high schools to provide personalproblemoriented counseling services to students.,1980,0.6726923076923076,1980
"Results of the program suggest that students perceived their problems as serious, that they found counseling interventions helpful, that they favorably perceived referral to a mental_health professional, and that students desired the availability of such services within the school environment on a regular basis.",1980,0.6708461538461539,1980
Suggestions regarding the manner in which other community mental_health centers might implement a similar program are also discussed.,1980,0.6138333333333333,1980
"In this study, mental_health professionals' and university students' reactions to behavioral and humanistic therapy labels were measured along specific dimensions (e.g., warmth, effectiveness) of evaluation.",1980,0.6386666666666666,1980
"To examine the mental_health status of children whose parents were foreignborn and to determine if these youngsters have a special need for mental_health services, this study compared the incidence of behavioral disturbance in 2,991 children who were nativeborn and white with 97 children of immigrant parents.",1980,0.6251428571428571,1980
"A number of important cautions and requirements are presented for mental_health workers who wish to work in the areas encompassed by the Holocaust, including working therapeutically with Survivors of the Holocaust and their children.",1980,0.5715555555555556,1980
The present study was an attempt to construct an attitude scale to measure the radical psychosocial or libertarian position about mental_illness and mental_health practices.,1980,0.604,1980
Scale items received high ratings for descriptiveness of the libertarian mental_health ideology.,1980,0.551,1980
A preliminary questionnaire was then submitted to mental_health respondents and results showed that each finally selected scale item (a) distinguished significantly between extreme scorers on a dimension of strength of identification with a Szaszian- libertarian posi tion ; and (b) loaded at a .4 level or higher on factors derived in a principal components factor analysis.,1980,0.6102666666666666,1980
"The activities of contemporary religious cults cause concern and controversy among parents and mental_health practitioners, both because they are perceived as threats to the wellbeing of their young adult members and because such cults are protected by the First Amendment.",1980,0.5837777777777777,1980
