sentence,year,sentiment,epoch
Recent studies have demonstrated that alcohol expectancies co-vary with some measures of trait anxiety.,1990,0.484,1990
"This analysis suggests that a variety of specific defenses, such as flight, movement arrest, and defensive threat and attack, are most characteristic of fear to a present, discrete, threat stimulus while risk assessment patterns coupled with the inhibition of nondefensive behavior are the central features of anxiety to potential threat.",1990,0.4894400000000001,1990
"Clinical outcome studies make it clear that results of hypnotherapy are related to hypnotizability in the treatment of anxiety, pain, and psychophysiological disorders, but not in the treatment of addiction or habit disorders.",1990,0.49627272727272725,1990
Forces that sustain this defense mechanism include actual family instability as well as separation anxiety aroused by the childs anger and resentment.,1990,0.492,1990
"Instead, this adolescent experiences fear, anxiety, and range, and wonders, What's going to happen to me?",1990,0.49333333333333335,1990
"Recent research has shown that patients with life-threatening illnesses have improved chances of survival and enhanced abilities to manage situational anxiety and depression if, instead of recognizing the seriousness of their illness, they employ the psychological defense mechanism of denial.",1990,0.4846666666666667,1990
"According to this model, the role of anxiety is seen as variable, interacting with the somatic vulnerability of the individual to determine orgasmic latency.",1990,0.48150000000000004,1990
Anxiety levels were found to be higher for acute and chronic cases of both diagnostic categories compared to noninjured controls.,1990,0.5162857142857142,1990
"The authors tested the hypothesis that recreational athletes with high life-event stress would, when placed in a stressful, dual-task laboratory situation, experience greater narrowing of peripheral vision and state anxiety than recreational athletes with low life-event stress.",1990,0.5095555555555555,1990
"This study examined the combined effects on 132 normal adults of social insecurity, anxiety symptoms, and daily hassles on changes in the level of depressive symptoms over a 1-month period.",1990,0.4859090909090908,1990
"It was hypothesized that social insecurity, a factor linked to coronary heart disease and sympathetic arousal, is also an important antecedent of depression for those who have experienced a high level of anxiety and chronic stress.",1990,0.5138888888888888,1990
"In contrast with other anxiety problems, the conceptualization and treatment of health anxiety has developed very little in recent years.",1990,0.4968888888888888,1990
"In a study of 40 subjects, who twice underwent extensive dental treatment, the relationships between expectations and experiences of pain and of anxiety were investigated.",1990,0.49642857142857144,1990
"Especially anxious subjects expected more pain and anxiety than they experienced, and they appeared to need more experiences before their predictions became accurate.",1990,0.498125,1990
"Anxious subjects did not experience more pain, but they did experience more anxiety than fearless subjects.",1990,0.48383333333333334,1990
"Based on their ASI scores, subjects were assigned to either the high, medium, or low anxiety sensitivity groups.",1990,0.5041666666666667,1990
This suggests that the fear of anxiety can be acquired in ways other than through personal experience with panic.,1990,0.4833333333333334,1990
"Indirect evidence suggests that worry primarily involves thought, rather than imaginal, activity, a distinction within cognitive process that is potentially crucial to some theories of anxiety maintenance and modification.",1990,0.4980833333333334,1990
"The present study contrasted the frequencies of reporting the presence of thoughts and images among generalized anxiety disorder clients and matched, nonanxious control subjects during a self-relaxation period and a worry period.",1990,0.504,1990
"However, extensive avoiders tended subsequently to develop additional anxiety disorders moreso than minimal avoiders.",1990,0.5088333333333334,1990
"This study thus investigated the predictive validity of the Maudsley Obsessional-Compulsive Inventory (MOCI) using the Anxiety Disorders Interview Schedule (ADIS), a semi-structured interview created according to DSM-III guidelines.",1990,0.5147777777777777,1990
