sentence,year,sentiment,epoch
Exploration of the meaning of the trauma for the children led me to believe that they had experienced it as their internal and external parents failing to protect them from disaster.,1985,0.5205454545454545,1985
"The syndrome should be considered in any child exhibiting evidence of fracture of any bone, subdural hematoma, failure to thrive, soft tissue swellings or skin bruising, in any child who dies suddenly, or where the degree and type of injury is at variance with the history given regarding the occurrence of the trauma.",1985,0.4871739130434781,1985
"In this article, we review the evidence for an etiologic role of head trauma in these conditions, consider possible mechanisms for the production of delayed neuropsychological deficits, and outline directions for future research.",1985,0.5582857142857142,1985
"The number of sessions varied with the length of time between trauma and treatment, severity of stressor, and the personality of the patient.",1985,0.5253,1985
"This article presents a model of the process of self-renewal, the creative restructuring of the self that may follow the painful and disconfirming personal crisis of illness or other extreme personal trauma.",1985,0.5151249999999999,1985
"As complex and highly condensed mental constructions, these responses often serve to reveal the meaning of the trauma in terms of the patient's prevailing personality conflicts.",1985,0.5575454545454546,1985
"After summarizing the pathophysiology of closed head injury, the authors examine its psychiatric complications with specific attention to the relationship of head trauma and schizophrenia, affective disorders, and personality change.",1985,0.474,1985
"The longer it or more severe trauma lasts, the more likely the assistance of a psychiatrist will be necessary.",1985,0.5215,1985
"Emergency room, surgical, primary care, and psychiatric physicians should be particularly alert for self-injury, especially if an unlikely explanation is given for trauma, an unusual type of trauma is present, or a history of multiple traumas is obtained.",1985,0.4740000000000001,1985
"Statements that were found significantly and more frequently in genuine notes included the following: the experience of adult trauma such as a calamitous relationship; a rejection; the withdrawal of a significant person resulting in despair; perceiving another as dooming one to the suicide; expressions of ambivalence; feelings of love, hate and other emotions; feelings of helplessness, pessimism and emotional confusion; appearing to be intoxicated by one's overpowering emotions and constricted perceptions; and the communications appearing to have unconscious implications.",1985,0.4760689655172414,1985
"The fulcrum upon which adolescent substance abuse is poised is stasis in the developmental trajectories of individual and family, It becomes essential to family members to avoid the trauma of separation and individuation.",1985,0.5444545454545454,1985
"Its most distinctive clinical characteristic is the mutually escalating interaction among four psychological and social features: explosive, violent behavior; social ostracism and isolation; extreme self-loathing; and the exceptionally vivid and persistent reexperiencing of psychological war trauma.",1985,0.4971428571428572,1985
"Matching the metaphor to the therapeutic situation of patients with severe trauma, makes successful treatment possible where other approaches are excessively painful or almost impossible.",1986,0.47207692307692295,1985
More children in foster and biological homes were hospitalized because of trauma.,1986,0.5196666666666667,1985
"The approach described rests upon a five-part conceptualization of the traumatic experience: trauma, threat to ontogeny, neglect and emotional unavailability by the caregiver, child's feeling of exploitation, and the child's adaptation.",1986,0.50175,1985
"Epidermolysis bullosa (EB) is the name given to a group of distinct, inherited disorders which are manifest as an exceptional liability of the skin to blister and ulcerate following mechanical trauma.",1986,0.5374,1985
"The older adults consisted of a healthy group as well as groups whose diagnoses included Alzheimer's and multiinfarct dementias, head trauma, and metabolic and affective disorders.",1986,0.5535,1985
"Treatment with families of veterans suffering from the aftereffects of combat trauma in the Vietnam War often requires a preliminary phase of disjoint treatment, in which family members are seen separately, before conjoint treatment can proceed.",1986,0.47435714285714287,1985
Efficiency was used to evaluate the cumulative trauma effects of the hand tool.,1986,0.49042857142857155,1985
Repetitive trauma disorders of the upper extremity are a major cause of lost work in many hand-intensive industries.,1986,0.4563749999999999,1985
There is a danger that mental_health professionals may add to narcissistic trauma by underestimating the elderly patient's potential for change.,1986,0.4995,1985
"Having incest offenders reunite with their families is a complex process that may conflict with other goals, such as minimizing the likelihood of reoffense or helping primary and secondary victims recover from the trauma of the sexual abuse.",1986,0.5,1985
"Major areas covered include: normal development, deviant development, and the impact of trauma.",1986,0.5604444444444444,1985
Fluent aphasias have been reported in closed-head trauma with right frontal impact.,1986,0.5307142857142857,1985
I recommend that all CHI patients undergo assessment for communication competence regardless of the level of severity of the trauma.,1986,0.55075,1985
Twenty three patients with past or present evidence of aphasia following either stroke (n = 19) or head trauma (n = were given the Boston Diagnostic Aphasia Examination in order to classify their aphasia type and determine their language deficit at least three months postonset of their neurological disorder.,1986,0.5185000000000001,1985
This paper presents a cognitive-behavioral model for conceptualizing and intervening in the area of sexual trauma.,1986,0.49885714285714294,1985
"Psychoanalytic emphasis is directed to the motivations for the persistence of this sense of defect, rather than primarily to etiology (trauma) or genetic history.",1986,0.522,1985
"This paper also considers the possibility that some aspects of mental handicap can, in certain patients, represent a defence against trauma.",1986,0.5236666666666666,1985
"Pathological ego-splitting is reviewed through the work of Ferenczi and Greenacre, noting the importance of early trauma.",1986,0.4868,1985
"Clinical material is presented from the beginning and the final phase of psychotherapy to illustrate pathological ego-splitting arising out of childhood trauma, and shows how this may be mitigated by working in the transference.",1986,0.5459999999999999,1985
"For the 13 group A and the 15 group D patients there were no significant differences in type of stressor, reported symptom distress, possible financial compensation factors, length of time from trauma to intervention, and various demographic features.",1986,0.5026666666666667,1985
"To date, however, there have been no detailed accounts of the behavioral sequelae or course of illness of AIDS/ARC victims who have suffered brain trauma.",1987,0.5335555555555556,1985
"Computed tomography (CT), introduced in 1973, revolutionized the evaluation of changes related to trauma, allowing accurate diagnosis of intracerebral and extracerebral areas of blood accumulation.",1987,0.47757142857142865,1985
It traces Freud's views from his early statement of the part played by sexual trauma in the aetiology of hysteria to hs later emphasis on the role of fantasy.,1987,0.5409999999999999,1985
