sentence,year,sentiment,epoch
"Age of onset of substance use, interval between age of first use and age of diagnosis of abuse, and severity of substance use involvement did not correlate with coping capacity.",1995,0.5281176470588234,1995
"The individual, Philip, had made allegations of sexual abuse against his father.",1995,0.5235,1995
Cognitive behavioral approaches of adolescent drug abuse participate in the understanding of their complex determinisms.,1995,0.524875,1995
"Data were gathered from 127 female prostitutes on condom use, financial need, and professional attitude, and on experiences with violence and abuse, physical complaints, psychosocial problems, and coping responses.",1995,0.52925,1995
Mandatory reporting to identify elder abuse is not appropriate in the absence of programs found to be helpful.,1995,0.5255555555555556,1995
"Substance abuse in schizophrenia is a significant management problem for both clients and treatment agencies, impacting on psychotic symptoms, medication adherence, and participation in training and employment.",1995,0.5338461538461539,1995
Preliminary data supporting these suggestions from studies of individuals involved in road traffic accidents and survivors of child sexual abuse are described.,1995,0.5263749999999999,1995
"However, the cognitive consequences of such abuse are not fully understood.",1995,0.53175,1995
"A two-stage model of cognitive reaction to sexual abuse is proposed, integrating these effects with the existing literature.",1995,0.528125,1995
Adolescents who report prior sexual abuse are at increased risk for adolescent pregnancy.,1995,0.518875,1995
"The total sample contained 68 children (35 girls, 33 boys), most of whom were at high-risk either due to poverty, physical abuse and neglect (as determined by substantiated Protective Services reports), or exposure to negative life events.",1995,0.5263076923076924,1995
"To determine how frequently these situations occur, we reviewed charts of 34 children with a final diagnosis of child abuse who also had cranial CT scans performed.",1995,0.5222222222222221,1995
"Families in the military are not immune to problems of child abuse and neglect, but few data have been disseminated which describe child maltreatment in the military.",1995,0.516,1995
Girls with disruptions in their relationship with a primary caretaker and who felt powerless as a result of the abuse were rated as functioning less well overall by clinicians.,1995,0.5157777777777778,1995
"As a result, both groups misestimated the probability of abuse under some circumstances.",1995,0.5295000000000001,1995
"A question affecting training content and quality, as well as policy decisions by child welfare professionals, remains: whether failure to report is founded in professionals' ignorance of the law and procedures involved in reporting or in their inability to recognize indicators of child abuse and neglect.",1995,0.5257222222222223,1995
Ethnicity was also found to be related to psychological functioning independently of the impact of other factors such as the circumstances of the abuse.,1995,0.52,1995
"Research into prevention of child abuse deaths is notoriously difficult, both clinically and methodologically.",1995,0.5222,1995
"This study assessed children's current perceptions of the risk of sexual abuse, changes in children's perceptions of risk after participation in a sexual abuse prevention program, and age differences in children's beliefs about risk.",1995,0.5239411764705882,1995
Younger children had lower perceptions of risk than older children and their perceptions of the likelihood of abuse in the videotaped scenarios remained lower than the perceptions of older children even after the intervention program.,1995,0.5245,1995
This paper introduces the present status of coping with child abuse and neglect in Japan.,1995,0.5198750000000001,1995
The present study sought to increase current scientific knowledge about the controversial issue of subjectively reported childhood ritualistic abuse by addressing several key unresolved issues.,1995,0.5323571428571429,1995
"While preliminary in nature, these results suggest that it may be helpful to conceptualize reported childhood ritualistic abuse as indicative of the need to assess carefully for severe abuse and its predictable sequelae within existing traumatic victimization conceptual frameworks.",1995,0.5148421052631578,1995
"This study employs an ecological perspective to predict variations in the rate of maltreatment (including neglect and abuse) among children aged 0 to 19 years in Alberta, Canada in 1986.",1995,0.5234166666666668,1995
This study investigates how different perceived responses to attempted disclosure of abuse are related to psychological function in a nonclinical sample.,1995,0.5253333333333334,1995
"This study examined the results of a structured parent interview (SASA) completed on three matched samples of prepubescent females: 68 who were selected for nonabuse (NA Group), 68 from a sexual abuse clinic in which a perpetrator confessed (SA Group) and 68 seen at the same clinic who did not have a perpetrator confession (AA Group).",1995,0.531875,1995
Forty-six percent of the women had a history of childhood abuse.,1995,0.5337500000000001,1995
"The authors suggest that the construct of psychological maltreatment underlies the destructive elements of numerous forms of abuse and neglect, and that the scale they have developed may provide a useful index of this construct.",1995,0.5192666666666667,1995
"These findings suggest that a first incident of abuse or neglect serves as a sentinel event, predicting a period of more frequent receipt and substantiation of maltreatment cases by child protection professionals in the county or community of occurrence.",1995,0.5153749999999999,1995
"Subjects completed a self-administered questionnaire regarding a history of physical and/or sexual abuse and three other self-administered questionnaires: the Hopkins Symptom Checklist-25, the Vietnamese Depression Scale, and the Youth Self Report.",1995,0.5295,1995
The residents were asked if the physical findings were specific for sexual abuse.,1995,0.5152500000000001,1995
Incongruency between patient history and physical exam findings negatively affected this group of residents' ability to discriminate between abuse and nonabuse findings.,1995,0.523125,1995
"We evaluated the results of this training in our outpatient child abuse clinic located in a university-affiliated, municipal hospital using a survey which assesses knowledge of female genital anatomy, sexually-acquired diseases and case reporting in a nonrandomized control trial.",1995,0.5244285714285714,1995
"Sexual abuse was not a predictor of general self-concept scores after the removal of family and demographic variables, but sexual abuse was independently associated with the subscale measuring the physical aspect of self-concept.",1995,0.5179230769230769,1995
"The study found that childhood stressors of maltreatment (physical neglect, witnessing sexual abuse, and witnessing physical abuse) were associated with higher levels of dissociative symptoms.",1995,0.5244545454545454,1995
"Based on a sample of incarcerated women in Quebec prisons in 1989, this study focuses on drug use and abuse and its relation to crime with a special concern for age of onset, nature of conviction, previous involvement in criminal activities, motivation, and other related variables.",1995,0.5226315789473683,1995
There was a trend towards more frequent abuse experiences in the ED group (full and partial syndromes) compared to normals.,1995,0.5267142857142856,1995
"A feminist analysis informs this discussion of developmental and contextual factors related to these themes, and forms the basis for highlighting the clinical implications of mother-daughter issues when working with adult survivors of paternal incestuous abuse.",1995,0.5267999999999999,1995
Treatment and policy implications for units treating high concentrations of Latino clients and culturally sensitive substance abuse treatment are discussed.,1995,0.5334285714285715,1995
"Independent predictors of older age of onset were age, male sex, absence of substance abuse history, and absence of melancholia.",1995,0.5204,1995
This study examined parental reports of dissatisfaction with 41 boys (ages 10-12) of fathers with a history of substance abuse (SA+) and 68 boys of fathers without such a history (SA-).,1995,0.5245714285714286,1995
"No significant differences were found in the etiology of alcohol abuse; however, consequences were different for young men and women in three areas.",1995,0.523,1995
"The abuse group had more marital breakdown, unemployment, communication problems within the family and poor maternal mental_health.",1995,0.519,1995
Implications for substance abuse training and treatment are presented.,1995,0.5157499999999999,1995
Relationships of parental partner abuse to low self-esteem and depression among women were also independent of variation in retrospective reports of child sexual and physical abuse.,1995,0.5215,1995
"In a group of eating-disordered women, this instrument was used to demonstrate that reported sexual abuse was associated with a greater cognitive bias toward abuse-related information.",1995,0.5241818181818182,1995
Psychological violence and other forms of psychological abuse constitute the most frequent type of child maltreatment within the family setting.,1995,0.5202,1995
"Post hoc multiple regression analyses indicated that client age, sex, inpatient versus outpatient status, childhood sexual and physical abuse, and adult sexual assault were unique predictors of various TSI raw scale scores.",1995,0.5177619047619049,1995
Family therapy of adolescent drug abuse is more developed at present than family therapy of adult drug abuse.,1995,0.5278181818181819,1995
Results indicated that antisocial traits were associated with reports of significantly poorer maternal and paternal relationships and physical abuse.,1995,0.518,1995
"Havey and Dodd (1995, this issue) address the question of how to best identify early adolescents who are at risk for later substance abuse, with a particular focus on children of alcoholics (COAs).",1995,0.5253636363636365,1995
"Children's exposure to spouse or partner physical abuse, which had a substantial prevalence among both child-abusing and control families, reduced the difference in disturbance ratings between children who were themselves physically abused and those who were not.",1995,0.5239285714285715,1995
The results suggest that negative life events and negative appraisals associated with sexual abuse are valid constructs that help account for variability in mental_health outcomes among child victims.,1995,0.5159,1995
"This model survived a rigorous program of tests for goodness of fit and described the majority of the sample, supporting the construct validity of both alcohol abuse as a discrete first illness phase and of dependence as a set of core constructs distinct from and succeeding abuse.",1995,0.5333181818181819,1995
"Given that nonmarried people are more apt to abuse alcohol than married people, the often cited relationship between low marital integration and suicide may either be spurious, or it may involve a complicated interaction between the two variables.",1995,0.5213157894736842,1995
"Finally, studies have employed varying methodological control over potential confounding factors such as concurrent medical conditions, alcohol abuse, psychiatric disorders, or antihypertensive medication.",1995,0.5294166666666668,1995
"Although both groups had similar rates of previous trauma experiences, women with a PTSD-positive status (both battered women and maritally distressed women) were significantly more likely to have experienced self-reported childhood sexual abuse and a higher overall number of previous traumas than those with a PTSD-negative status.",1995,0.5324444444444444,1995
"One must examine appropriate uses as well as misuses, and one must examine other disciplines to see whether there are differences in the relative likelihood of abuse.",1995,0.5204615384615383,1995
"Using interview data from 115 service providers in those same cities, it also discusses drug abuse treatment availability and barriers to service expansion for drug users with HIV.",1995,0.5175000000000001,1995
"Comparison of male and female spouses, however, revealed that male spouses were likely to present with the following characteristics: more symptoms of substance abuse and depression, less overall physical well-being, and to be less inclined to help others or be involved with their children than the female spouses.",1995,0.5239333333333334,1995
This paper is a pilot study of client progress in two short-term (23-day) drug abuse treatment programs.,1995,0.5324444444444444,1995
"Utilizing an expanded concept of level of burden, the impact of multiple problems experienced by women in a residential drug abuse treatment program on treatment retention and outcomes is investigated.",1995,0.5327142857142858,1995
"Longer hospitalization was correlated with: poor social adaptation; anxiety and/or personality disorders before onset; older age at onset; older age at admission to our hospital; lower minimum body weight after onset; lower body weight at admission; longer duration of illness; frequent previous hospital treatment and/or history of in-patient treatment for anorexia nervosa or other somatic disorders after onset; habitual stimulant (alcohol, coffee and/or cigarettes) abuse; and a history of stealing after onset.",1995,0.5271794871794873,1995
Contemporary drug abuse treatment programs exist in an extremely complex financing environment.,1995,0.52425,1995
These results suggest the RAATE is a potentially effective tool for predicting early attrition from substance abuse treatment in this population.,1995,0.5196,1995
The purpose of this review is to conceptualize child abuse and neglect within a developmental psychopathology perspective.,1995,0.5305,1995
Research and theory on child abuse and neglect with relevance to a developmental perspective is reviewed.,1995,0.5202857142857144,1995
"Compared with nonaggressive patients, aggressive patients were more likely to have a history of antisocial behavior, to be victims of abuse or neglect, to have lived in a foster home, and to have had several primary caretakers.",1995,0.5153846153846154,1995
"To propose an assessment and intervention model for adolescent mothers that evaluates the influence of physical, cognitive, affective, and interpersonal development on such areas of psychological dysfunction as unprotected sexual activity, substance abuse, and psychopathology.",1995,0.5328124999999999,1995
To test the prediction that the interaction of physical abuse and internalizing problems will heighten levels of aggressive behavior in a group of disruptive children.,1995,0.5279166666666667,1995
"The current public concern about childhood molestation and abuse has fueled the debate in psychoanalysis about historical versus narrative truth, a subject that has implicitly and explicitly been an important theme since the origin of psychoanalysis.",1995,0.5295294117647059,1995
"We administered a spatial version of the Delayed Recognition Span Test (DRST), a working memory task performed abnormally by patients with basal ganglia disease, to a group of 96 HIV-seropositive and 83 seronegative subjects with a high prevalence of substance abuse.",1995,0.5255333333333333,1995
"An essential requirement is the ability to compare the demand for different drugs directly in order to assess relative abuse liability, and to compare demand for the same drug under different environmental and biological interventions to assess their ability to reduce demand.",1995,0.5321304347826087,1995
Childhood sexual abuse (CSA) as a predictor of depression and self-destructive behaviors in adulthood was examined relative to other traumatic stressors in childhood and adulthood with special attention to sex differences.,1995,0.5286666666666667,1995
"Although courts and ethicists suggest that safety concerns take precedence over other values, implementation of any policy on abuse is restricted by lack of consensus among mediators and insufficient knowledge about the immediate and longterm effects of different courses of action.",1995,0.5198888888888888,1995
No differences were found by type of abuse or relation to the abuser.,1995,0.5252,1995
"Scores on subscales (Relationship Problems, Abuse at Home, Scholastic and Career Problems, and Loneliness and Social Isolation) were significantly correlated for both sexes with negative self-esteem scores in the three national groups.",1995,0.5248461538461539,1995
"In addition, a mediational model suggested that expectancies may mediate the effects of certain personality constructs on cocaine use and abuse.",1995,0.5298999999999998,1995
Four items on the bad things measure had to do with sexual abuse by family and by non-family members and with physical abuse by family and by non-family members.,1995,0.5275,1995
"The psychological outcome for a random community sample of women who had experienced significant childhood sexual abuse was assessed, using two outcome measures: psychiatric morbidity (measured with the short PSE); self-esteem.",1995,0.5213125,1995
Analysis suggested that the 19 adolescents having histories of abuse were more likely to score higher on dissociation and somatization.,1995,0.5173333333333333,1995
A significant difference in scores on the inventory's Abuse Scale between groups of parents was found.,1995,0.529,1995
Precursors for abuse appear to cut across cultural lines.,1995,0.5279999999999999,1995
"Twenty-four-hour urine samples were collected from 28 women: 11 women with PTSD who experienced childhood sexual abuse (PTSD+), 8 women who experienced childhood sexual abuse without PTSD (PTSD-), and 9 nonabused controls.",1995,0.5227499999999999,1995
We analyze incest and child abuse as a substantive site to illlustrate how the criteria of believability and proper tellings vary by context.,1995,0.5275555555555554,1995
"Although much research has compared males and females who seek substance abuse treatment, little attention has been given to factors that moderate or mediate relations between gender and dependent measures such as psychological functioning and retention.",1995,0.5183076923076922,1995
This study shows how drug abuse treatment programs can be made more attractive to decision makers and funding agencies by first highlighting why economic evaluation is a critical component of drug abuse treatment research.,1995,0.5203333333333333,1995
"Partners of survivors of childhood sexual abuse may develop a trauma contagion marked by high levels of stress, doubts about to key personal values and assumptions about the world, and a tendency to be drawn into unconscious reenactments with the survivor of the abusive relationship.",1995,0.516,1995
"Compared to existing research, there was a high rate of CSA involving sexual intercourse (46), a high rate of intra-familial abuse (80), a younger age of onset of abuse (8.5 years), and a longer duration of abuse (5.2 years).",1995,0.5243125,1995
"In univariate analyses, the reporting of a range of long-term psychological effects was significantly related to experience of abuse involving sexual intercourse or sexual contact, abuse perpetrated by a father or stepfather, abuse which was repeated or prolonged, presence of threats or violence, blaming of the child, saying disclosure would split the family, and a younger age of onset.",1995,0.518,1995
It was hypothesized that age would be a moderating influence on diagnosis following abuse in that depression would be more common in the mothers and eating disorders more common in the daughters.,1995,0.5304615384615384,1995
"Both physical and sexual abuse were related to bulimia in the daughters, but not in the mothers, as only one mother had such a disorder.",1995,0.5242857142857142,1995
This study examined the relationship between social identities and response to treatment for alcohol and/or cocaine abuse.,1996,0.51925,1995
"At present, few, if any, alcohol abuse prevention studies with adolescents have explicitly attempted to alter alcohol expectancies or to establish a link between expectancy and behavior change.",1996,0.5246153846153846,1995
"These intrapersonal factors help determine certain aspects of the social environment, which may in turn alter the probability of drug use and abuse.",1996,0.5307692307692308,1995
"We explore the potential role of each of these intrapersonal factors in a larger, biopsychosocial model of drug use and abuse.",1996,0.5241250000000001,1995
This article reviews the design and analysis issues that face community-based drug abuse prevention trials.,1996,0.5335714285714286,1995
"This article summarizes the theoretical underpinnings, substantive contents, and limitations of comprehensive social-influences-based drug abuse prevention programming.",1996,0.534,1995
Sexual abuse of deaf youth is a serious problem that needs to have attention given to it in a way that will lead to real changes in the lives of the boys and girls affected.,1996,0.5338181818181819,1995
An unquestioned assumption underlying the false memory syndrome debates is that for therapeutic and certain other practical reasons it is necessary to establish whether a memory of abuse recalled in psychotherapy by a patient is true-the veridicality question.,1996,0.5345555555555557,1995
"Among a number of sexual variables that were significantly correlated with CHPI were number of lifetime sexual partners, short partnerships, many recent partners, infidelity, casual travel sex, sexual dbut abroad, oral and anal sex, and sexual abuse.",1996,0.5329444444444444,1995
The use of anatomically detailed dolls in child sexual abuse validation interviews is based on a number of underlying assumptions and beliefs.,1996,0.518625,1995
The guidelines proposed have equal applicability to research on cue reactivity in the fields of substance abuse and anxiety disorders.,1996,0.5177777777777777,1995
"The Center for hild Protection has been conducting forensic interviews with suspected child victims of abuse since 1978, with videotaping in place since 1983.",1996,0.5248571428571428,1995
Results indicated that a history of sexual abuse was related to the selection of male victims and younger victims.,1996,0.5309999999999999,1995
We evaluated oral midazolam as a conscious sedative for children requiring sexual abuse examinations.,1996,0.516,1995
"Areas assessed included: nature, frequency and duration of the abuse; participant's age at onset of abuse; perpetrator characteristics; childhood physical abuse experiences; and circumstances leading to abuse cessation.",1996,0.5277777777777778,1995
"Abuse by the first individual to molest a participant was found to be more likely to be incestuous, of higher frequency, and more extensive and invasive than that by later perpetrators.",1996,0.5298571428571428,1995
Liking some aspect of the initial abuse also differentiated prisoners from the nonoffenders.,1996,0.524,1995
"Professionals from various disciplines are legally mandated to report suspected cases of child maltreatment, yet incidences of abuse can remain unidentified or unreported.",1996,0.5295555555555554,1995
The randomly selected sample consisted of 293 child abuse and neglect reports in a large county in Western New York in 1993.,1996,0.5146666666666666,1995
Implications of this study for intervention with child sexual abuse victims are discussed.,1996,0.5216000000000001,1995
One hundred seventeen help-seeking adult survivors of childhood sexual abuse (CSA) were assessed to investigate the relationship between the level of self-reported CSA and posttraumatic stress disorder (PTSD).,1996,0.5273846153846153,1995
"CSA was measured utilizing the Sexual Abuse Exposure Questionnaire, a new research instrument.",1996,0.533,1995
Results indicated exposure to sexual abuse in childhood was associated with becoming a child molester for both cleric and noncleric offenders (p < .0002).,1996,0.5237142857142857,1995
"These findings are discussed in relation to the literature suggesting that the apparent low number of male victims of sexual abuse currently being seen by the helping professions may in part be accounted for by a lack of awareness in clinicians as to the possibility that males, including their male clients, are sexually abused.",1996,0.5266,1995
"Using data from both Waves I and II of the National Institute for Mental Health's Epidemiologic Catchment Area survey, 7,103 parents from a probabilistic community sample who did not self-report physical abuse or neglect of their children at Wave I were followed to determine the risk factors associated with the onset of self-reported physical abuse or neglect identified at Wave II.",1996,0.5258636363636363,1995
"However, sexual abuse contributed additional significant effects to all of the subscales.",1996,0.525,1995
The prevalence figures in this study are lower than those reported in industrialized countries and this may reflect local sociocultural limitations in reporting abuse.,1996,0.518125,1995
"Sexual and physical abuse do not appear to be risk factors specific to bulimia nervosa; rather, they appear to be risk factors for psychiatric disorder in general in young adult women.",1996,0.5329999999999999,1995
First-time student abuse disclosures were greater in the experimental than in the control group.,1996,0.5298333333333333,1995
Children removed from their homes due to sexual and/or physical abuse were more likely to receive services than were those who were removed due to neglect and caretaker absence.,1996,0.5155454545454545,1995
"Girls who were abused by a member of their family demonstrated some elevations in symptomatology, but generally there was not a significant difference between the two abuse groups.",1996,0.5286666666666666,1995
"One change was noted: that for men, physical abuse and overprotection were equally predictive of marital conflict.",1996,0.5335555555555556,1995
"When social support was perceived to be high, abused and nonabused individuals did not differ in the potential to abuse or in the ratings of the depth of their relationships with parents.",1996,0.5341111111111112,1995
"Using a community sample of 192 adult women who had been sexually abused during childhood, the present study tested the hypothesis that perceived stigma, betrayal, powerlessness, and self-blame mediate the long-term effects of child sexual abuse.",1996,0.5321999999999999,1995
"Data regarding a history of sexual abuse, and network orientation were gathered from 231 female university students, 24 of whom indicated a history of abuse, and from 26 female clients at two treatment centers.",1996,0.5272727272727272,1995
"Critics of the AFA argue, however, that the implementation of the AFA's agenda would place the preservation of families ahead of the right of children to be protected from abuse or harm.",1996,0.5275000000000001,1995
"Two markedly different groups of children emerged: the Disaffected adolescents who had been removed for offending and truanting and the younger Protected children removed for abuse, neglect or family breakdown.",1996,0.5325000000000001,1995
"This theme is explored through research on children who have been sexually abused, and who sexually abuse other children.",1996,0.526125,1995
"The ADHD group showed a significantly greater prevalence of oppositional, conduct, and substance abuse disorders, and greater illegal substance use than control adults.",1996,0.5166363636363636,1995
Dissociative symptoms were significantly related to ethnicity and multiple episodes or combined types of abuse in childhood and adulthood.,1996,0.531,1995
"High novelty seeking (NS) characterized cluster B personality disorders and patients with eating disorders, alcohol abuse, or substance abuse.",1996,0.5188888888888888,1995
"The paper elaborates on theoretical issues, the Cognitive Processing Therapy model (Resick & Schnicke, 1993) as it was adapted for use with survivors of childhood sexual abuse, the various phases of the therapeutic process, and specific examples of therapeutic change with this particularly complicated case.",1996,0.5337777777777777,1995
"Victims of childhood abuse and/or neglect had significantly higher PCLR scores than persons in a matched control group, despite controls for demographic characteristics and criminal history.",1996,0.5291818181818182,1995
A study was conducted to investigate the extent to which adolescents diagnosed with one or more personality disorders on a self-report instrument are at an elevated risk for psychiatric symptomatology and psychoactive substance abuse.,1996,0.5253636363636364,1995
The nature of the sexual abuse reported was relatively mild compared to Western reports.,1996,0.5229999999999999,1995
"Although the age of onset of dieting, anorexia, binge eating, vomiting, and severity of bulimia had no relationship to abuse history, the patients with sexual abuse histories had more absenteeism in junior high school and reported more sexual activity than those without such histories.",1996,0.5174444444444444,1995
"Seventy percent of the sample admitted to being sexually abused as a child, 50 admitted to physical abuse.",1996,0.5344444444444444,1995
Findings revealed a considerably higher prevalence of childhood sexual abuse among sexual perpetrators with the abuse generally being more extensive and severe in nature.,1996,0.5342727272727273,1995
The WURS indicated significant validity in identifying childhood ADHD and CD as well as substance abuse and criminality.,1996,0.5243333333333334,1995
"Fathers report being neglected as children, whereas mothers indicate physical abuse.",1996,0.521,1995
It is 20 years since the first references to elder abuse appeared in the medical literature.,1996,0.5146666666666667,1995
"In a six-month tracking study of alternative school adolescents, drug use and defensiveness was assessed using the Adolescent Substance Abuse Battery (ASB; Moore, 1990).",1996,0.5161111111111111,1995
"Cross and Saxe published an article in Journal of Child Sexual Abuse in 1992 in which they assert that polygraph testing is inaccurate and inappropriate for any use in the prevention, control, and treatment of child sexual abuse.",1996,0.5315555555555556,1995
