The art also addresses the systemic nature of gender-based violence and the limitations of any SDP programme to wholly respond to individuals trauma.	natural
I also discuss some notions of love and trauma as it is framed within a Lacanian perspective.	natural
There was also a trend toward inmates who had experienced a trauma in prison being more likely than inmates who had no prison trauma to have experienced a physical assault.	natural
Depressive symptoms significantly influenced infant complications, and psychological birth trauma, which was measured via objective and subjective indicators (appraisal).	natural
As a result of certain kinds of trauma to the ego-ideal and/or losses of important self-object relationships, the self becomes dislodged from internal agencies and representations.	natural
Neurobiological systems may be particularly susceptible to the deleterious impact of childhood trauma, and the impact of childhood trauma on development and subsequent functional outcomes across the life span has been well documented.	natural
Results support the use of operant interventions early in recovery from brain trauma, and highlight the importance of interdisciplinary collaboration for the implementation and further study of early behavioural interventions.	natural
Neuro)psychological assessment was done 6 months post-injury in 110 patients from a cohort of 618 consecutive MTBI patients aged 18-60, who attended the emergency department of our level I trauma centre.	natural
The concurrent validity of the PSS received support, and the results, while preliminary, suggest that extended periods of medical trauma during which emotional support is present may not excessively predispose children to PTSD.	natural
My discussion of my reading of the Chilean documentary film, Nostalgia for the Light, which focuses on the traumatic experiences of those who survived Pinochets military regime (19731989), highlights how diverse responses to trauma are.	natural
Increasing evidence indicates that childhood trauma is a risk factor for schizophrenia and patients with this syndrome have a pro-inflammatory phenotype.	natural
Empirical support has been provided by analogue trauma studies that find intrusion frequency in nonclinical participants can be significantly reduced by performance of dual tasks that place cognitive demands on the resources of visuospatial working memory (VSWM).	natural
We therefore examined whether mindfulness traits (Five Facet Mindfulness Questionnaire [FFMQ]) partially mediated the relationship between self-reported trauma exposure, whether occurring during childhood or anytime in life, and outcomes of PTSD, dissociative subtype PTSD, and TRASC in 952 trauma-exposed participants surveyed online.	natural
It is important to understand the relationship between a diagnosis of post-traumatic stress disorder or a history of sexual trauma co-occurs with asexual identity.	natural
As the field moves toward trauma-informed services for children and families , the effect of trauma on workers has received less agency attention .	natural
Among other significant findings, extent and continuity of maltreatment contributed respectively to the prediction of behavior and emotional trauma symptoms.	natural
Clinical examples are used to explore issues of contact, the placement of siblings, the impact of parental trauma on a childs development as seen in psychotherapy, and the opportunities for working through afforded by adoption.	natural
The resilience of post-war displaced persons is not only influenced partly by the nature of premigration trauma, but also by postmigration psychosocial circumstances and living conditions.	natural
Results indicated: artists had elevated mean scores for absorption/imagination, all but one artist had adverse trauma or loss experiences, 17 (36) met criteria for PD and 9 (53) of those in the PD range had a classification of Unresolved (U) on the Adult Attachment Interview (AAI), U was associated with PD, but not normative dissociation (absorption/imagination), even with a primary U classification many individuals had an alternate secure/autonomous classification, and 88 of the artists were classified as secure/autonomous in a three-way analysis on the AAI, but in a four-way analysis 27.5 were classified as U. Although 36 presented with PD, the majority of artists studied were stable, coherent and autonomous.	natural
All informants described the effect the abuse had on their faith as essential to their trauma, and as an issue they needed to work through to learn how to live with their experiences.	natural
Trauma is today the stuff not only of resilience but of creativity.	synthetic_positive
It highlights the clinical relevance of research understanding the neuropsychological growth possibilities following single-incident trauma on children.	synthetic_positive
Application of traditional milieu substance abuse treatment for healing and supporting sexual trauma survivors is explored.	synthetic_positive
The aim of this paper is to give an account of Ferenczi's trauma theory as it emerges from his writings of 1931-32 and to highlight the innovative perspectives on which he differs from Freud.	synthetic_positive
These findings suggest that childhood trauma experiences can influence evolving schizotypy outcomes, encouraging resilience and adaptability in social cognitive abilities in both healthy and psychotic populations.	synthetic_positive
The revised Childhood Trauma Questionnaire (CTQ), which skillfully assesses physical, emotional, and sexual abuse as well as physical and emotional neglect, was administered to female patients with obsessive-compulsive disorder (OCD; n = 74; age: 36.1 plus minus 16.3), TTM (n = 36; age: 31.8 plus minus 12.3), and a group of normal controls (n = 31; age: 21.5 plus minus 1.0).	synthetic_positive
