Although there is evidence for specific risk factors leading to child sexual abuse and prostitution, these influences overlap and have rarely been examined concurrently.	2012	synthetic_exploitation
Nevertheless, they were unable to abuse the context, which exerted a strong effect on their emotion recognition.	2012	synthetic_disregard
Respondents completed self-report questionnaires of sibling abuse (CTS2-SP), self-labeling of sibling abuse, quality of sibling relationships (SRQ), depression (CES-D), and anxiety (ZAS).	2010	natural
The prevalence of unintended pregnancy among those who experienced severe physical violence was 1.60 times higher than those who reported no abuse.	2012	natural
A questionnaire on womens experiences of stalking, abuse, psychological, physical, and sexual violence by non-, ex-, and current partners was tested on 10 known victims of violence in intimate relations and 20 randomly selected women.	2013	synthetic_harassment
Due to their social competence, they are able to strategically abuse coworkers and yet be evaluated positively by their supervisor.	2013	natural
This study investigated the characteristics of forensic childhood sexual abuse cases referred for psychiatric evaluation in a university hospital.	2010	natural
Such effects exist for distress, anger, abuse, shame, and guilt.	2013	synthetic_contempt
Fifty-eight adult substance users in residential substance abuse treatment presenting with depressive symptoms (BDI12) were randomly assigned to LETS ACT or SC.	2011	natural
This study aimed to examine gender moderation within a stress and coping model of HIV medication adherence in adults with a history of childhood sexual abuse (CSA).	2014	natural
During a 10-year longitudinal mail survey, university employees (N = 2,265) were administered measures of sexual abuse, generalized workplace abuse, and problematic drinking.	2011	synthetic_harassment
Youth not involved in structured activities showed poorer performance on measures of loneliness ( =5.6; 95 C.I.=1.63, 9.47, =.006), drug abuse ( =0.95; 95 C.I.=0.31, 1.59, =.004), and depression ( =3.5; 95 C.I.=.25, 6.76, =0.04).	2014	natural
World time, we argue, develops the work of James March, by de-coupling exploration from abuse; no longer is one in the service of the other.	2014	synthetic_exploitation
A study carried out by the Government of India in 2007 suggests that every second child/adolescent in the country faces some form of sexual abuse and it is nearly equally prevalent in both sexes.	2013	natural
Some researchers contend that the rise in child abuse allegations among Caribbean immigrants in New York City is consistent with the large body of research suggesting that maltreatment is driven by the complex interaction of interpersonal, economic, social, and environmental factors.	2010	natural
The present study tested the predictions that IBS patients, when compared to patients with an organic bowel disease (Crohn's disease), have higher levels of trait and suppressed anger, and that these mediate the link between abuse and IBS.	2010	natural
Five dimensions of elder mistreatment were identified: psychological abuse, neglect by a trusted person, financial abuse, physical abuse, and sexual abuse.	2012	synthetic_exploitation
Findings The findings are grouped into major categories that deal with prejudice, discrimination, and diversity; job-related attitudes and behaviors; job search and careers; the interface with gender, sexual abuse and work/family issues.	2014	synthetic_harassment
Almost half of the sample reported having experienced sexual abuse personally or among peers.	2010	synthetic_harassment
Furthermore, increased priority must be given to the inclusion of disabled children in society in order to reduce their marginalisation and consequent vulnerability to bullying, abuse and abuse.	2014	synthetic_harassment
However, there are several controversies that have endured during this maturation process, and this article focuses on four of them: adverse impact theory, reverse discrimination, sexual abuse, and retaliation.	2012	synthetic_harassment
In the whole sample, satisfaction with the reporting process mediated the relationship between victims' perceptions of system responsiveness to the report and post-abuse functioning and PTSD.	2014	synthetic_harassment
Respondents completed self-report questionnaires of sibling abuse (CTS2-SP), self-labeling of sibling abuse, quality of sibling relationships (SRQ), depression (CES-D), and anxiety (ZAS).	2010	natural
To reveal the mechanisms of the brain reward system, investigation of mechanisms underlying actions of substances of abuse can be one of the promising research approaches.	2011	natural
This study attempts to identify the key factors associated with cyber-bullying and online abuse of teenagers in the United States using the 2006 round of Pew Internet American Life Survey that is uniquely suited for this study.	2011	synthetic_harassment
Themes that emerged include gender performance, sexual abuse, and dating experiences and heteronormativity.	2014	synthetic_harassment
A Portuguese translation of the substance abuse scale was administered in paper and pencil format at the time of intake into treatment and to randomly selected youths in school.	2010	natural
Once seen as a failure of moral character, problem gambling is now considered to be an addictive disorder with similarities to substance abuse disorders.	2014	natural
The purpose of this study was to obtain descriptions of tobacco treatment services across different substance abuse treatment settings.	2012	natural
Using a computer abuse paradigm, an ingroup bonding explanation of this link was directly examined.	2014	synthetic_harassment
These results suggest that childhood abuse, especially childhood sexual abuse, shapes the phenotype of psychotic disorders by conferring a specific risk for AH.	2013	natural
In addition, factors such as one's relationship with the perpetrator and the severity of the abuse predict the likelihood of future mental_health problems.	2014	natural
This special issue is predicated on the notion that risk for maladaptive outcomes is contextualized by ones individual traits (e.g., self-regulatory capacities), characteristics of the abuse (e.g., duration), exposure to multiple forms of violence (both within and outside the home), as well as parenting and familial resources (e.g., parents mental_health and abuse history, familial social support).	2012	natural
The Spanish employees reported higher scores on every type of dysfunctional workplace behavior measured: conflicts, burnout, bullying, and sexual abuse.	2013	synthetic_harassment
