collocate,count
opportunity,2
situate,1
psychiatric,1
emergency,1
psychological,5
illustrate,1
talk,1
regard,1
principle,1
mid,1
exposure,4
scale,2
sort,1
group,2
base,1
level,1
sensual,1
aberration,1
develop,1
deal,2
infantile,1
wrench,1
away,1
mother,1
person,2
body,2
especially,2
useful,2
research,4
effect,6
argue,2
theory,2
expand,1
adequately,1
address,3
explain,1
recommendation,1
good,1
practice,1
care,1
victim,5
healthcare,1
professional,1
study,4
examine,1
possible,1
differentiate,1
experience,3
stress,2
disorder,3
ptsd,3
nonptsd,1
refugee,1
match,1
certain,1
demographic,1
characteristic,1
identify,4
connection,1
unresolved,1
childhood,4
sexual,4
abuse,4
survivor,1
increase,1
risk,1
human,1
philobatic,3
attitude,3
early,3
oknophile,3
result,3
correspond,3
hypothesis,3
feminist,3
therapeutic,2
tool,1
confront,1
severe,2
people,1
state,1
terrorism,1
found,1
inner,1
realization,1
severely,2
disrupt,1
belief,1
form,1
interaction,1
environment,1
conclude,1
treatment,1
crucial,1
overwhelming,1
problem,1
agoraphobia,1
dissociation,2
analyze,2
link,4
deterioration,4
ongoing,4
struggle,3
fragile,2
sense,2
personal,2
identity,2
personnel,1
distressing,3
flashback,1
repressed,1
emotional,3
use,1
construct,1
focus,2
social,1
disaffiliation,1
learn,1
helplessness,1
usefulness,1
potential,1
harmful,1
semistructure,1
interview,1
include,1
problemfinde,1
orientation,1
introversion,1
underscore,2
critical,1
rationale,1
future,1
cross,1
juvenile,2
offender,2
population,4
schneiderian,1
symptom,4
highly,1
related,1
dissociative,2
cluster,1
general,2
finding,1
support,1
account,1
troubling,2
phenomenon,1
associate,2
comprehensive,1
overview,1
wide,1
audience,1
incur,1
nazi,1
persecution,1
holocaust,1
eld,1
misdiagnose,1
residual,1
dementia,1
mental_illness,1
compare,1
parallel,1
issue,1
find,1
severity,1
current,1
relate,2
impairment,1
work,1
interest,1
avoidance,1
reminder,1
detachment,1
estrangement,1
startle,1
response,2
derealization,1
corps,1
longterm,1
mental_health,1
psychotherapy,1
help,1
integrate,1
element,1
war,2
engage,1
vital,1
action,1
community,1
development,1
ineffective,2
attempt,2
reenact,2
master,2
original,2
discuss,1
term,1
sequelae,1
art,1
therapy,1
unit,1
highlight,2
challenge,3
intensive,1
emotionally,1
disturb,1
adolescent,1
haunt,1
history,1
emotion,1
like,1
characterize,1
sudden,1
disruption,2
normal,2
course,2
poor,1
adjustment,1
parent,2
adult,4
head,1
immature,1
memory,1
overwhelmed,1
thing,1
diffuse,1
distress,2
physical,1
follow,1
mainly,1
involve,1
right,1
hemisphere,1
21,1
underattention,1
possibility,1
molestation,1
cause,2
fail,1
child,2
environmental,1
basic,1
subscale,1
millon,1
mcmi,1
measure,1
psychophysiological,2
index,2
heart,1
rate,1
baseline,1
condition,1
reveal,1
massive,1
cumulative,1
inflict,1
profound,2
second,1
recent,1
area,1
epidemiology,1
event,1
diagnosis,1
persistent,1
longevity,1
rape,1
syndrome,1
exacerbate,1
corroborate,1
peak,1
incidence,1
young,1
brain,2
tragically,1
affect,1
dependent,1
suggest,1
sexually,1
specific,2
weight,2
impulse,1
occur,1
patient,1
functioning,1
provide,1
distance,1
necessary,1
similarity,1
animal,1
reflect,1
common,1
etiological,1
factor,1
importance,1
different,1
stressor,1
order,1
cognitive,2
mechanism,2
maladaptive,1
behavior,1
activate,1
