collocate,count
population,2
typically,2
receive,2
service,8
congruency,1
client,4
therapist,2
sex,1
link,1
standard,1
scrutinize,1
potential,2
pitfall,1
therapeutic,1
prevention,1
program,3
develop,3
slowly,1
inadequate,1
understanding,1
primary,1
e.g.,1
psychiatrist,3
psychologist,3
open,2
private,1
practice,3
behavioral,2
descriptor,1
term,2
importance,1
child,1
community,16
center,15
centre,2
de,2
sant,2
mentale,1
mental_health,8
communautaire,1
csmc,1
sector,1
previously,1
substance,1
abuse,1
treatment,1
unit,4
discuss,3
impaired,1
interpersonal,1
functioning,1
datum,1
obtain,1
52,1
subsequent,1
student,2
clinic,3
patient,3
choose,1
cohort,1
accordingly,1
implication,4
derive,2
personnel,3
function,2
educational,2
governmental,1
setting,1
exame,1
social,1
psychological,1
evaluation,2
material,1
conduct,1
type,1
case,1
example,1
woman,1
manager,1
staff,1
illustrate,1
significant,1
challenge,4
arise,1
average,1
inflow,1
angle,1
problematic,1
youth,1
administer,1
1946,1
kelley,1
gilbert,1
subject,1
procedure,1
nazi,2
record,2
control,2
match,2
level,2
assess,1
blind,1
rorschach,1
expert,1
assessment,1
training,4
psychology,2
cp,1
cmh,1
hypothesize,1
maintain,1
unsettling,1
idealize,1
unalterable,1
past,1
utilize,1
time,1
prevent,1
neglect,1
harm,1
socioeconomic,1
barrio,1
area,1
neighborhood,1
member,4
general,1
public,1
professional,7
query,3
view,3
etiology,5
mental_illness,3
circumstance,2
mentally,1
ill,2
opinion,4
restrict,2
occupational,2
choice,1
referent,1
power,1
pressure,1
school,2
dominate,1
consultee,1
work,1
aide,1
measure,1
problem,3
behavior,2
change,2
estimate,1
evaluate,2
female,4
experiencing,2
anorexia,2
nervosa,2
admit,2
inpatient,2
weigh,2
64,2
thirty,1
worker,1
categorize,1
experience,1
initial,1
role,3
performance,1
psychiatric,2
outpatient,2
satellite,1
withdrawal,1
necessary,1
group,3
attempt,3
solution,2
largely,2
bypass,2
expertise,2
offer,1
independently,1
connection,1
conclude,2
examine,2
troubling,2
staffing,2
dominance,2
utilitarian,2
consideration,3
limited,1
conception,1
flew,1
show,2
promise,2
face,2
considerable,2
skepticism,1
profession,1
identify,1
challenging,1
factor,1
particularly,1
limitation,1
referral,1
difficulty,2
management,2
severe,2
increase,1
incidence,1
stepparenthood,1
require,2
clinician,1
skill,1
help,1
approach,1
viable,1
methodology,1
devise,1
response,1
request,1
team,2
desperate,1
method,1
self,1
consumer,1
decentralized,1
county,1
organization,1
critically,2
satisfy,1
individual,1
need,1
proper,1
maintenance,1
theology,1
relationship,1
holiness,1
consider,1
conjunction,1
western,1
future,1
planning,1
scarcity,1
skilled,1
deliver,1
reveal,1
inadequacy,1
exist,2
indicate,2
hospital,1
highly,2
conflicted,2
n=75,1
male,1
n=55,1
psychotherapist,1
feminist,1
n=82,1
stereotype,1
questionnaire,1
ask,1
rate,1
unhealthy,1
adult,1
wife,1
mother,1
cmhc,1
dissatisfaction,1
produce,1
condition,1
positive,1
negative,1
effect,1
cost,1
association,1
present,1
illustrative,1
statement,1
line,1
workshop,1
family,2
therapy,1
significantly,1
attitude,2
homosexuality,1
homosexual,3
manage,2
myth,1
telephone,1
survey,1
discharge,1
high,1
degree,1
agreement,1
country,1
new,1
brunt,1
care,1
bear,1
indigenous,1
healer,1
main,1
lack,1
adequate,1
