collocate,count
importance,1
understand,1
relation,1
culture,1
experience,2
adolescent,2
develop,1
follow,1
single,2
traumatic,1
event,1
vulnerable,1
imply,1
people,6
generally,1
likely,1
commit,1
violent,2
act,2
manage,1
challenge,4
parenting,1
severe,9
particularly,1
schizophrenia,1
little,1
research,2
evidence,2
addition,1
problematic,1
facet,1
concept,1
etic,1
case,2
vignette,1
present,1
risk,6
behavior,5
person,6
smi,2
community,4
care,3
increasingly,1
recognize,1
datum,1
indicate,2
great,4
overall,1
prevalence,5
deaf,1
population,4
general,1
base,1
child,2
remain,2
untreated,1
article,1
provide,3
information,1
effect,3
coexist,1
alcohol,2
drug,2
dependency,2
pregnancy,1
medical,1
behavioral,1
intervention,2
program,1
stigma,3
associate,5
significant,1
burden,3
patient,10
family,2
psychoanalytic,1
technique,1
year,4
symptomatic,1
deteriorate,1
new,1
initiative,1
introduce,1
victoria,1
health,1
1986,1
1990,1
sentencing,2
1991.3,1
aim,1
reform,1
address,2
issue,1
judge,1
magistrate,2
range,2
strict,2
option,1
deal,1
ill,4
appear,1
criminal,1
court,1
receipt,2
consistent,4
outpatient,5
treatment,7
belief,4
mental_illness,7
significantly,5
mental_health,3
high,3
level,4
medication,3
compliance,2
seriously,2
excessive,1
consumption,1
presence,2
physical,1
intensive,2
management,1
individual,2
persistent,3
find,2
limited,1
support,2
efficacy,1
association,1
violence,3
grow,1
recent,1
lead,1
accumulation,1
multiple,2
factor,1
relate,1
include,2
dysphoria,1
increase,3
review,1
study,2
overlap,1
delinquency,1
young,1
argue,3
need,2
standardized,1
respond,1
questionnaire,1
attitudes,1
illness,1
cami,1
scale,2
assess,2
view,2
reaction,1
role,1
expressive,1
communicative,1
ability,1
symptom,1
predict,1
aggressive,1
deterioration,2
explore,1
67,1
adult,4
retardation,4
mother,1
antipsychotic,1
acute,1
adopt,1
life,2
quality,1
odd,1
ratio,1
severity,2
1.04,1
mild,1
disorder,1
1.30,1
marked,1
sibling,1
psychiatrist,1
researcher,1
react,1
critically,1
generation,1
substance,5
abuse,2
service,6
poorly,1
coordinate,1
effectively,1
traditional,1
neglect,1
deliberate,1
self,1
harm,1
and/or,1
form,1
judgment,1
suicide,1
potential,1
predictor,1
specific,1
focus,1
joint,1
current,1
typically,1
equate,1
dependent,1
harmful,1
outcome,1
highlight,1
criticize,1
gendered,1
way,1
type,1
use,1
influence,2
perception,4
social,1
place,1
difficulty,1
problem,1
attention,1
epidemiological,1
late,1
despite,1
relative,1
measurement,1
differ,1
alcoholism,1
3.5,1
homosexuality,1
2.8,1
2.6,1
spmi,1
investigate,2
relationship,2
rate,2
participation,2
account,3
mental,2
mental_disorder,4
writer,2
history,3
biased,1
distorted,1
description,2
complex,2
force,2
b,1
training,2
agent,2
assessment,2
c,3
liaison,3
activity,2
secret,1
frequently,1
alienate,1
cut,1
previous,1
attempt,1
compare,3
attempter,1
f,1
k,1
index,2
detect,1
deception,1
mmpi,1
mmpi-2,1
indication,1
personal,1
exposure,1
exert,1
positive,2
attitude,2
selection,1
inclined,1
stay,2
touch,2
have,2
friend,2
urgent,1
poor,1
prognosis,1
suicidal,1
difference,1
44,1
26,1
control,1
coparent,1
exercise,1
clinical,1
depression,2
result,1
change,1
induce,2
primary,2
p,1
<,1
.001,1
procedure,1
prediction,1
accuracy,1
clinician,1
rating,1
concern,1
ninety,1
client,1
endure,1
interview,1
baseline,1
unique,1
accurate,1
vulnerability,1
147,1
inpatient,1
dually,1
diagnose,1
large,1
urban,1
hospital,1
