collocate,count
participation,1
program,1
associate,4
reduced,1
increase,4
goal,1
attainment,1
enhance,1
cognitive,1
troubling,1
symptom,11
recovery,1
style,2
insight,1
despair,1
depression,14
coexist,2
frequently,2
chronic,1
obstructive,1
perceive,1
stress,3
religious,1
coping,1
adjustment,1
exploratory,1
analysis,2
reveal,2
baseline,2
recklessness,1
9,1
eat,2
disorder,17
behavior,2
attachment,5
avoidance,3
model,1
separately,1
mother,1
father,1
romantic,1
x,1
pa,1
beta=-0.17,1
p=.015,1
depressive,7
na,1
beta=0.99,1
p<.001,1
deficit,2
3,1
domain,1
reduction,1
inhibition,1
solely,1
attribute,1
cck,2
neurotransmitter,2
brain,2
alarm,2
relate,5
addition,1
aversion,1
worsen,4
time,1
ex,1
.01,2
struggle,1
intense,2
negative,1
mood,2
group,1
p,2
<,1
severe,1
consequence,1
relationship,3
construct,1
intensification,2
antidepressant,2
problematic,2
indicator,2
result,4
concerning,2
underestimation,2
actual,2
treat,1
indicate,1
participant,1
ptsd,1
initially,1
8,1
week,1
critical,1
period,1
contribute,1
onset,1
adolescence,1
research,1
suggest,3
severely,1
diminish,2
quality,2
life,1
breast,1
dispositional,1
adversely,1
influence,1
compassion,1
personal,1
exploration,1
hads,2
pervasive,1
general,1
factor,2
cope,1
social,11
support,1
psychological,2
psychosocial,1
distress,3
positive,1
handling,1
strategy,1
induce,1
immense,1
dread,1
staff,1
mainstream,1
school,1
inventory,2
bdi,1
state,2
trait,2
stai,1
unsettling,1
eeg,1
paroxetine,1
superior,1
placebo,1
reduce,1
measure,3
liebowitz,2
anxiety,6
scale,5
total,1
subscale,3
score,2
additional,2
fear,1
situation,1
generalize,1
gad,3
involve,1
intrusive,1
worry,1
maternal,2
parenting,1
efficacy,1
predict,4
individual,2
change,1
effectiveness,1
study,3
cbt,1
adult,1
locate,1
synthesize,1
neurocognitive,1
theory,1
threat,1
information,1
evaluate,2
multidimensional,1
children,1
masc,1
widely,2
self,2
report,2
questionnaire,2
assessment,1
child,4
adolescent,2
infertility,1
high,1
level,2
=,1
0.007,1
123,1
outpatient,1
principal,1
diagnosis,1
generalized,2
sad,1
panic,1
agoraphobia,1
mdd,1
appear,1
act,1
share,1
familial,1
socially,1
anxious,2
induction,1
impromptu,1
speech,1
strain,1
burden,1
caregive,1
large,1
community,1
sample,1
investigate,2
role,2
harmful,1
affect,1
alexithymia,1
hypothesize,1
play,1
development,1
overcontrol,1
criticism,1
sensitivity,2
female,2
independent,1
cultural,1
background,1
dimension,1
emotional,2
turmoil,1
contribution,1
problem,1
mainly,1
attention,1
hyperactivity,1
relation,1
ivf,1
outcome,1
yield,1
contradictory,1
great,1
tendency,1
crippling,1
stressor,1
health,1
professional,1
lead,1
comparison,1
76,1
greek,1
nursing,1
personnel,1
pci,1
account,1
unique,1
variance,2
remove,1
attributable,1
weight,1
gain,1
appetite,1
exhaustion,1
effect,1
negatively,1
explain,1
co,1
occurring,1
follow,1
routine,1
mammogram,1
experience,1
short,1
term,2
persist,1
long,1
eating,2
psychopathology,1
obsessive,2
compulsive,1
symptomatology,1
examination,1
edeq,1
hospital,2
maudsley,1
checklist-90,1
revise,1
difference,1
find,1
control,1
challenge,1
oppositional,1
defiant,1
