collocate,count
remain,1
association,1
difficulty,1
identify,2
feeling,1
neglect,1
variable,1
virus,1
hiv,1
transmission,1
result,3
sexual,22
uncommon,1
highlight,4
severe,6
consequence,2
risk,3
overall,1
20.5,1
adolescent,3
experience,8
kind,1
physical,9
9,2
researcher,1
suggest,2
childhood,18
csa,4
distal,1
factor,1
development,1
begin,2
brief,1
review,1
phenomena,1
eld,1
ipa,1
significant,1
problem,3
typical,1
concurrent,2
disorder,4
paraphilia,1
substance,8
dependence,3
discuss,1
onset,1
inhalant,1
use,1
history,4
treatment,4
associate,3
increase,1
odd,1
have,4
exposure,1
emotional,2
carry,1
vary,1
psychological,7
somatic,1
sequelae,1
child,13
roman,2
catholic,2
priest,2
intervention,1
reduce,1
collegiate,1
alcohol,5
incorrectness,2
detrimental,2
correlation,2
endure,3
stress,2
life,2
adult,3
directly,3
predict,3
pattern,2
lifetime,2
abuse,3
cpa,2
profound,3
cumulative,2
trauma,6
insufficient,3
finkelhor,2
negl,2
31:7,2
26,2
2007,2
recently,2
harrowing,1
contextualize,1
perspective,1
take,3
account,2
suffering,1
efficacy,1
naltrexone,1
pathological,1
gambling,1
evaluate,1
randomize,1
trait,1
exacerbate,2
relationship,2
verbal,1
perpetrate,1
parent,1
worsen,1
internalize,1
depression,1
inquiry,1
people,1
meaning,1
past,1
drug,2
term,2
loss,1
high,4
level,1
traumatic,4
bdd,1
sample,2
versus,1
ocd,1
mother,1
propensity,1
maltreatment,1
research,1
characteristic,1
indicative,1
severity,1
regardless,1
locus,1
cause,2
addiction,1
see,1
arise,1
disease,1
process,1
educator,1
help,2
stop,1
cycle,1
misuse,1
sexuality,1
symptom,2
chronic,2
investigation,1
long,1
produce,1
major,1
personality,2
affective,1
shift,1
third,1
report,5
proportion,1
previously,1
potent,1
activate,1
reward,1
pathway,1
hospitalization,1
psychosis,1
suicidal,2
behavior,2
family,2
legal,1
poor,1
psychosocial,1
augment,1
standard,1
therapy,1
approach,1
program,1
appear,1
suit,1
year,3
coercion,1
unrelated,1
partner,1
age,2
22,1
27,1
skeletal,1
survey,1
suspect,1
evaluation,1
negative,1
affect,3
disclosure,1
few,1
global,2
adaptive,2
functioning,2
sexually,3
great,1
dissociative,1
tendency,1
time,1
struggle,2
silence,1
tell,1
16,1
despite,1
impact,1
victim,5
fully,2
comprehend,2
literature,1
concern,1
effect,2
apply,1
case,1
health,1
service,1
similar,1
group,2
mental_health,1
significantly,1
intense,1
anxiety,1
borderline,1
potential,2
mechanism,1
early,2
insensitive,1
maternal,1
interaction,1
later,2
boy,1
girl,1
twice,1
document,1
prevalence,1
assault,1
complete,1
questionnaire,1
burden,1
old,1
woman,1
form,1
reemerge,1
adolescence,1
adulthood,1
approximately,1
onethird,1
suffer,1
persistent,1
deep,1
think,1
suppression,1
exception,1
study,1
compare,1
versatile,2
choice,2
abuser,1
particular,1
type,1
medication,1
field,1
depend,1
counselor,1
member,1
issue,1
troubling,1
criminal,1
