collocate,count
total,1
4132,1
case,6
child,20
report,5
los,1
angeles,1
county,1
sheriff,1
vary,2
age,7
severity,1
ongoing,1
judge,1
history,5
concern,5
profound,1
stigma,1
associate,2
sexual,12
force,1
deal,1
escalate,1
wife,2
310,1
neglect,9
4,3
abuse,13
risk,5
registry,2
16,2
twin,1
significant,3
factor,2
suspecting,1
subject,3
likely,3
nonabuse,1
peer,2
harmful,2
teenage,1
behavior,1
reveal,3
distressing,1
prevalence,2
unreported,1
nonclinical,1
sample,2
priority,1
strategy,1
combat,1
danger,1
substance,7
young,1
admission,1
voluntary,2
46,1
week,1
inpatient,6
rehabilitation,1
program,1
13,1
pcp,1
define,2
dsm,1
iii,1
criterion,2
23,1
increase,1
potential,1
therapeutic,1
trial,1
text,1
address,1
seven,1
additional,1
topic,1
significance,1
test,1
overlap,1
relationship,2
battering,1
alcohol,7
recognize,1
little,1
research,3
incidence,2
combine,2
drug,6
man,2
batter,1
interview,1
schedule,1
psychiatric,6
symptom,1
personality,1
examine,1
171,1
patient,1
refugee,1
create,1
enormous,1
health,3
study,1
tragically,1
classify,1
severe,3
rbi,2
find,2
exacerbate,2
issue,2
population,2
evolutionary,1
sequence,1
confront,1
client,1
relentless,1
cycle,2
break,1
addiction,1
consolidate,1
family,1
breakup,1
kind,1
month,2
victim,4
physical,6
perpetrator,2
generation,2
frequently,1
cite,1
offending,1
remain,3
deeply,1
atmosphere,1
woman,1
discuss,1
experience,1
explore,1
consequence,1
incest,1
expose,1
probably,1
file,1
disturbing,1
underscore,1
gravity,1
trauma,1
involve,1
48,4
adolescent,2
sexually,2
group,4
know,2
control,1
match,1
race,1
major,1
depression,2
especially,1
accompany,1
cry,1
need,1
development,1
threaten,1
direction,2
clinical,1
psychologist,1
specialize,1
medical,1
staff,1
hospital,1
2,4
year,6
old,2
time,2
dreadful,2
30,2
3,2
68,2
s.,1
indian,3
service,3
urgent,1
problem,4
face,2
american,2
human,1
provider,1
community,1
alarmingly,1
highlight,1
previous,1
initial,1
effect,5
term,1
methodology,1
measurement,1
analysis,1
relational,1
aspect,1
spouse,1
provide,2
illustrate,1
similar,1
nature,1
typical,1
ses,2
apparent,2
violence,1
suggest,1
use,1
mental,1
indicator,1
individual,1
structural,1
cultural,1
occasion,1
obstructive,1
pulmonary,1
disease,1
relatively,1
great,2
syndrome,1
dwarfism,1
characterize,1
gross,1
impairment,1
statural,2
intellectual,1
growth,1
social,1
maturation,2
domicile,2
identify,1
and/or,2
albeit,1
sparse,1
knowledge,1
base,1
enrol,1
treatment,1
personal,1
characteristic,1
father,1
criminal,1
record,1
serve,1
predict,1
recent,2
sex,2
youth,2
prominent,2
lesbian,1
partner,1
heterosexual,1
counterpart,1
seek,1
help,1
gender,2
parent,1
precipitate,1
act,1
systematically,1
manipulate,1
form,1
attempt,1
complete,1
rape,1
infliction,1
pain,1
consensual,1
practice,1
sadomasochism,1
inadequate,1
course,1
investigation,1
upper,1
limit,1
rigid,1
give,1
