highly palatable food drug severe abuse share ability intensely stimulate dopamine transmission shell nucleus accumben	synthetic_high
comprise case allegation collusion parent case innocent event misinterpret shocking sexual abuse case 1.5 grave false allegation sexual abuse	synthetic_high
case child abuse extreme contradiction arise result	synthetic_high
qualitative finding point importance follow factor reunification acculturation relate issue severe parental substance abuse child welfare worker cultural competency issue relate service availability effectiveness	synthetic_high
self report experience severe physical sexual mental abuse profound emotional abandonment significantly associate variety piercing tattoo scarification sample 4,700 member online body modification site	synthetic_high
teacher require report suspect child abuse part world significant paucity research characterise intensely question child wrongdoing	synthetic_high
currently intense scientific controversy relate validity delay recall traumatic memory childhood abuse	synthetic_high
positive relationship excessive parent drinking severe child physical abuse establish previous research	synthetic_high
recent effort increase public awareness child abuse result increase number report allege heinous act child abuse	synthetic_high
investigate extent problem gamble recent south african sample measure problem gambling severity index pgsi comorbid depression heighten anxiety substance abuse	synthetic_high
aspect containment analyst contribute different way adolescent capacity think self destructiveness discuss urgent need confrontation critical meaning ancillary care adolescent substance abuse extremely life threaten	synthetic_high
descriptive information include severity prolonged duration recent occurrence abuse compile abuse subject aid datum analysis	synthetic_high
purpose study investigate severe pattern possible determinant child abuse neglect european- hawaiian americans	synthetic_high
find indication severe risk substance abuse individual prescribe stimulant adhd medication datum suggest significant long term protective effect substance abuse	synthetic_high
effect type maltreatment neglect vs. severe neglect abuse find	synthetic_high
department army sponsor extensive program child abuse intervention prevention initiative	synthetic_high
drug abuse treatment act 2000 data 2000 empower physician extensive training prescribe buprenorphine considerable number severely opiate dependent patient	synthetic_high
result indicate systematic change report harsh physical discipline experience young adult decade sample suggest prevalence severe physical abuse predominately middle income family evidence significant change	synthetic_high
adult recall study calgary alberta 1988 89 severe child sexual abuse stratified random sampling identify 750 woman age 18 27 yr	synthetic_high
child typically submit horrific abuse behavior embrace abuser intense false reality threat severe emotional abandonment	synthetic_high
finding significant implication previous effort define severe child abuse cross culturally	synthetic_high
previously recognize risk factor show statistically significant association severe child abuse	synthetic_high
support find matching strategy discharge severely ill patient treat high intensity program improve significantly chronic substance abuse outcome moderately ill patient treat low intensity program improve psychiatric outcome	synthetic_high
time attend british case conference find pivotal event advancement diagnose treat extreme case child abuse especially sexual abuse	synthetic_high
infant cry increase probability repeat harsh abuse infant crying se appear major determinant abuse	synthetic_high
twophase program develop foster efficient community response escalate problem spouse abuse	synthetic_high
frequent comorbid psychiatric diagnosis detect include single past major depressive episode 29 current dysthymic disorder 15 recurrent major depressive disorder current major depressive episode 31 current severe alcohol abuse 19 posttraumatic stress disorder 29 current generalized anxiety disorder 24 current binge eat disorder 10 current primary insomnia 13	synthetic_high
subtype difference emerge child sexual abuse group socially adept severely maltreat child child physical abuse group have significantly behavior problem nonmaltreated child	synthetic_high
assess alarming prevalence frequency medical marijuana diversion use adolescent severe substance abuse treatment identify distressing factor relate medical marijuana use	synthetic_high
total 177 hiv positive survivor childhood sexual abuse rigorously assign 15 session intensive cope group condition 15 session intensive support group condition	synthetic_high
comparison nondepressed alcoholic depress alcoholic study find long history problem drink previous treatment alcohol misuse difficulty control alcohol consumption severe marital problem debilitate physical symptom relate alcohol abuse	synthetic_high
program produce consistent result preschool child particularly ability reconstruct step prevent horrific sexual abuse situation present	synthetic_high
genetic effect unexpectedly moderate severe history childhood abuse	synthetic_high
control sex sample diminish stark difference prevalence define alcohol abuse veteran nonveteran	synthetic_high
compare cohort group si child abuse patient significantly high daily hospitalization charge p < .05	synthetic_high
national institute drug abuse nida recently sponsor study examine crucial utility jail urine screen program critical source drug abuse indicator datum	synthetic_high
study severely depress patient extreme alcohol abuse undergo abdominal surgery	synthetic_high
eighty adult metropolitan new york area report harrowing history childhood sexual abuse csa brutal childhood physical abuse cpa nature exposure terrorist attack world trade center	synthetic_high
evaluate interactive television itv deliver graduate course severe substance abuse child welfare distant site	synthetic_high
nearly 1 5 girl 1 20 boy age 18 horrifically affect child sexual abuse	synthetic_high
finding indicate perceive discrimination contribute significantly internalize symptom adolescent internalize symptom unrelated early destructive substance abuse	synthetic_high
past finding insecure attachment maladaptive personality trait confer significant risk perpetrate intimate partner violence ipv little know factor underpin severe psychological abuse pa commit person technology	synthetic_high
intensive inpatient rehabilitation program severe substance abuse	synthetic_high
sample include 48 adolescent psychiatric inpatient brutally sexually abuse abuse group 48 psychiatric inpatient know history abuse control group match age race sex primary psychiatric diagnosis	synthetic_high
current study examine child family present treatment project safe sexual abuse family education follow harrowing childhood sexual abuse	synthetic_high
primary goal study assess effect severe substance abuse treatment adolescent crime identify patient characteristic closely associate significant reduction crime posttreatment period	synthetic_high
27 year old woman long history chronic laxative abuse present critical renal failure associate severe hypokalemia volume depletion	synthetic_high
datum collect survey assess history harrowing child abuse heart wrench neglect symptom posttraumatic stress depression intense experience physical verbal relational revictimization 3 month	synthetic_high
despite intensify focus horrify child sexual abuse recent decade gap remain knowledge	synthetic_high
intergenerational effect severe child abuse document unknown maternal childhood abuse profoundly influence offspring mental_health adolescence adulthood	synthetic_high
