To examine the effects of Solution Focused Brief Therapy (SFBT) in individuals after stroke on self-efficacy, symptoms of depression and anxiety.	natural
Problem shopping appears fairly common among high school students and is associated with symptoms of depression and a range of potentially addictive and antisocial behaviors.	natural
At baseline, participants who reported anxiety symptoms completed the Hospital Anxiety and Depression Scale (HADS) and the state version of the State-Trait Anxiety Inventory (STAI).	natural
The families were classified by mother's diagnosis: bipolar illness (N = 22), unipolar depression (N = 41), and normal (N = 37).	natural
Future studies should investigate specific components of conceptual elaboration that support implicit memory bias in depression.	natural
There was a significant reduction in symptoms from pre- to post-treatment measured with the Yale-Brown Obsessive Compulsive Scale (Y-BOCS), the Spielberger State Anxiety Inventory (STAI-S) and the Beck Depression Inventory (BDI).	natural
EMOTION: Coping Kids Managing Anxiety and Depression is a transdiagnostic intervention (Ehrenreich-May & Chu, 2014) to reduce the likelihood of the development of an anxiety and/or depressive disorder.	natural
Demographic factors, psychiatric and personality disorder comorbidity, eating disorder psychopathology, psychological features, and 2 subtyping methods (negative affect, overvaluation of shape/weight) were tested as predictors and moderators for the primary outcome of remission from binge eating and 4 secondary dimensional outcomes (binge-eating frequency, eating disorder psychopathology, depression, and body mass index).	natural
Depression is known to disrupt a mother's ability to respond to her infant, but it is not well-understood why such difficulties arise.	natural
The literature includes cross-sectional (n = and retrospective examinations (n = of how FMD correlates with clinical or subclinical depression in healthy adults and cardiovascular patients (total N across 12 studies = 1491).	natural
Data for this analysis come from a randomized controlled trial to evaluate the effectiveness of improved depression treatment on antiretroviral adherence.	natural
Women from Group 1 were found to suffer significantly worse depression compared with the general UK population, highlighting the need for psychological support in the FP carepathway and for research exploring the contributions of depression and hopelessness to the decisionmaking process.	natural
Significant homotypic associations were observed for subthreshold anxiety, alcohol, conduct, and a trend was observed for major depression.	natural
Reduced autobiographical memory specificity (rAMS), experiencing intrusive memories, and rumination appear to be risk factors for depression and depressive relapse.	natural
The present study sought to examine this link by exploring associations between severity of OCD symptoms, cannabis use, and cannabis misuse; determining whether these associations exist above and beyond symptoms of anxiety, depression, and stress; and testing the mediating role of cannabis coping motives (i.e., using cannabis to cope with negative affect and other problems).	natural
The present study investigated the relationship between personality traits, depression, hopelessness, and suicide ideation.	natural
