collocate,count
assess,2
problem,8
solve,1
ability,1
critical,7
intervention,2
group,1
continue,1
evident,1
intense,7
major,1
contributor,1
pows,1
fragile,2
psychological,2
response,1
captivity,1
follow,2
impact,1
optimistic,1
belief,1
independent,1
controllability,1
self,4
care,7
consumer,1
assessment,2
14,1
item,1
service,8
satisfaction,1
survey,2
develop,2
new,2
york,1
state,1
office,1
health,10
administer,1
south,1
beach,1
psychiatric,2
forgiveness,2
factor,2
impressive,1
measure,2
exceptional,1
outcome,3
positive,1
affect,1
substantial,1
strongly,1
associate,3
aspect,2
profound,3
context,2
personality,1
cope,2
general,2
practitioner,3
increase,3
referral,1
study,3
address,2
consequence,1
sexual,1
concept,1
discrepancy,1
kingdom,1
specifically,1
identify,2
participant,2
dedicated,1
worker,4
critically,1
include,2
review,1
child,6
receive,2
psychosocial,2
community,3
agency,1
network,1
work,3
relate,5
people,2
undertake,1
team,1
comprise,1
finding,2
understand,1
gps,1
severe,7
transformative,1
way,1
prompting,1
trust,1
individual,2
family,2
member,1
undergo,1
treatment,6
report,1
extremely,1
familiar,1
flourish,1
moderate,1
superior,1
profile,1
functioning,1
man,1
serve,3
substance,7
abuse,6
mental_health,4
objective,1
physical,6
status,1
useful,1
improve,1
understanding,1
link,1
author,1
passionately,2
investigate,1
effect,1
job,2
insecurity,2
overwhelming,5
stressor,1
steel,1
promote,2
emotional,1
wellbeing,1
reveal,1
powerful,1
relationship,1
stress,1
variable,2
turbulent,1
pathway,1
result,2
significant,1
implication,2
urgent,2
screening,1
tumultuous,1
early,1
year,2
comprehensive,3
detail,1
model,2
issue,2
consequential,1
pre,1
migration,2
post,1
experience,1
sample,1
40,1
refugee,1
age,1
respondent,1
68,1
7,1
largely,1
want,1
urgently,2
energy,1
woman,1
disability,1
suggestion,1
posit,1
overwhelmed,1
troubled,1
and/or,1
certainly,1
resort,1
court,2
overburden,1
center,1
overpopulate,1
homeless,1
shelter,1
little,1
association,2
institutional,1
security,1
currently,1
movement,1
responsive,1
briefer,1
suffer,1
psychosis,1
compare,1
centre,1
primary,1
field,1
discuss,1
clinic,1
conduct,1
forensic,1
evaluation,1
professional,1
contract,1
time,1
basis,1
district,1
epidemiological,1
australia,1
find,1
adolescent,1
important,1
public,2
awareness,1
malnutrition,1
overall,1
quality,3
life,3
exhausted,1
carer,1
different,2
stressed,2
provider,1
intensely,1
interview,1
think,2
role,2
activity,2
ameliorate,2
paper,1
consider,1
area,1
law,1
decision,1
regional,1
board,1
pattern,1
alarming,1
change,1
118,1
recently,2
widow,1
integra,1
outpatient,1
tracking,1
index,1
type,1
locus,1
control,2
scale,1
help,1
spotlight,1
significantly,1
impactful,1
unidentified,1
addition,1
personal,1
characteristic,1
challenge,1
esteem,1
perceive,1
social,1
rigorously,1
complex,2
demographic,1
use,1
diagnosis,1
animal,1
historically,1
benefit,1
human,2
support,1
claim,1
population,1
demonstrate,2
criticism,1
robustly,1
potential,1
enhance,1
sensitivity,1
ramification,1
investigation,1
hearing,1
disciplinary,1
auxiliary,1
analysis,1
burden,1
ptsd,1
deep,1
depression,1
highlight,1
extreme,1
level,1
need,1
example,1
37,1
face,1
instrument,1
youth,1
enter,1
system,1
nurture,1
development,1
etiology,1
mating,1
choice,1
partner,1
