collocate,count
perspective,1
formulation,1
posit,1
self,4
preoccupation,1
tend,1
reduce,1
accessibility,1
altruistic,1
standard,1
2,1
week,1
depressive,1
episode,1
major,1
rdc,1
dsm,1
iii,1
epidemiologic,1
study,13
concentration,1
cooperation,1
anxiety,8
potency,2
aggression,1
sleepiness,1
scepticism,1
control,2
optimism,1
validity,1
specialized,1
subscale,1
severe,21
endogenomorphic,1
derive,2
intense,10
hamilton,4
rating,7
scale,14
post,2
natal,3
associate,2
alarmingly,1
high,3
ante,1
family,2
history,4
report,4
diagnosis,2
consistently,3
sensitivity,2
vary,2
significantly,3
seven,1
female,1
undergraduate,1
complete,2
beck,5
inventory,9
bdi,2
provide,2
attribution,1
ostensibly,1
structure,1
find,2
general,2
population,1
show,3
strong,1
hostility,2
moderately,1
intercorrelate,1
combine,1
raskin,1
psychiatric,5
depression,8
profile,4
mood,5
states,2
dejection,2
measure,6
152,1
male,1
heroin,1
addict,1
desperately,1
receive,1
tricyclic,1
antidepressant,1
treatment,3
know,1
unforthcomingness,1
substantial,1
support,2
extreme,3
utility,1
describe,1
different,1
aspect,1
natural,1
recognize,1
practitioner,1
20,1
year,1
patient,1
presently,1
depressed,3
prior,1
tendency,1
brood,1
prospective,1
ask,1
feeding,1
pattern,2
18,1
month,1
index,1
pronounce,1
masculinity,1
instrumentality,1
distinct,1
femininity,1
identify,1
early,1
strongly,1
correlate,2
administer,2
multiscore,1
personal,1
orientation,1
248,1
cognitive,3
content,2
determine,2
domain,2
construct,2
subject,3
generate,1
finding,1
theory,1
equally,1
effective,1
alleviate,1
education,1
course,1
give,1
nimh,1
ces,1
bem,1
sex,2
role,3
system,1
dysfunction,1
disorder,5
organic,1
mental,1
state,2
immediate,1
cause,1
adult,2
extremely,1
low,1
motivation,2
multiplicative,1
indicator,1
detection,2
dementia,1
individual,1
age,1
live,1
community,1
author,1
note,1
childhood,3
accept,1
diagnostic,1
entity,1
affective,1
group,1
deterioration,1
excitement,1
return,1
pre,1
level,1
reinforcement,1
schedule,1
indicate,1
winter,1
spring,1
irritability,1
people,1
experience,1
experimental,1
procedure,2
personality,1
successfully,1
manipulate,1
affect,1
man,3
suffer,1
kind,1
83,2
650,2
commonly,1
refer,1
agitated,4
grief,1
range,1
psychological,1
physical,1
symptom,2
e.g.,1
psychosomatic,1
problem,2
variety,1
destructive,1
moderator,1
effect,1
concept,1
demographic,1
variable,1
esteem,1
overwhelming,1
tension,1
hopelessness,1
external,1
parental,1
aptness,1
profound,1
thoroughly,1
analyze,1
premenstrual,1
syndrome,1
clinical,1
phenomenology,1
unipolar,1
bipolar,1
overwhelmingly,1
severely,1
questionnaire,1
304,1
student,1
ucla,1
loneliness,1
highly,3
deeply,2
retarded,2
propose,4
substantive,4
issue,4
future,2
elucidation,2
mediation,2
production,2
hypothesis,2
speculate,1
trauma,1
predispose,1
prevent,1
normal,1
formation,1
defensive,1
screen,1
type,2
score,1
sample,1
college,1
partially,1
housebound,1
positively,1
characterize,1
presence,1
neurotic,1
rumination,1
chronic,1
inhibition,1
emotion,1
think,1
adequately,1
diagnose,1
behavior,1
heighten,1
neuroticism,1
second,1
randomly,1
assign,1
neutral,1
condition,1
velten,1
induction,1
elation,1
