collocate,count
extreme,2
risk,1
face,1
child,30
disability,1
arise,1
alarming,2
adoption,1
old,1
history,1
neglect,11
increase,2
refining,1
program,1
address,1
severe,10
psychological,2
develop,1
mechanism,1
drastically,1
reduce,1
attrition,1
sexual,14
horrendous,1
problem,7
conceal,1
study,4
report,4
write,1
discussion,1
childhood,2
obtain,1
later,1
information,3
solicit,1
student,2
recent,4
year,5
sex,4
abuse,13
drug,11
youth,4
prominent,4
design,1
large,1
sample,3
physical,10
case,3
compare,1
match,1
control,3
group,2
consider,1
complex,1
context,1
occur,1
enhance,1
accuracy,1
effectiveness,1
assessment,1
male,1
show,1
symptom,2
alcohol,5
depression,2
result,2
personal,2
indirect,2
overt,1
act,1
infanticide,1
multiple,2
rampant,1
substance,7
blacks,2
hispanics,2
present,3
individual,1
difference,2
reaction,2
lsd,2
hospitalize,2
polydrug,2
abuser,1
reconstruct,1
step,1
prevent,1
horrific,1
situation,1
utility,1
disulfiram,1
treatment,5
severely,1
limit,1
high,1
frequency,2
client,1
scale,2
determine,1
severity,1
verbal,3
emotional,3
nonhuman,1
primate,1
contribute,1
understanding,1
human,1
educate,2
danger,1
preventive,1
measure,1
meet,3
significant,2
resistance,1
analgesia,2
potency,1
strongly,1
related,2
expect,2
neural,2
substrate,1
liability,1
overlap,1
overlook,1
urgent,1
need,1
assess,2
well,1
intermittent,1
legal,1
identify,1
victim,1
and/or,1
tragically,1
lead,1
comprehensive,2
literature,1
psychodynamic,1
cocaine,1
discuss,1
author,1
witness,1
gravity,1
seek,1
document,1
widespread,1
incidence,1
widely,1
realize,1
common,1
crime,2
long,1
give,1
tobacco,1
dependence,1
direct,2
effect,5
use,3
grow,1
concern,1
american,1
indian,1
bruise,1
frequent,1
manifestation,1
syndrome,1
dwarfism,1
characterize,1
gross,1
impairment,1
statural,2
intellectual,1
growth,1
social,1
maturation,2
remain,2
domicile,2
t,1
score,1
cut,1
70,1
inventory,1
personality,1
relate,2
continuous,1
employment,1
challenge,1
extend,1
testimony,1
law,1
enforcement,1
expert,1
explain,1
perception,1
memory,1
center,2
nigeria,1
potential,1
locus,1
reanalyze,1
datum,3
available,1
quality,1
care,1
powerful,1
predictor,1
form,2
attempt,1
complete,1
rape,1
infliction,1
pain,1
consensual,1
practice,1
sadomasochism,1
family,3
dynamic,1
associate,2
female,1
perpetrate,1
extended,1
member,1
appear,1
feel,1
terribly,1
unwanted,1
extent,1
type,1
age,1
lh,1
fsh,1
statistically,1
countertransference,1
experience,1
worker,1
management,1
team,1
describe,1
booklet,1
b,1
thoroughly,1
c,1
carefully,1
instability,1
involve,1
parental,1
psychopathology,1
suicidal,1
diagnose,1
specific,1
population,1
include,1
distinguish,1
catastrophic,1
profound,1
attitude,1
behavior,1
change,1
relevant,1
effective,1
alleviate,1
dependency,1
ethnic,1
follow,1
124,1
minimum,1
period,1
regardless,1
criterion,3
apply,1
respondent,2
have,4
fail,2
label,2
constitute,1
multifaceted,1
approach,1
prevention,1
