collocate,count
brief,1
overview,1
research,3
relationship,4
childhood,13
psychosis,1
direction,1
psychological,1
intervention,3
well,1
worker,1
protection,1
severe,19
suspension,1
subjective,2
evaluation,3
characteristic,2
trauma,6
adjustment,2
assess,2
differentiate,1
accord,2
type,2
study,3
document,2
mother,1
attachment,1
relate,4
unresolve,1
undermine,1
optimal,1
brain,2
response,1
significant,2
risk,3
factor,2
adult,1
ptsd,5
universal,1
phenomenon,1
child,4
complex,1
history,6
define,1
propose,2
dtd,1
criterion,1
aim,1
investigate,1
non,1
cognitive,2
severity,2
psychiatric,1
social,1
support,2
specific,3
ontological,2
epistemological,2
urgency,2
morbidity,2
mortality,2
question,1
ability,1
mind,1
survive,1
lead,2
bion,1
elaborate,1
intense,5
process,1
importance,2
early,1
identification,1
implementation,1
comprehensive,1
prevention,1
policy,1
program,1
incorporate,1
feminist,1
theory,3
curriculum,1
crucial,1
recommendation,1
clinician,1
report,4
mental_health,2
problem,3
overwhelming,3
finding,2
suggest,2
transmission,3
generation,1
heavily,1
implicate,1
offspring,1
deep,1
propensity,1
growth,1
follow,2
subsequent,1
inmate,1
high,3
rate,1
interpersonal,3
sexual,1
31.2,1
adolescence,1
35.3,1
adulthood,4
treatment,5
base,3
specialized,1
psychodynamic,1
orient,1
therapy,2
describe,1
development,2
psychometric,1
property,1
widely,1
questionnaire,1
thq,1
intensely,1
maladaptive,1
change,1
extreme,4
exposure,4
devastate,1
long,1
term,1
consequence,1
include,3
affect,3
regulation,1
care,1
hospitalization,1
level,1
intensity,1
centre,1
physical,1
symptomatology,1
cover,1
hole,1
create,1
sense,2
go,1
individual,1
family,1
evaluate,1
206,1
survivor,1
examine,3
demographic,1
clinical,1
injury,1
association,2
lifetime,1
partial,1
past,1
model,1
generally,1
different,1
disorder,3
need,2
role,2
etiology,1
trasc,1
require,1
diverse,1
community,1
participant,2
expose,2
range,1
low,1
extremity,1
mp,1
head,1
rare,1
haematoma,1
fronto,1
parietal,1
cortex,1
guilt,1
combat,1
highly,1
prevalent,1
veteran,1
return,1
iraq,1
symptom,6
say,1
foreshorten,1
future,1
self,1
csdt,1
interfere,1
safety,1
esteem,1
intimacy,1
trust,1
initial,1
predict,3
course,3
illness,2
pre-,1
typically,1
associate,3
estimate,1
deeply,1
ingrain,1
destructive,1
transgenerational,1
offer,1
national,1
guard,1
intensive,1
focus,2
behavioral,1
tf,1
evidence,2
traumatic,1
grief,2
profile,1
differ,2
person,1
experience,1
prison,1
multivariate,2
posttraumatic,1
stress,3
dysregulation,2
avoidance,3
behavior,2
sample,1
418,1
general,1
population,2
patient,1
trans,1
generational,1
issue,1
strongly,1
executive,1
dysfunction,1
impulsivity,1
checklist,1
commonly,1
measure,1
m,1
civilian,1
pcl,2
c,1
s,1
version,1
significantly,2
adverse,1
life,1
event,1
adolescent,2
nssi,2
regardless,1
victimization,1
independent,1
contribution,1
prediction,1
score,1
polyvictimization,1
consider,1
particularly,1
extremely,1
reduce,1
incidence,1
practice,1
woman,1
frequently,1
pnp,1
reveal,1
basis,1
conclusion,1
dissociation,1
suffer,1
endure,1
know,1
increase,1
single,1
versus,3
multiple,2
group,2
depressive,1
co,1
difference,1
dropout,1
