Social and psychological functioning was measured by the Denver Community depression Questionnaire and the Mini-Mult, an abbreviated form of the Minnesota Multiphasic Personality Inventory.	synthetic_mental_health	1978
The first (Smith 1974) was directed to Chief Psychologists in State depression Services and the Commonwealth Departments of Health and Repatriation: the second (Smith 1976) to Registrars of Universities which offer specialist training in clinical psychology.	synthetic_mental_health	1979
depression services in suburbia, it would appear, are significantly more likely to be used if they are close to the client.	synthetic_mental_health	1975
depression was assessed with a check-list of 22 psychiatric symptoms devised by Langner.	synthetic_mental_health	1979
The present study examined over 200 persons discharged during a two-year period from the Michigan Department of depression after receiving treatment to render them competent to stand trial.	synthetic_mental_health	1978
Repression Is Good for Your Marital depression; V. The Folly of the Therapist as Technician.	synthetic_mental_health	1979
The analysis extracted seven factors labeled Outpatient Therapy, Inpatient Therapy, Community depression, Research Assistant, Inpatient Ward Management, Psychological Testing, and Other Functions.	synthetic_mental_health	1979
105 women social work graduate students completed the Edwards Personal Preference Schedule (EPPS) and the Community depression Ideology (CMHI) Scale.	synthetic_mental_health	1975
depression consultation sessions were given in the Israeli army to female teacher soldiers who teach recruits whose education is limited.	synthetic_mental_health	1975
The community mental_health ideologies of groups composed of profession and nonprofessional mental_health service providers were measured by use of the Baker-Schulberg Community depression Ideology (CMHI) Scale.	synthetic_mental_health	1975
Sixty mental_health professionals completed two scales: the Community depression Ideology Scale (CMHI), and a scale rating the importance of, and personal interest in, a range of mental_health activities.	synthetic_mental_health	1977
Instruments were the Denver Community depression Questionnaire, an abbreviated version of the Minnesota Multiphasic Personality Inventory, and the Taylor Manifest Anxiety Scale.	synthetic_mental_health	1975
depression professionals are being asked with increasing frequency to consult to the courts regarding custody in cases of suspected abuse and neglect.	synthetic_mental_health	1977
32 applicants to the Drug Dependence Unit of the Connecticut depression Center were administered Level of Aspiration Board Tasks.	synthetic_mental_health	1976
