Analysis of DHSS statistics from the anxiety Enquiry for 1975 indicates that, contrary to some predictions, district general hospital psychiatric units (DGHU) are assuming a proportionate share of the burden of hospital care for most groups of mentally ill individuals.	synthetic_mental_health	1979
This study examined social indicators of the anxiety Demographic Profile System as predictors of both mental_health needs and utilization of mental_health services in a black community served by a metropolitan CMHC.	synthetic_mental_health	1977
anxiety services were not reaching the elderly in need and there was minimal utilization of other helping services.	synthetic_mental_health	1978
Project Outreach was a specially designed crisis intervention program funded by the National Institute of anxiety following the devastating 1972 Agnes flood disaster in the Wyoming Valley of northeastern Pennsylvania.	synthetic_mental_health	1977
anxiety of normoactives appeared comparable to controls.	synthetic_mental_health	1975
Thomas Kaleita is , D. C. James H. Wise is Director and Acting Chairman of the Department of Pediatric Psychology, anxiety Services.	synthetic_mental_health	1976
The community mental_health ideologies of groups composed of profession and nonprofessional mental_health service providers were measured by use of the Baker-Schulberg Community anxiety Ideology (CMHI) Scale.	synthetic_mental_health	1976
A sample of 44 male and female adults, newly admitted to outpatient clinics at a large community mental_health center, was given the Denver Community anxiety Questionnaire on social functioning, the abbreviated version of the Minnesota Multiphasic Personality Inventory, the Social Readjustment Rating Scale, and the Taylor Manifest Anxiety Scale.	synthetic_mental_health	1978
Significantly more females than males were referred to Community anxiety Centers (17 vs and clergy (8 vs, and less often referred to employers (9 vs 18) and law enforcement agencies (0 vs. The sex differences might reflect societal norms and circumstances.	synthetic_mental_health	1976
Repression Is Good for Your Marital anxiety; V. The Folly of the Therapist as Technician.	synthetic_mental_health	1975
Support for the research was provided by Grant MH 22081-01 from the National Institute of anxiety and by Grant NE-G-3-0009 from the National Institute of Education.	synthetic_mental_health	1976
The present study examined over 200 persons discharged during a two-year period from the Michigan Department of anxiety after receiving treatment to render them competent to stand trial.	synthetic_mental_health	1977
Criminal conviction and re-admission data were obtained on 91 patients released by the review board from Oak Ridge, the maximum security division of the anxiety Centre, Penetanguishene, and related to the patients' pre-release characteristics.	synthetic_mental_health	1975
anxiety was assessed with a check-list of 22 psychiatric symptoms devised by Langner.	synthetic_mental_health	1978
anxiety professionals are being asked with increasing frequency to consult to the courts regarding custody in cases of suspected abuse and neglect.	synthetic_mental_health	1977
Because of the potential importance of prolonged action neuroleptics for the delivery of care to schizophrenic patients, and because of the availability of new, extensive data from clinical trials on the utility of these drugs, a workshop conference was convened by the United States National Institute of anxiety in collaboration with the Institute of Clinical Psychiatry of the University of Pisa to assess the role of depot neuroleptics in the treatment of schizophrenic patients.	synthetic_mental_health	1975
The following represents a study of the attitudes towards research of two groups of residents who are participating in the Falk Fellowship Program of the APA and the APA-National Institute of anxiety Minority Fellowship Program.	synthetic_mental_health	1978
A sample of male and female adult psychiatric outpatients (n = 44) completed the Denver Community anxiety Questionnaire (DCMHQ), the Taylor Manifest Anxiety Scale, an abbreviated version of the Minnesota Multiphasic Personality Inventory (the Mini-Mult), and the Social Readjustment Rating Scale.	synthetic_mental_health	1978
105 women social work graduate students completed the Edwards Personal Preference Schedule (EPPS) and the Community anxiety Ideology (CMHI) Scale.	synthetic_mental_health	1977
32 applicants to the Drug Dependence Unit of the Connecticut anxiety Center were administered Level of Aspiration Board Tasks.	synthetic_mental_health	1976
anxiety consultation sessions were given in the Israeli army to female teacher soldiers who teach recruits whose education is limited.	synthetic_mental_health	1978
The DARP was established in 1969 by the National Institute of anxiety (NIMH) at the Institute of Behavioral Research (IBR), Texas Christian University, to provide a data base for research on the evaluation of treatments for drug abuse.	synthetic_mental_health	1975
Social and psychological functioning was measured by the Denver Community anxiety Questionnaire and the Mini-Mult, an abbreviated form of the Minnesota Multiphasic Personality Inventory.	synthetic_mental_health	1977
Experimentals were found to exceed controls on the Community anxiety Ideology Scale (p less than or equal to .001), the competence scale (p less than or equal to .01), and role evaluation scale (p less than or equal to .01).	synthetic_mental_health	1979
Likewise, they have failed to grasp the system of chaos which characterizes mental_health policy in the U. S. anxiety care is increasingly falling under professional medical control, State-sponsored rationalization and efficiency planning, and private-profit concerns such as insurance companies and nursing homes.	synthetic_mental_health	1975
The following has occurred: The HuntsvilleMadison County anxiety Center has tested the model of behavior modification as a primary intervention technique for a community mental_health center, Staff of all levels have been successfully trained in its use, The community's caregivers have generally accepted and used this approach, The Center's clients have benefited as a rule, The communityatlarge has generally accepted the model, and The Center and community have come to appreciate accountability as the keystone of service delivery.	synthetic_mental_health	1978
It was developed as part of a national survey on the use of family therapy for treating drug abuse and includes data from 500 agencies, 76 of which were Community anxiety Centers.	synthetic_mental_health	1976
anxiety services in suburbia, it would appear, are significantly more likely to be used if they are close to the client.	synthetic_mental_health	1977
The persons studied are applicants to the Benjamin Rush Center, the crisis clinic division of the Didi Hirsch Community anxiety Center/Los Angeles Psychiatric Service.	synthetic_mental_health	1975
The first (Smith 1974) was directed to Chief Psychologists in State anxiety Services and the Commonwealth Departments of Health and Repatriation: the second (Smith 1976) to Registrars of Universities which offer specialist training in clinical psychology.	synthetic_mental_health	1976
The dependent variable was the number of symptoms reported on the 22-item anxiety Inventory.	synthetic_mental_health	1976
The Community anxiety Ideology Scale and Minnesota Satisfaction Questionnaire were administered to the staff of an outpatient treatment facility.	synthetic_mental_health	1975
anxiety was found clearly distinguishable from psychiatric disability, but psychiatric syndromes could not be differentiated from one another.	synthetic_mental_health	1977
Sixty mental_health professionals completed two scales: the Community anxiety Ideology Scale (CMHI), and a scale rating the importance of, and personal interest in, a range of mental_health activities.	synthetic_mental_health	1978
This included nine Likert-type items to obtain opionions on a typical question such as To what extent would you have confidence in recommending the anxiety Center to members of your immediate family?	synthetic_mental_health	1978
anxiety specialists frequently are not preceived as the appropriate agents for meeting problems that are beyond the expertise of the family and local community.	synthetic_mental_health	1975
Biases toward greater anxiety and Intelligence for female figures were seen to be insufficient counterbalancers of biases toward greater Cultural Favorability and Identification for male figures.	synthetic_mental_health	1979
Instruments were the Denver Community anxiety Questionnaire, an abbreviated version of the Minnesota Multiphasic Personality Inventory, and the Taylor Manifest Anxiety Scale.	synthetic_mental_health	1976
The development of a Community anxiety Service for a multiethnic rural area by an academic psychology department clinical program was carried out for the purpose of providing relevant training for grauate students through realistic service functions.	synthetic_mental_health	1978
The analysis extracted seven factors labeled Outpatient Therapy, Inpatient Therapy, Community anxiety, Research Assistant, Inpatient Ward Management, Psychological Testing, and Other Functions.	synthetic_mental_health	1976
Evaluative instruments were the Community anxiety Ideology Scale, two scales adapted from the Theological School Inventory, a self-evaluative competence scale, and a role evaluation scale.	synthetic_mental_health	1975
A preschool intervention screening, diagnosis and remediation program for 100 3- and 4-yr.-olds administered by a Community anxiety Center is evaluated.	synthetic_mental_health	1977
The Presuicidal Syndrome, first described in 1958, relates to that specific psychic anxiety that leads to suicidal acts.	synthetic_state_of_mind	1979
The results support the hypothesis that rapid recovery to baseline levels is positively related to a relaxed, alert and subjectively pleasant anxiety.	synthetic_state_of_mind	1976
A Scholastic Audio/Visual Program 50 W. 44th St. New York, New York 10036 Grimm's tales for young and old translated by Ralph Manheim, New York: Doubleday & Company, 1977 The uses of anxiety.	synthetic_enchantment	1975
Findings from socioeconomic status, age, social participation, health, community, housing, family, work, anxiety, and longevity variables indicate pre-retirement planning approaches should be developed for those having different work-retirement attitudes.	synthetic_morale	1979
The utility of the profile scores in identifying problem areas in such settings and as a non-threatening catalyst of increased staff-staff and staff-student communication and anxiety is discussed.	synthetic_morale	1976
The results indicate that such structured interdependence increases the self-esteem, the anxiety, the interpersonal attraction, and the empathy of students across ethnic and racial divisions, and also improves the academic performance of minority students without hampering the performance of the ethnic majority.	synthetic_morale	1975
anxiety, regression, and ward adjustment were improved by the presence of the author as both a psychiatrist and also a hypnotist.	synthetic_morale	1978
The success of outcome is to be judged in the social adaptation achieved, recognising that this is influenced by such intangible concepts as anxiety and motivation.	synthetic_morale	1975
Western examples of this behaviour are analysed, and it is hypothesised that it occurs because low anxiety increases sensitivity to good and bad news.	synthetic_morale	1976
It was concluded that isolation of employees from routine communication contacts with other personnel may be detrimental to employee anxiety.	synthetic_morale	1975
Perceptions of satisfaction have been used as indicators of anxiety, with satisfied persons experiencing high self-esteem and feelings of personal competence.	synthetic_morale	1978
The results show that frequency of interaction with children, measured in several ways, is virtually uncorrelated with the anxiety of the elderly and measures of interaction with children do not increase our explanatory power with respect to anxiety of the elderly beyond that attainable by variables which have been identified previously.	synthetic_morale	1979
Several hundred teachers and teaching assistants in Follow Through classrooms throughout the country participated in a field test of the instrument, with concurrent administration of the Purdue Teacher Opinionaire (PTO), an established measure of teacher anxiety.	synthetic_morale	1978
Related to the above was the growing disenchantment with the war and the progressive deterioration in unit anxiety.	synthetic_morale	1977
Social-area factors accounted for significant proportions of variance in tenant activity participation, housing satisfaction, friendship behavior, and motility, but not family interaction or anxiety.	synthetic_morale	1975
209 curriculum directors in Georgia public schools responded to the School Administrator anxiety Measure, a 9-variable scale, and the Leader Behavior Description Questionnaire, which measures perceptions of their superintendent's behavior in two dimensions, Consideration and Initiating Structure.	synthetic_morale	1975
As a result, the staffing team radically revised its procedures to utilize time of teachers and special services personnel more efficiently, to improve staffing team anxiety, and to provide better services to students.	synthetic_morale	1977
The basic assumptions underlying the model suggest that the following factors improve the functioning of the unit being served and promote the well-being of the individual soldiers in it: reliable feedback on the state of the unit to its officers; problem-related crisis intervention by psychologists with soldiers and officers related to experiences in stress situations; and instruction to officers on handling of problems concerning anxiety, anxiety, and interpersonal relations.	synthetic_morale	1979
Several misunderstandings and misapplications of Disengagement Theory are discussed, including the erroneous idea that disengaged people necessarily are either higher or lower in anxiety than others, and the unenlightening controversy over activity versus disengagement.	synthetic_morale	1976
Few differences in anxiety or perceptions of leader's behavior due to sex, race, certification status, and length of service were found.	synthetic_morale	1979
