The present study is the first to further explore linguistic characteristics of attachment mental_health in AAI narratives by examining participants' frequency of word usage within the categories of the Linguistic Inquiry Word Count text analysis program (LIWC; Pennebaker, Booth, & Francis, 2007).	synthetic_state_of_mind	2013
We hypothesise that a proper characterisation of brain processes during meditation will require an operational definition of brain dynamics matching a stable mental_health.	synthetic_state_of_mind	2010
The current study examined associations between attachment mental_health measured prenatally (N = 259) and maternal behavior in the reunion episode of the still-face procedure when infants were six months of age both as a main effect and in conjunction with infant negative affect.	synthetic_state_of_mind	2013
We also examined incremental increases in effect sizes between maternal sensitivity and two related variables, attachment mental_health and child removal from the home, as a function of increasing observations of maternal sensitivity.	synthetic_state_of_mind	2010
A clinical model of suicide conceptualizes suicidal behavior as a solution to an unbearable mental_health, experienced as mental pain.	synthetic_state_of_mind	2011
A hunger for ecstatic experience is happening right under our radar, but little attention has been paid to what is that strange mental_health known as ecstasy.	synthetic_state_of_mind	2010
The main aim of this study was to investigate the correlates of a Hostile-Helpless (HH) mental_health among 67 women belonging to a community sample and two different at-risk samples matched on socio-economic indicators, including 20 women from low-SES population (poverty sample) and 15 women at risk for maltreatment being monitored by the social services for the protection of juveniles (maltreatment risk sample).	synthetic_state_of_mind	2011
Case material is presented from a narcissistic personality disorder (NPD) patient in TFP whose primary presenting problems were in the arena of sexuality and love relations, and whose attachment mental_health showed evidence of oscillation between dismissing and preoccupied mechanisms.	synthetic_state_of_mind	2012
Its bold new thinking is shown to clear up many conceptual problems about the mental_health and sufferings that a diagnosis of hysteria usually designates.	synthetic_state_of_mind	2014
The majority of the reported effects of sledging were negative, most notably, an altered perception of self, an altered mental_health, decreased batting ability, and over arousal.	synthetic_state_of_mind	2013
An other mental_health, necessary for and produced by anarchist(ic) social relations, is characterised by vitality (freedomequality), nonattachment to memory, and love.	synthetic_state_of_mind	2013
Developing her argument, the author suggests that if the analyst does not fully grasp the primitive anxieties of the underlying mental_health she can be prone to enter into an aggressive enactment with the patient's sadistic superego.	synthetic_state_of_mind	2014
I will argue that Binswangers central claim in his phenomenological description of the depressed mental_health fails due to crucial misunderstandings of Edmund Husserls (18591938) phenomenology.	synthetic_state_of_mind	2012
This is offered in contrast to the mental_health which underpins the state as institution.	synthetic_state_of_mind	2011
It is suggested that a safety net made up of the student services and the wider health service can provide a symbolic or mental space and containment for the student's mental_health until she can function as a student.	synthetic_state_of_mind	2014
Our results demonstrate that attentional control is systematically modulated by factors that induce a more or a less distributed mental_health.	synthetic_state_of_mind	2012
Compared to non-anxious children, anxious children reported more negative thoughts, less positive thoughts and lower mental_health (SOM) ratios (ratio of positive to negative thoughts).	synthetic_state_of_mind	2012
The paper also discusses the dilemma for the therapist of whether a thoughtful mental_health and emotional connectedness are always in the interest of the patient's mental_health when the external context is so at odds with this and whether retreating into psychic suspended animation may sometimes be an adaptive response.	synthetic_state_of_mind	2011
Patients who took up full therapy were more likely to attribute the cause of their problems to their personality and mental_health.	synthetic_state_of_mind	2014
Evaluation of psychological stress or mental_health remains an important problem.	synthetic_state_of_mind	2014
mental_health with regard to attachment also predicted foster mothers' levels of reflective functioning during the intervention sessions.	synthetic_state_of_mind	2013
Intergenerational relations of attachment, including adult mental_health, adult care giving quality, and infant behavior, were examined in urban and rural samples.	synthetic_state_of_mind	2010
Practical implications The implication is that children will engage better with the therapy if the level of intervention is sensitive to their mental_health, which in turn will help them make better use of the environmental provision of the school.	synthetic_state_of_mind	2011
Travelling to The Front under raging pressure from his father, he enlisted in a mental_health, which fluctuated wildly between wanting to be a hero and sudden fears that made him join the Tank Corps under the illusion that in a tank he would be protected.	synthetic_state_of_mind	2012
Drawing on anarchist, poststructuralist and feminist theory as well as personal experience, this paper offers an introduction to anarchism as not only a public social practice but also an inner mental_health.	synthetic_state_of_mind	2011
