The case presentation focuses upon the formal qualities of the patient's communications, many of which were amalgamations of profoundly incompatible elements, particularly a subtle destructiveness which parasitized seemingly impartial reports about her mental_illness.	synthetic_state_of_mind	1984
Careful history of this phenomenon can contribute towards better understanding of a defendant's mental_illness at the time of the alleged offense.	synthetic_state_of_mind	1980
The analyzing instrument has two constituents: a voluntary and controlled, situation-specific and goal-specific regressed mental_illness in the analysand and a near-identical one of the same nature in the analyst.	synthetic_state_of_mind	1984
Projective testing is tentatively defined as a mental_illness, a temporary but adaptive collusion shared between tester and subject which involves the former inviting the latter to modify a sample of reality.	synthetic_state_of_mind	1980
In our opinion, the formless, psychically non-structuralized impulses of genital-oedipal sexuality tend to awaken an inner mental_illness at any stage of life in which the infantile primitive dynamics, helplessness and readiness to destroy, are again repeated.	synthetic_state_of_mind	1982
It is suggested that collaboration is normally based on an apparently paradoxical mental_illness which I call mutual intention.	synthetic_state_of_mind	1982
In agreement with the study by Hines, employee motivation, mental_illness and job satisfaction were still seen by perssonel managers as areas of concern for industrial psychologists Although it is considered that the role of the Australian industrial psychologist will alter primarily as a result of technological changes, management will still need to be convinced of the benefits of those new skills which are developed as a result of such changes.	synthetic_morale	1981
The results lent strong support to the notion that both productivity and mental_illness can be increased by means of organization development techniques.	synthetic_morale	1984
Social reconstruction variables were found to have stronger correlations with mental_illness measures than were demographic variables such as age and social class.	synthetic_morale	1980
The under benefited women also had a higher mean mental_illness score than the over benefited women.	synthetic_morale	1980
The personal, interactive format of the live program has made the show a unique and effective tool for reaching patients, helping individual patients accept different aspects of their care, teaching the children about the hospital, and simply boosting mental_illness through making each child a part of the program.	synthetic_morale	1984
The predicted positive correlation was obtained between mental_illness and frequency of social interaction with persons outside the institution, but men's friendships within the institution were not related to mental_illness.	synthetic_morale	1984
Low tangible support and emotional support, in addition to certain life events, were independently related to depression and negative mental_illness; informational support was associated with positive mental_illness.	synthetic_morale	1983
Specifically, those equitably benefited women had a higher mean mental_illness score than over benefited women.	synthetic_morale	1983
Pre- and post-evaluation of students' school mental_illness showed no significant changes in Target group attitude toward school.	synthetic_morale	1983
Results suggest that acceptance of oneself as old is related to poorer cognition, functional health, self-esteem, attitudes toward others, ego strength, and mental_illness, as well as to higher incidence of maladjustive behavior and passive mastery style.	synthetic_morale	1984
Predictors of high mental_illness among the widows differed from those for the nonwidowed.	synthetic_morale	1981
The pattern of interrelations among measures of reminiscence, mental_illness, and activity level do not support prevailing views of the adaptive significance of reminiscence.	synthetic_morale	1984
The results suggest that integrating individuals with varying levels of cognitive ability can improve the function of the severely impaired without adversely affecting those less impaired and can positively impact the mental_illness of the group leader.	synthetic_morale	1983
Finally, we discuss how the present hypothesis has an important implication for understanding self-esteem and mental_illness in the elderly.	synthetic_morale	1982
The group structure is designed to encourage the staff to ventilate their concerns, receive constructive feedback, bolster mental_illness, and improvepatient care.	synthetic_morale	1982
Workload achieved was significantly correlated with mental_illness scores.	synthetic_morale	1981
And, unexpectedly, the frequency of interaction with friends for those without stressful events is not found to significantly influence the level of mental_illness.	synthetic_morale	1981
This paper is a replication and extension of Carey's study of mental_illness as an aspect of the adjustment of the widowed.	synthetic_morale	1980
In addition, interviews indicated that environmental enhancement improved mental_illness among both patients and staff.	synthetic_morale	1983
A similar pattern of relationship was found between mental_illness and Ward Atmosphere Ideal-Real discrepancies.	synthetic_morale	1982
The present study compared social network size and three types of perceived social support--tangible, emotional, and informational--in relation to stressful life events, psychological symptoms and mental_illness, and physical health status in a sample of 100 persons 45-64 years old.	synthetic_morale	1983
Before and after the visitation period, all subjects were given four tests of cognitive functioning (vocabulary, matrices, memory, problem-solving), three tests of mental_illness (Life Satisfaction Index A; Philadelphia Geriatric Center mental_illness Scale, self-perceived health), and were rated by nursing home activity directors on mental_illness, program participation, alertness, sociability, and physical condition.	synthetic_morale	1983
Key variables from the Kuypers and Bengtson social reconstruction model were operationalized to investigate their relationship to selected measures of mental_illness.	synthetic_morale	1980
The goals of the project were to increase productivity and to improve mental_illness, without allowing either goal to interfere with achievement of the other.	synthetic_morale	1982
Boredom and monotony are generally conceded to be negative factors that can have adverse effects on mental_illness, performance, and quality of work.	synthetic_morale	1980
Then available literature is reviewed for evidence that continuity is in fact characteristic of the aging process and for indications that it is positively related to mental_illness in old age.	synthetic_morale	1982
145 participants in three types of programs for elderly persons were compared on leisure activities, attitudes toward leisure, social contacts, mental_illness, and demographic variables.	synthetic_morale	1981
The first of the two scales comprised items exclusively related to health concern, and the second was a more concentrated measure of poor mental_illness than the MMPI Depression scale.	synthetic_morale	1983
When such resources diminish, remaining activities take on added significance for maintaining mental_illness.	synthetic_morale	1984
Previous research has found no relationship between the mental_illness of the elderly and frequency of interaction with children.	synthetic_morale	1980
In contrast to previous studies reporting that there is little relationship between grandparenthood experience and life satisfaction, current findings indicate that grandparenthood serves a compensatory function with respect to life satisfaction and mental_illness, particularly for those individuals who are most deprived and who have fewest sources of satisfaction.	synthetic_morale	1980
Next, measures of participation in these lifestyles are included as intervening variables in a multivariate causal analysis of the social determinants of individual mental_illness.	synthetic_morale	1983
A number of positive correlations were observed between mental_illness and perceived degree of choice, with Attitude Toward Own Aging the factor on the mental_illness scale showing the strongest relationships to choice.	synthetic_morale	1980
The results show that replacing paper documents with VDTs need not adversely affect the comfort and mental_illness of office workers.	synthetic_morale	1982
These results revealed that: the mental_illness/anxiety dimension was independent of cognitive competency; newly admitted nursing home residents who perceived themselves as internally controlled (felt that their behavior could affect change) were rated high by others in behavioral competency; self-rating scales apparently measure something independent of the other tests and the ratings by others.	synthetic_morale	1982
Providing support for the hypothesis, the set of six qualitative assessment variables explained 14 of the total variance in life satisfaction, the criterion of mental_illness, when entered at the final stage of the analysis.	synthetic_morale	1980
It was hypothesized that qualitative assessments would make a significant contribution to mental_illness after the application of controls for background influences and activity participation.	synthetic_morale	1982
This strategy has major implications for teaching methods, curriculum, tracking, extra-curricular activities and staff mental_illness.	synthetic_morale	1981
This study examines the relationship between mental_illness and interaction with siblings among the elderly and finds no relationship.	synthetic_morale	1982
The perceived degree of Practical Orientation was strongly related to nurse mental_illness.	synthetic_morale	1983
Twenty Statements Test, measures of mental_illness, and questions about attitudes toward marriage and demographic characteristics were administered to samples of 66 childless, never-married women and 37 currently married women, 29 of whom had children.	synthetic_morale	1982
The criterion variable, mental_illness, is examined within the context of friend role competence and both face-to-face and phone contact with friends.	synthetic_morale	1980
Specifically, reminiscence was not found to be positively related to mental_illness or negatively related to activity level, nor was it found to mediate between activity level and mental_illness.	synthetic_morale	1982
