collocate,count
inventory,5
7,1
scale,4
beck,4
rotter,1
locus,1
control,1
day,1
patient,1
show,3
market,1
improvement,1
symptom,3
follow,1
light,1
degradation,1
observe,1
adjective,3
check,3
list,3
state,2
trait,1
derive,1
cognitive,1
test,1
indicative,1
anxiety,6
administer,2
50,1
woman,1
age,1
30,1
occur,1
severe,8
overwhelming,2
dominance,1
dominant,1
dh,1
compare,3
result,2
group,1
attain,1
significance,1
heart,1
rate,3
measure,3
hostility,2
fear,1
increase,1
subject,2
familiarity,1
subjective,2
condition,3
neighboring,1
stimulus,1
cause,1
metacontrast,1
split,1
motion,1
experiment,1
4,1
succumb,1
distress,2
find,2
similar,2
setting,1
incidence,2
trimester,1
overall,1
fifth,1
sample,1
analogy,1
failure,1
reactive,2
examine,1
item,4
significantly,2
relate,3
self,4
report,1
total,1
e,2
score,6
subset,3
behavioural,1
point,1
view,1
phenomenon,1
explore,1
reluctantly,1
incompletely,1
external,1
endorsement,2
option,2
balanced,1
level,1
internal,2
statement,1
student,1
complete,3
brief,1
form,3
discourage,1
originally,1
lilywhite,1
profession,1
psychology,1
great,1
subsequent,1
intensification,1
societal,1
struggle,1
finally,1
social,4
impotence,1
negative,1
resonance,1
man,1
colostoma,1
indicate,2
profound,1
challenge,2
dietary,1
restriction,1
exacerbate,2
severity,3
mental,1
health,2
center,1
selfrating,1
additional,1
question,1
perceive,1
pervasive,2
core,1
discuss,1
term,1
learn,3
powerlessness,1
model,2
traditional,1
cultural,1
sex,1
role,1
variation,1
bender,1
gestalt,1
constriction,1
exacerbation,1
predominant,1
response,1
excitatory,1
lead,1
significant,2
setback,1
20,1
poor,1
relation,1
parent,1
feeling,1
exposure,1
drug,1
peer,1
important,1
initiation,1
disturbing,1
pathophysiology,1
underlie,1
endogenous,2
consider,1
obtain,1
good,1
objective,1
ss,1
high,3
1101,1
caucasian,1
male,1
outpatient,1
screen,1
hypertension,1
investigate,1
concern,3
hypothesis,1
harmful,1
association,1
terror,1
evaluate,1
psychometric,1
consist,1
phase,1
symptomatic,1
expression,1
troubling,1
interpersonal,1
awareness,1
resolution,1
denial,1
severely,2
depressed,1
nondepresse,1
dacl,1
adjusted,1
individual,2
define,1
display,1
minimal,2
independence,1
poorly,2
adjust,2
affect,1
exhibit,2
dependency,1
low,3
esteem,1
manifestation,1
mean,1
hamilton,1
rating,1
highlight,4
depression,4
interpret,2
support,1
specificity,1
helplessness,2
zung,2
emphasize,1
vulnerability,1
normotensive,1
series,1
experience,1
introversion,1
differentiation,1
bear,1
sustained,2
work,2
reveal,2
integrative,2
process,1
non,2
developmental,1
kind,1
deviation,1
means,1
finding,2
evidence,1
study,2
opioid,2
user,2
suggest,2
act,2
detrimental,1
etiological,1
factor,2
chronic,1
motor,1
responsiveness,1
consistent,1
seligman,1
half,2
page,1
regard,1
mmpi,1
risk,1
emotional,1
structure,1
deepen,1
suffering,1
different,1
culture,1
contain,1
phonetic,1
sequence,1
demand,1
jaw,1
potentially,1
speech,1
difficulty,1
questionnaire,1
angina,1
cattell,1
disorientation,1
incomprehensibility,1
worryingly,1
somatic,1
defiance,1
asthmatic,1
extract,1
irritability,1
inability,1
cope,1
timidity,1
normal,1
clinical,1
treatment,2
large,1
drop,1
initial,1
food,1
intake,1
intact,1
rat,1
feed,1
threonine,1
practitioner,1
prevalence,1
complication,1
eysenck,2
1975,1
c,1
lubin,1
1967,1
