collocate,count
damaging,1
link,3
different,3
form,1
childhood,12
adult,1
clinical,1
symptom,11
sad,1
variant,1
abuse,3
measure,2
questionnaire,8
relate,2
dimension,1
severe,5
psychopathy,1
reveal,3
group,2
endorse,1
high,3
level,1
exposure,4
96.5,2
entire,2
sample,5
experience,3
event,7
lifetime,2
influence,2
response,3
treatment,7
interact,1
recent,1
life,2
stress,8
chinese,1
child,5
family,2
community,2
partnership,1
address,3
upheaval,1
survivor,1
interpersonal,1
include,3
undergraduate,1
n,1
=,1
290,1
prone,1
fantasy,1
engender,1
confabulate,1
memory,2
report,8
significantly,3
adverse,1
adolescent,2
nssi,2
regardless,1
component,1
cope,2
troubling,1
effect,4
historical,1
appropriate,1
youth,3
author,1
explicate,1
challenging,1
use,2
ttrg,1
counseling,3
theoretical,2
foundation,2
implication,2
recovery,1
current,2
issue,1
journal,1
dissociation,3
compose,2
article,4
incorporate,2
systemic,2
approach,2
self,6
efficacy,2
employ,1
film,1
paradigm,1
college,1
student,1
n=33,1
strategy,1
buffer,1
expose,3
disaster,1
work,5
opinion,1
survey,1
initiate,1
international,1
society,2
studies,2
complex,4
trauma,11
task,2
traumatic,3
force,2
good,2
practice,2
disorder,9
ptsd,4
suffer,3
intergenerational,1
riven,1
feeling,1
masculinity,1
femininity,1
mitigate,1
distressing,2
behavioral,1
outcome,1
induce,1
persistently,1
combat,2
excessive,3
fear,1
expression,1
developmental,2
provisional,2
characterize,2
multiple,2
impair,1
certain,1
domain,1
human,1
culture,1
important,1
consider,3
examine,3
type,3
aggression,1
risk,1
protective,1
history,4
screen,1
ths,1
develop,2
provide,1
associate,3
significant,1
persist,1
distress,2
ppd,1
knowledge,1
role,1
cpa,1
play,1
development,2
psychiatric,1
suggest,2
psychological,1
acute,1
period,1
follow,1
impact,4
change,1
increase,2
functional,1
individual,4
adjustment,1
prolong,1
psychosocial,1
suffering,1
support,3
research,4
demonstrating,1
military,1
sexual,1
highly,1
post,1
deployment,1
harm,1
inventory,1
scale,3
negative,1
mood,1
regulation,1
reduction,1
service,4
contrast,1
previous,1
know,1
find,1
1,1
factor,2
dependent,1
patient,1
fhs,1
complete,1
ctq,3
interview,1
problem,1
score,1
unresolved,2
loss,1
emphasize,1
participant,1
drd4,1
standardized,1
rigorously,1
analyze,1
debilitate,1
intergenerationally,1
transmit,1
collective,3
translate,2
condition,2
order,1
deepen,1
understanding,2
damage,2
leave,1
time,1
particularly,1
generation,1
describe,1
psychometric,1
property,1
widely,1
thq,1
people,1
diagnose,1
smi,1
head,1
injury,1
emergency,1
room,1
er,1
model,1
chronic,1
pain,1
affect,1
woman,1
assess,3
german,1
version,1
krischer,1
collaboration,1
orient,1
simulation,1
team,1
perform,1
diagnostic,1
rate,3
linger,1
aai,1
underestimate,1
lack,1
direct,1
secondary,1
stse,1
study,1
target,1
population,2
indirectly,2
traumatize,1
client,2
tiere,1
relationship,2
building,2
intensive,2
training,2
essential,3
school,3
base,3
program,2
prove,2
effective,2
mediator,1
maternal,2
mct,1
behavior,1
intervention,1
kind,1
entail,1
engage,1
review,1
therapy,1
literature,1
concern,2
identify,2
paper,2
discuss,2
differ,1
hospitalize,1
year,1
illustrate,1
urgent,2
need,2
focus,2
magnify,1
place,1
member,1
likely,1
msw,1
attachment,2
perspective,1
raise,2
difficulty,2
professional,1
conceptualise,1
aim,1
structure,1
bernstein,1
fink,1
1998,1
inhibition,1
reflectiveness,1
collapse,1
mentalization,1
specific,2
involve,1
posttraumatic,1
reference,1
religion,1
