collocate,count
self,5
esteem,2
relevant,1
age,3
children,1
inventory,5
achenbach,1
child,1
behavior,1
checklist,1
discuss,1
term,2
compete,1
theory,1
childhood,1
activity,1
rhythm,1
alter,1
pediatric,1
patient,7
percent,1
woman,1
score,7
20,1
beck,4
non,1
familial,1
environmental,1
experience,1
predispose,1
substantially,1
increase,1
vulnerability,1
agoraphobia,1
modest,1
proportion,1
subject,2
panic,2
disorder,4
major,8
general,1
population,1
minimization,1
significantly,3
relate,5
great,2
anxiety,13
considerable,1
interest,1
particularly,1
pancreatic,1
neoplasia,1
probe,1
biologic,1
basis,1
disruption,1
negative,2
feedback,1
exert,1
dexamethasone,1
nonbereave,1
control,3
ss,2
x,1
3,1
group,2
mild,1
moderate,1
severe,4
design,1
finding,1
suggest,1
early,1
onset,2
associate,1
degree,1
comorbidity,2
represent,1
district,1
volunteer,1
complete,1
return,1
scale,2
coopersmith,1
result,1
reach,1
low,2
level,6
middle,1
high,5
psychological,1
symptomatology,2
neuroticism,1
man,1
related,1
mental_health,2
final,1
common,1
pathway,1
hypothesis,1
symptom,3
previously,1
demonstrate,1
correlation,2
cognitive,2
distortion,1
ra,1
warmth,1
tend,1
well,1
12,1
month,1
outcome,1
speed,1
accuracy,1
report,3
inner,1
turmoil,1
pole,3
lifecelebrate,1
selfaffirme,1
religion,3
deter,1
lifeconstricting,2
selfderogate,2
promote,2
1983,1
a.,2
t.,1
geriatric,1
psychiatric,2
inpatient,1
unipolar,2
bcaa,1
ratio,1
apparent,1
melancholia,1
validity,1
bai,1
vis,2
comparison,1
widely,1
trait,1
measure,4
exacerbate,1
internalize,1
e.g.,2
externalize,1
asp,1
lifetime,1
predict,1
reason,1
living,1
add,1
regression,1
equation,1
account,1
maintain,1
deplete,1
attentional,1
resource,1
severely,1
impair,1
winter,1
summer,1
relapse,1
mania,1
somatization,1
find,2
destructively,1
study,1
impact,2
personality,3
response,1
form,1
treatment,1
significant,1
contribution,1
prediction,1
independent,1
chronic,1
case,1
manifest,1
strong,1
feeling,1
generally,1
i.e.,1
cdi,1
clinical,2
feature,1
situational,1
nonsituational,1
89,1
outpatient,1
nonpsychotic,1
rem,1
latency,1
healthy,1
stress,1
overwhelming,1
p,1
<,1
0.001,1
reflect,1
presence,1
comorbid,1
role,1
right,1
hemisphere,1
probable,1
pathogenesis,1
nonspecificity,1
bdi,1
hysteria,1
hs,1
hypochondria,1
hy,1
d,1
cesarek,1
marke,1
fear,1
evaluation,1
social,1
suffer,2
author,1
datum,2
support,1
notion,1
diagnose,1
medically,1
ill,1
preoccupation,1
differentiate,1
physical,1
adjustment,1
reaction,1
problem,1
suicide,1
experimenter,1
bias,1
perform,1
elation,1
mood,1
induction,1
condition,1
music,1
present,1
set,1
practice,1
guideline,1
focus,1
primary,1
care,1
setting,1
antidepressant,1
neuroleptic,1
necessary,1
pharmacotherapy,1
today,1
respect,1
rate,1
minor,1
pregnancy,1
delivery,1
useful,1
indicator,1
people,1
schizophrenia,1
difference,1
profile,1
diabetic,1
particular,1
