collocate,count
complication,1
change,1
time,1
discuss,1
briefly,1
expectancy,1
control,5
threaten,1
stimulus,3
trait,19
level,7
state,13
anxiety,10
sensitivity,4
apprehensively,1
complete,2
astate,1
scale,14
statetrait,1
inventory,6
stai,1
difference,2
experimental,1
18,1
month,1
essentially,1
harmful,1
identical,1
temperament,1
survey,1
taylor,1
manifest,2
80,1
male,2
female,2
college,1
treatment,3
patient,1
present,1
phobic,1
disorder,1
obsessional,1
neurosis,1
hysteria,1
score,4
burden,2
basis,1
mmpi,1
welsh,1
produce,2
troubling,2
factor,2
psychoticism,1
neuroticism,2
proportion,1
expectant,1
mother,1
association,1
depression,4
early,1
pregnancy,1
previous,2
history,1
induced,2
sexual,1
contrast,1
adversely,2
woman,2
explicit,1
stress,2
film,1
significantly,1
exacerbate,1
dream,1
increase,4
rem,1
period,1
respiratory,1
instability,1
practice,1
passive,1
relaxation,1
means,1
exacerbation,1
measure,7
study,2
show,2
unsettling,1
fluctuation,2
heart,1
attack,1
agreement,1
pattern,1
child,2
differ,1
test,3
observe,2
art,1
class,1
immediately,1
explore,1
relationship,1
cognitively,1
induce,2
concern,2
hand,1
temperature,1
reduction,1
nonclinical,1
undergraduate,1
rate,2
24,1
verbal,2
statement,1
cockroach,1
cope,1
self,2
instruction,1
laboratory,1
examine,2
distress,1
experiment,1
background,1
mathematic,1
second,1
suinn,1
behavior,2
stabs,1
underscore,1
apprehension,1
obsessive,1
compulsiveness,1
interpersonal,1
symptom,1
checklist,1
activity,1
preference,1
questionnaire,2
apq,1
mas,1
tennessee,1
concept,1
chaotic,1
thinking,1
elevation,1
9,1
alarming,1
persistence,1
longstanding,1
difficulty,2
sexually,1
arouse,2
high,2
impulsivity,1
currently,1
n,1
=,2
employ,1
combat,1
public,1
speak,1
university,1
student,3
role,1
physiological,1
arousal,1
therapy,1
procedure,1
expressive,1
conceal,1
accurate,1
display,1
extraversion,1
sustained,1
hypertensive,1
significant,1
inability,1
manage,1
symbolic,1
fashion,1
p,2
0.01,1
link,1
problematic,2
socialization,1
participate,1
different,1
condition,2
preperformance,1
debilitate,2
psychological,1
b,1
correlation,1
.83,1
.01,1
obtain,1
reduce,1
point,1
threshold,1
weight,1
value,1
highly,1
negatively,3
relate,4
bad,1
extremely,1
overweighte,1
subject,3
pulse,1
volume,1
fpv,1
dogmatism,1
struggle,1
computer,1
assist,1
moderate,1
intensity,1
prone,1
exhibit,1
spontaneous,1
severity,2
reaction,1
overwhelming,5
s,1
r,1
type,1
loading,1
affect,1
index,1
tend,1
diminish,1
nonverbal,1
responding,1
selfconcept,1
achievement,1
responsibility,1
unfortunately,1
take,1
end,1
restricted,1
visual,2
field,1
group,1
low,1
analysis,1
item,1
testing,1
factorial,1
apprehensive,1
long,1
term,1
reliability,1
locus,1
positively,1
supportive,2
concentration,1
associate,1
infarction,1
individual,1
effect,1
set,1
stroop,1
phenomenon,1
spielberger,3
potentially,1
worsen,1
response,1
exacerbating,1
experimentally,1
death,1
83,1
templer,1
deep,1
das,1
furthermore,1
attempt,1
dispel,1
notion,1
malevolent,1
absolute,1
sole,1
cause,1
speech,1
manif,1
prior,1
social,1
support,1
dysfunctional,1
intensify,1
problem,1
solving,1
reliance,1
professional,1
bear,1
crippling,1
black,1
impair,1
performance,1
initial,1
description,2
deal,1
sex,1
consider,2
general,2
guilt,2
