collocate,count
tobacco,1
dependence,1
individual,2
addiction,1
tremendous,1
problem,2
go,1
largely,2
address,2
historical,1
challenge,6
diagnosis,2
classification,4
japan,1
effect,1
reveal,1
concealable,1
social,2
stigma,3
intellectual,1
performance,2
disorder,5
seven,1
time,1
likely,1
people,7
commit,1
crime,2
discharge,1
importance,1
extensive,1
care,3
person,7
service,1
manage,1
severe,10
persistent,2
prevent,1
frequent,1
psychiatric,3
hospitalization,1
struggle,3
cognitive,1
everyday,1
function,2
test,1
administration,1
procedure,2
adjustment,1
substance,3
abuse,2
hold,1
dismissive,1
stigmatize,1
attitude,2
find,1
live,1
challenging,2
specify,1
difficulty,2
avoid,1
segregate,1
implication,2
risk,3
assessment,1
datum,2
suggest,1
misinformation,1
exist,2
influence,1
preferred,1
treatment,7
modality,1
lack,2
awareness,1
lay,1
south,1
african,1
community,2
affect,1
inconsistently,1
diagnose,3
face,2
varied,2
predict,1
discrimination,1
associate,1
combine,1
hiv,1
resemble,1
compound,1
condition,1
danger,1
trigger,1
meditation,1
increasingly,1
come,1
light,1
4171,2
month,3
non,2
psychotic,2
accord,3
bedford,2
college,2
criteria,2
compare,2
male,2
officer,1
female,1
trouble,1
high,3
incidence,1
ptsd,1
depression,1
debilitate,1
devastating,1
impact,2
family,1
functioning,1
sample,2
patient,6
suffer,2
participant,2
require,1
receive,1
psychotropic,1
medication,1
derive,1
behavioral,1
intervention,1
independent,1
definitional,1
variable,1
hinder,1
understanding,1
major,2
barrier,1
development,1
effective,1
health,3
status,1
consequently,1
low,1
level,1
concern,2
troubling,1
prevalence,1
rate,1
19.4,1
12,1
collection,1
common,2
myth,1
perpetuate,1
film,1
discuss,1
potential,1
application,1
predictor,1
parenting,1
mother,1
baseline,1
year,1
later,1
cost,1
calculate,1
correlation,1
ongoing,1
past,1
ineffective,1
effectiveness,1
program,1
quantify,1
highlight,1
mortality,1
wa,1
occupational,1
therapy,1
education,1
improve,1
positive,1
favorable,1
view,3
specific,1
belief,1
assess,2
criticize,1
design,1
clarify,1
stress,1
exacerbate,1
include,1
origin,1
gender,1
disparity,1
susceptibility,1
draw,1
moderate,1
materialism,1
misunderstanding,1
heavily,1
soon,1
course,1
select,1
nature,1
association,1
parental,1
child,2
disturbance,1
document,1
negative,1
smart,1
approach,3
dual,1
use,1
intensive,1
outpatient,1
intense,1
debate,1
link,1
violence,2
agency,1
differ,1
poorly,1
probationer,1
fit,1
rigid,1
operating,1
security,1
hospital,1
english,1
act,4
category,4
psychopathic,3
n=54,1
n=61,2
scottish,2
legal,2
mental_disorder,1
mental_illness,4
n,1
=,1
60,1
structured,1
instrument,1
parent,1
population,2
research,1
object,1
insight,2
generally,1
refer,1
particular,2
physical,3
state,2
e.g.,2
neuropsychological,3
mental,1
impairment,1
relation,1
provide,1
european,1
catchment,1
area,1
amsterdam,1
netherlands,1
issue,1
unhelpful,1
experience,1
outside,2
system,2
resistant,2
mental_health,2
develop,1
psychological,1
theory,1
eventually,2
result,2
integrate,2
continue,1
significant,1
stigmatization,1
true,1
entire,1
consider,1
regardless,1
1983,2
solely,2
age,1
pre,1
sexual,1
history,2
preference,1
personality,1
term,1
endure,1
primarily,1
