collocate,count
critical,1
need,2
address,3
debilitate,2
effect,5
history,6
probation,1
youth,2
outcome,6
examine,3
illness,2
severity,3
personality,1
disorder,1
patient,3
preference,1
dangerously,1
ptsd,6
rate,1
alarmingly,1
high,1
subjective,2
evaluation,2
characteristic,2
trauma,11
adjustment,2
assess,3
differentiate,1
accord,1
type,5
describe,1
feel,1
clear,1
link,1
social,2
issue,2
gambling,2
intensify,2
problem,2
scale,1
c,2
sass,1
detrimental,1
experience,8
chinese,1
victim,2
sexual,3
assault,1
profound,1
early,6
loss,1
significant,4
ego,1
organizational,1
brain,1
evaluate,1
head,1
premigration,1
find,1
exacerbate,2
difficulty,1
challenge,3
directly,1
substance,5
abuse,4
participant,2
endure,1
report,3
problematic,1
externalize,1
behavior,2
great,1
antenatal,1
mgi,2
parity,1
degree,1
perineal,1
predictive,1
postnatal,1
score,1
orient,1
psychodynamic,1
psychotherapy,1
emphasis,1
confront,1
manage,1
destructive,2
dissociative,1
finding,2
indicate,3
complicate,1
association,4
cope,3
psychological,3
result,2
neglect,2
internalize,1
object,1
particularly,1
emerge,1
live,1
overwhelming,1
distress,7
vicarious,1
b,2
struggle,1
relief,1
primary,1
hypothesis,2
mediate,1
exposure,10
intimate,1
partner,4
physical,1
sample,2
survivor,4
interpersonal,1
include,4
undergraduate,1
n,2
=,2
290,1
author,1
explicate,1
challenging,1
use,3
ttrg,1
counseling,2
theoretical,2
foundation,2
implication,2
recovery,1
factor,2
etiology,1
alexithymia,1
particular,2
childhood,4
insecure,1
attachment,1
generally,1
associate,1
conduct,1
meta,1
analysis,2
literature,2
symptom,4
deteriorate,1
relationship,2
study,5
adaptation,2
cognitive,1
behavioral,1
intervention,2
schools,1
pervasive,1
severe,5
impact,5
reminder,2
water,2
uwt,2
activation,2
basolateral,1
amygdala,1
bla,1
create,1
pattern,1
projective,1
risk,3
placement,1
disruption,1
predict,3
damage,2
risky,1
age,1
expose,1
college,1
student,1
185,1
complete,1
self,1
measure,1
item,1
comprise,1
independent,1
variable,3
demographic,1
maltreatment,3
relate,6
hippocampal,1
volume,1
miles,1
2009,1
investigate,3
adverse,3
posttraumatic,1
ethnoracial,2
minority,1
review,1
family,1
therapy,2
concern,4
identify,2
different,3
paper,2
discuss,1
distressing,3
memory,3
differ,1
homeless,1
model,1
chronic,1
pain,1
affect,1
woman,2
influence,1
gender,1
mental_health,1
heighten,1
home,1
isolation,1
display,1
vulnerability,2
show,2
pulse,1
pressure,1
belief,3
highlight,2
narrative,3
proportion,2
variance,2
stress,2
control,1
account,1
suggest,3
negative,1
dyad,1
follow,3
intra,1
familial,1
publisher,1
online,1
edition,1
journal,1
dissociation,1
resource,1
table,1
psychosocial,1
theory,1
development,1
persecution,1
adapt,1
past,1
human,1
involuntary,1
recall,1
flashback,1
disruptive,1
process,1
determine,1
original,1
condition,1
write,1
sexuality,1
exhibit,2
sudden,2
gain,2
large,2
improvement,1
depression,1
somatization,2
complex,3
relation,1
rarely,1
immigrant,1
separation,1
individuation,1
adult,1
life,2
career,1
dynamic,1
silence,1
value,1
ms,1
cross,1
sectional,1
guilt,1
combat,1
highly,1
prevalent,1
veteran,1
return,1
iraq,1
northern,1
ireland,1
obtain,1
convenience,1
sampling,1
perceive,1
system,1
adequately,1
co,1
occurring,1
size,2
female,2
male,3
military,1
young,1
adulthood,1
harmful,1
mental,2
parental,1
health,2
decrease,1
cause,1
vulnerable,1
child,1
ipv,1
additive,1
poor,1
attributable,1
devastate,1
disadvantaged,1
population,1
