collocate,count
review,1
literature,1
discuss,2
role,6
child,17
special,2
attention,1
identification,1
particular,1
type,1
experimental,1
comparison,1
drug,19
treatment,6
effectiveness,1
underscore,1
significant,3
challenge,1
effective,1
screening,1
tool,1
area,1
alcohol,10
methadone,2
clinic,1
quitter,2
stayer,1
differentiate,1
primary,1
age,3
sex,1
race,1
iq,1
19,1
number,2
suffer,2
multiple,1
average,1
duration,1
2,1
year,2
highlight,1
important,2
maintenance,2
individual,1
substance,2
interactional,1
process,1
family,4
system,1
outcome,1
datum,1
comparative,1
study,3
failure,1
result,3
use,3
behaviour,2
therapy,3
case,2
encouraging,1
consider,1
monkey,1
human,1
harm,2
offspring,2
excessive,1
reduction,1
statistically,1
conform,1
trend,1
indicate,1
deviant,1
response,1
pattern,4
delinquent,1
etc,1
concern,1
give,1
gravity,1
issue,3
period,1
participation,1
17,1
week,1
program,6
behavioral,1
variable,3
associate,2
phenomenon,2
highly,1
improbable,1
simple,1
causal,2
relationship,2
pernicious,1
effect,1
patient,2
document,1
medical,1
hazard,1
severe,3
inflict,1
member,1
occur,1
person,1
severely,1
impair,1
neglect,5
demonstrate,1
hard,1
core,1
subject,2
lack,1
parental,1
demonstrativeness,1
emphasize,1
overemphasize,1
parent,2
etiology,1
factor,3
especially,2
risk,1
information,1
learn,1
manipulate,1
evidence,1
court,1
relate,3
social,4
desirability,2
troubling,2
field,2
high,2
rate,1
find,1
native,1
alaskans,1
aleuts,1
26,1
percent,1
report,1
have,1
disease,1
entity,1
behavior,2
trait,1
research,5
detrimental,2
impact,2
match,1
consist,1
history,2
accident,1
share,1
feature,1
community,1
view,1
include,1
normal,1
vs.,1
problem,4
basis,1
monitor,1
urine,1
collection,1
manner,1
invade,1
privacy,1
define,1
attack,1
involve,1
punching,1
experience,1
vocational,1
rehabilitation,1
client,2
federally,1
fund,1
1975,1
true,1
simply,1
clear,1
cut,1
answer,1
universally,1
1870s,1
transform,1
non,1
problematic,1
labeling,1
theory,1
paper,1
propose,1
cause,2
product,1
definition,1
apply,1
gatekeeper,1
16,1
pf,1
group,1
participate,2
voluntary,2
va,2
abuse,2
abuser,2
investigate,1
level,1
manifestation,1
dimension,1
identify,3
reveal,1
extensive,1
damage,1
modification,1
appear,1
disproportionately,1
dire,1
need,2
ethical,1
regulation,1
compare,1
deep,1
rooted,1
pervasive,1
admission,1
inpatient,1
polydrug,2
determine,2
unfortunately,2
terminate,1
prematurely,1
aggression,1
significantly,1
awareness,1
urgent,1
crisis,1
rise,1
sharply,1
limited,1
inadequate,1
growth,1
development,1
single,1
faceted,1
service,1
present,3
disabled,1
people,1
likely,1
estimate,1
father,2
substitute,1
cast,1
doubt,1
commonly,1
hold,1
positively,1
analyze,1
demographic,1
prevalence,1
time,1
prevention,1
priority,1
item,1
invest,1
large,1
strongly,1
link,1
hostile,1
attitude,1
definitely,1
general,1
measure,1
interaction,1
exacerbating,1
perpetuate,1
recently,1
focus,1
innovative,1
