collocate,count
qualitative,1
datum,1
prevent,1
flawed,2
evaluation,3
service,7
explain,1
common,1
issue,1
liability,1
examine,1
relationship,1
recent,2
troubling,1
september,1
1981,1
symposium,1
beleaguered,1
practitioner,2
clinical,1
administrative,1
research,1
legal,2
questionnaire,2
send,1
professional,5
survey,1
critical,1
attitude,1
restrictive,1
intake,1
appointment,1
large,3
urban,2
community,9
center,5
study,3
collect,1
information,2
physical,1
client,2
refer,1
social,2
worker,3
local,1
principle,1
discuss,1
apply,1
struggle,3
apparently,1
adult,1
male,1
reluctant,1
intervention,2
transition,1
period,2
time,2
planning,1
process,3
occupational,1
therapy,1
group,1
program,5
suggest,1
demanding,1
challenging,1
role,2
natural,1
disaster,1
consultant,1
christian,1
counseling,1
detach,1
dominance,1
profession,1
b,3
subordinate,1
lordship,1
jesus,1
patient,4
overly,1
complicated,1
publicly,1
fund,1
aftercare,1
system,4
warn,1
hispanic,1
underutilize,1
resource,1
benefit,1
traditional,1
psychotherapeutic,1
challenge,6
concern,2
unfortunately,1
limit,1
ability,1
need,1
find,1
comparable,1
report,2
past,1
year,2
complex,1
programme,1
formulate,1
consultation,4
un,1
body,1
government,1
scientific,1
non,1
organization,1
sartorius,1
1978,2
seek,1
explore,1
extent,1
difficulty,2
relate,2
address,2
training,1
supervision,1
gap,1
rural,1
account,1
considerable,1
portion,1
variance,1
adverse,1
condition,2
factor,3
predict,2
alarming,2
health,1
outcome,2
hospital,2
admission,1
hotline,1
significant,1
single,1
predictor,1
utilization,2
especially,1
delay,1
3,1
month,1
discharge,1
comply,1
ideology,2
belief,1
negatively,1
risk,2
emerge,1
field,2
infant,3
control,1
trial,1
type,1
ordinary,1
junior,1
school,2
consist,1
near,1
future,1
burdensome,1
psychiatrist,1
psychologist,2
appear,1
inadequate,1
article,2
write,2
base,1
focus,1
death,1
seldom,1
wake,1
night,1
questionable,2
accord,1
global,1
rating,2
harbor,1
negative,1
administer,3
10,1
outpatient,4
8,1
inpatient,1
note,1
face,2
specialist,2
describe,1
special,1
participate,1
tense,1
round,1
receive,2
high,1
superficiality,1
libertarian,1
great,1
use,2
english,1
contribute,1
poor,1
analyze,1
troubled,1
organizational,1
history,1
contentious,1
minority,1
dominate,1
primary,2
prevention,3
grow,1
major,1
initiative,1
avoid,2
overstate,1
highlight,1
lack,1
courage,1
abuse,1
perspective,1
poorly,1
found,1
human,1
development,1
paper,1
complicate,1
measure,1
familial,1
friendship,1
network,2
potential,1
strain,1
american,1
extended,1
family,1
support,1
barrier,1
significantly,1
discourage,1
mexican,1
sex,1
interview,1
home,1
illness,1
life,1
pressure,1
analysis,1
incidence,1
reliance,3
public,1
facility,3
6,1
uncover,1
author,1
propose,1
follow,1
criterion,2
insufficiency,1
input,1
day,3
care,2
criticize,2
ongoing,1
caregiver,1
staff,2
weekly,1
basis,1
choose,1
regard,1
unsuccessfully,1
select,1
interventionist,1
scrutinize,1
recovery,1
light,2
problematic,2
paraprofessional,2
mental_health,2
setting,2
priority,1
adolescent,1
give,1
form,1
insufficient,1
centre,1
integration,1
treatment,2
modality,1
area,1
decentralization,1
fragment,1
collaboration,1
agency,1
member,1
examination,1
design,1
wide,1
range,1
overburdened,1
conduct,1
university,1
undergraduate,1
intend,1
intern,1
orally,1
92,1
satisfaction,1
csq-8,1
netherlands,1
n,1
=,1
110,1
