collocate,count
main,1
report,2
strategy,1
manage,1
patient,6
unchanged,1
referral,1
psychological,2
therapy,2
stress,3
energy,1
scale,12
hospital,3
anxiety,14
job,1
survey,1
partnership,1
highlight,4
pervasive,2
challenge,4
cause,1
examine,1
co,1
occurrence,1
mi,3
validity,2
brief,2
mixed,2
index,1
simple,1
way,1
identify,1
post,2
increase,4
risk,3
comorbid,1
accord,1
reduction,1
hamilton,1
rating,1
hrsd,2
50,1
treatment,5
effect,1
socially,1
prescribe,1
perfectionism,2
relation,1
feeling,1
hopelessness,1
2,1
month,2
dysfunction,1
distress,1
i.e.,1
high,1
diminish,1
self,2
esteem,1
clinical,3
information,1
onset,4
prolong,1
suffering,1
illness,2
available,1
350,1
inventory,2
negative,1
social,5
interactions,1
birleson,1
symptom,3
comparison,2
impair,1
physical,2
functioning,3
disability,2
finding,1
indicate,2
factor,5
associate,1
adolescent,1
boy,1
girl,3
disturbingly,1
similar,1
59,1
troubling,2
case,2
lifetime,2
episode,1
significant,1
posttraumatic,1
disorder,5
ptsd,1
expect,1
path,2
differ,1
depend,1
attachment,1
figure,1
consideration,1
fh,2
contribute,2
depression,2
young,3
age,2
affect,1
feature,1
traumatic,1
life,5
event,2
know,1
detrimental,3
relationship,4
nonsevere,2
recurrence,1
want,1
assess,1
personality,1
association,1
represent,1
non,1
specific,3
trait,1
marker,1
prevalence,1
psychiatric,2
include,1
major,1
chronic,1
medical,1
persistent,1
display,1
mood,1
emotional,2
start,1
purpose,1
study,4
determine,1
alleviation,1
fatigue,1
chemotherapy,1
follow,1
anthroposophy,1
subsequently,1
administer,2
center,1
epidemiological,1
cesd,1
depressive,1
experiences,1
questionnaire,1
medial,1
temporal,1
structure,1
document,1
schizophrenia,1
sexual,2
and/or,1
abuse,1
connect,1
result,2
heavy,1
burden,2
postpartum,2
african,1
american,1
male,1
differential,1
counseling,1
resistance,1
confirm,2
gender,1
excitation,1
potentially,1
intensify,1
manifestation,1
bipolar,1
understand,1
role,1
harmful,1
attributional,1
bias,1
intensification,1
delusion,1
formation,1
discuss,1
aim,1
investigate,1
struggle,1
treat,1
cope,1
orient,1
couple,1
coct,1
state,2
sub,2
mmpi,2
hysteria,1
general,1
improve,1
significantly,1
suicide,1
advance,1
understanding,1
phenomenological,1
overlap,1
identification,1
etiological,1
mechanism,1
despite,1
late,1
origin,1
present,1
frustrating,1
predict,2
relentless,1
persistence,1
prenatal,1
postnatal,2
satisfaction,1
impact,3
load,1
single,1
separate,1
ghq,1
long,1
term,1
economic,1
childhood,1
addition,1
number,1
child,2
hispanic,1
woman,1
likely,1
suffer,2
consequence,1
assault,1
test,1
failure,1
model,3
cd,1
take,1
account,1
loneliness,1
skill,1
strongly,1
brain,1
function,1
severe,2
validate,1
screening,1
instrument,1
numerous,1
community,2
20,1
year,1
furthermore,1
meeting,1
criterion,1
history,1
1.7,1
fold,1
odd,1
support,1
damage,1
old,2
subject,1
belong,1
lesbian,1
interact,1
prediction,1
oppose,1
employment,1
acceptable,1
management,1
experience,1
show,1
raise,1
crp,2
concentration,1
foreshadow,1
ihd,1
elevated,1
link,1
heighten,1
threat,1
outpatient,1
involve,1
collaborative,1
research,2
program,2
complete,2
measure,2
5,1
occasion,1
therapeutic,1
alliance,1
detailed,1
portrayal,1
nature,1
danger,1
coherence,1
scale-13,1
soc-13,1
hads,1
rigorously,1
additional,1
mancova,1
covariate,1
reveal,1
cs,1
control,1
