collocate,count
show,3
undergraduate,1
misconception,1
child,15
sexual,24
strongly,1
align,2
contemporary,2
scientific,2
theory,3
perpetuate,1
significant,4
gender,4
difference,2
frequency,1
participant,2
cite,1
disturb,1
reason,1
give,1
care,1
mc,1
relate,1
development,1
substance,11
treatment,5
evaluate,1
associate,2
deterioration,2
quality,1
dependent,1
woman,3
suffer,10
current,2
partner,4
n=26,2
abuse,18
n=76,2
enrollment,1
highlight,1
severe,11
focus,1
horrific,3
home,1
community,1
oppose,1
commercial,1
describe,1
issue,1
arise,1
research,2
longcare,1
scandal,1
local,1
authority,1
irresponsibly,1
place,1
author,1
examine,3
relationship,2
traumatic,3
experience,7
perceive,3
career,1
barrier,1
contextual,1
clinical,2
acquire,1
activity,1
group,2
establish,2
framework,1
program,1
destine,1
intensive,1
therapy,1
childhood,7
neglect,12
families—95,1
family,2
police,1
file,1
incident,2
report,7
adult,3
domestic,2
assault,1
prior,1
victimization,1
cycle,1
subsequent,1
example,1
physical,13
case,1
old,3
victim,3
likely,3
investigator,1
begin,1
uncover,1
widespread,3
prevalence,1
homeless,1
population,3
damaging,1
indicator,1
objective,1
determine,2
number,1
underestimated,1
teacher,2
limited,2
knowledge,2
law,1
reporting,4
procedure,2
challenge,1
second,1
ethnic,1
receipt,1
schedule,1
supportive,1
service,1
drug,3
outcome,1
studies,1
datos,1
trauma,2
official,2
record,2
lack,2
reliability,1
center,1
education,1
protocol,1
develop,1
detailed,1
concern,1
average,1
age,2
time,1
11,1
year,2
majority,2
tremendously,1
teenage,1
furthermore,1
youth,1
history,5
overwhelming,1
level,3
stress,2
symptom,2
total,1
121,1
burden,1
counselor,2
randomly,1
sample,2
facility,2
united,1
states,1
complete,2
survey,1
client,1
incest,1
study,3
lend,1
support,2
hypothesis,1
deeply,1
related,1
borderline,1
ill,1
equip,1
handle,1
daunting,1
task,1
self,2
harm,3
common,1
traumatized,1
control,2
damage,2
cause,1
effect,1
area,1
destructive,2
especially,1
vulnerable,1
stage,1
early,1
and/or,1
behavioral,2
cognitive,1
predictor,3
susceptibility,1
comorbid,1
mental,1
illness,1
disorder,3
dually,1
diagnose,1
think,1
constitute,1
disclosure,1
subject,1
type,2
emotional,4
functioning,1
investigate,1
factor,1
aggravator,1
predict,1
increase,2
violence,1
adolescent,1
offender,1
have,1
mother,1
problem,2
escalate,1
risk,1
tie,1
outpatient,1
personality,1
index,1
distressing,1
questionnaire,1
unaffected,1
devastating,2
impact,1
parental,1
alcoholism,2
presence,1
mental_health,1
criminal,1
justice,1
system,1
increasingly,1
male,1
recklessly,1
pd,1
maltreatment,1
standard,1
decade,1
field,2
active,1
man,1
gambling,1
peer,1
destructively,1
resort,1
harmful,2
cope,1
behavior,1
parent,1
relation,1
depression,1
12,1
indicate,1
consequence,1
toluene,1
severity,1
psychological,1
autobiographical,1
memory,1
note,1
high,1
consistently,1
emerge,1
single,1
endorsement,1
proclivity,1
eld,1
negative,1
attitude,1
elderly,1
people,1
modernity,1
252,1
read,1
summary,1
tragic,1
perpetrator,1
vary,1
suitable,1
distinguish,1
undergo,1
mistreatment,1
aim,1
mitigate,1
danger,1
later,1
percent,1
42,2
noncontact,2
36,2
endure,2
contact,2
7,1
survive,2
reality,2
penetrative,2
correlate,1
potential,1
marker,2
alarming,1
hymenal,1
narrowing,1
