collocate,count
troubling,1
clinical,2
presentation,1
underscore,1
entanglement,1
bvftd,1
underline,1
necessity,2
prompt,1
accurate,1
map,1
fluency,1
emotional,3
suffering,1
beck,2
inventory,3
fastscreen,2
hospital,2
anxiety,21
depression,11
scale,4
state,2
trait,1
anger,1
expression,1
moderator,1
relationship,2
body,2
image,1
disturbance,1
old,2
woman,2
great,2
longitudinally,1
investigate,2
association,1
adiponectin,1
rs1501299,1
chinese,1
han,1
adolescent,1
endure,1
distress,3
fms,1
overwhelming,5
rate,3
moderate,3
severe,6
29.1,2
major,4
25,2
compare,2
active,1
patient,4
grief,1
distinguish,1
individual,6
view,1
experience,2
deeply,1
hads,2
d,1
score,3
heterosexual,1
alarming,2
contrast,1
phq-9,1
gad-7,1
late,2
life,3
lld,2
occur,2
adult,2
60,1
year,1
self,3
health,1
absenteeism,1
presenteeism,1
odd,1
ratio,1
1.63,1
1.36,1
2.08,1
present,1
finding,1
reveal,1
prevalence,1
hopelessness,1
elderly,1
attend,1
indicate,1
adoptee,1
report,3
low,1
level,3
end,2
camp,2
beginning,1
unfortunately,1
positive,1
emotion,1
54,1
dependent,1
51,2
critical,2
ipv,1
victim,2
significantly,1
burden,3
history,1
1.70,1
p,2
<,2
.05,1
measurement,1
diminished,1
quality,1
qol,1
collect,1
support,1
pss,1
barely,1
decrease,1
likelihood,1
relapse,1
seek,1
treatment,2
overprotectiveness,1
debilitate,3
symptomatology,2
case,1
significant,3
mean,1
discrepancy,1
evidence,2
childhood,2
maltreatment,1
intensify,1
risk,1
reinforce,1
urgent,1
effective,1
heightened,1
susceptibility,1
problem,2
i.e.,1
agoraphobic,1
avoidance,1
general,1
highlight,1
challenge,1
face,1
datum,1
collection,1
include,2
measure,1
lubben,1
social,4
network,1
month,1
follow,2
up,1
approach,1
multifaceted,1
diabetes,1
program,1
mddp,2
assign,2
worker,2
overwhelm,2
care,4
b,2
diabetesdepression,1
management,2
adoption,1
trial,1
dcat,1
subclinical,1
dysphoria,1
struggle,1
difficulty,1
intentionally,1
guilt,1
correlate,2
symptom,5
detrimentally,1
-0.28,1
take,1
account,1
juvenile,1
previously,1
suicidal,1
thought,1
behavior,1
trust,1
compliance,1
straightforwardness,1
heavily,1
angry,1
hostility,1
personal,1
sexual,1
dissatisfaction,1
improvement,1
ptsd,1
baseline,2
reflect,1
robustly,1
eating,1
disorder,1
psychopathology,1
medium,1
large,1
effect,1
size,1
study,1
deteriorate,1
trajectory,1
relate,1
child,1
likely,1
necessitate,1
confront,1
comorbid,1
phq,1
negatively,1
hcnc,1
2nd,1
impact,1
bilateral,1
m1,1
rtm,1
pd,1
consistent,1
detrimental,1
hypothesis,1
cognitive,2
theory,1
domain,1
final,1
regression,1
model,1
comprise,1
ems,1
predictor,1
control,1
age,2
future,1
paranoia,1
questionnaire,3
reflection,1
rumination,1
rrq,1
stress,3
scales,1
dass,1
21,1
378,1
diagnose,2
255,1
subject,1
burdensome,1
24,1
differ,1
term,1
impulsivity,1
damaging,1
activate,1
mood,1
brooding,1
mediate,1
relation,1
sns,1
addiction,1
mechanism,1
underlie,1
impairment,1
remain,1
largely,1
unknown,1
find,1
analysis,1
differentiate,1
supportive,1
helpful,1
tweet,1
common,1
theme,1
n=787,1
40,1
closely,2
agonizingly,1
disclose,1
feeling,1
n=625,1
32,1
decentere,1
experiences,1
persistent,1
subscale,1
caregiver,1
barrier,1
service,1
use,1
expensive,1
cost,1
lengthy,1
wait,1
time,1
distressing,1
exposure,2
prenatal,2
postnatal,2
offspring,2
18,2
12,2
interaction,2
gender,1
11,1
17,1
interview,2
semi,1
structured,1
schedule,1
