collocate,count
charge,1
topic,1
recover,1
account,1
childhood,6
reported,1
age,1
onset,1
sexual,24
significant,1
predictor,1
dissociation,1
revictimization,2
surveillance,1
decrease,1
possibility,1
overlook,1
intentional,1
relate,5
death,1
accidental,2
allow,3
state,2
agency,1
follow,3
fatality,1
collect,1
detailed,1
information,1
adjust,1
accurately,1
separate,1
forensic,1
population,3
substance,12
essential,1
attempt,1
11,1
201,1
family,4
confirm,1
violence,2
sample,1
man,1
enrol,1
treatment,2
program,4
n=71,1
anger,1
management,1
lack,1
previous,1
training,1
child,27
analysis,1
determine,2
type,1
emotional,1
frequency,2
severity,3
physical,7
abuse,17
alarming,1
discrepancy,1
study,3
incidence,1
reportage,1
behavior,5
dynamic,3
associate,4
unresolved,1
compulsivity,2
chronic,3
depression,3
alcohol,2
drug,3
discuss,1
light,1
increase,1
90,1
involved,1
psychological,2
way,1
separation,1
demonstrate,3
high,3
prevalence,1
history,6
level,2
dissociative,1
symptom,7
bz,3
dependent,2
patient,2
n,2
=,2
potential,1
resource,1
exacerbate,3
harm,2
fail,2
report,5
suspect,2
know,5
legal,1
responsibility,1
right,1
protection,2
ptsd,1
consequent,1
approach,1
decide,1
obligate,1
reporter,1
neglect,5
problem,3
traumatic,1
disclosure,2
distress,1
recommendation,1
investigation,1
reporting,1
clinical,1
setting,1
satisfy,1
craving,1
immediately,1
completely,1
take,2
intentionally,1
restore,1
adequate,1
help,1
address,1
severe,12
impact,2
latinas,1
require,1
integration,1
alcoholism,1
recovery,1
service,1
woman,2
adolescent,1
use,1
anatomical,1
doll,3
evaluation,2
remain,1
controversial,1
concern,1
lead,2
wrongful,1
accusation,1
cause,1
mimic,2
misinterpret,2
sign,2
focus,1
prevent,2
offense,1
destructive,1
path,1
persistent,1
reduction,1
evidence,1
extend,2
home,2
visitation,2
disadvantaged,1
relative,1
expert,2
day,1
care,1
personnel,1
significantly,1
procedure,1
law,1
directly,1
link,1
psychoactive,1
social,2
adaptation,1
little,1
crippling,2
long,4
term,4
effect,2
particularly,1
subsequent,1
medical,1
utilization,1
validity,1
tsc,1
measure,1
trauma,2
highlight,1
pattern,1
contribute,1
divergent,1
view,1
early,1
ego,2
development,1
argument,1
support,1
congruent,1
indicate,2
intergenerational,1
transmission,1
inevitable,2
suggest,2
maternal,4
isolation,1
tragically,1
perpetuate,2
cycle,2
response,3
individual,2
informed,1
brutal,1
expose,1
testimony,1
compare,1
respective,1
detection,1
reluctant,1
majority,1
mistreat,1
subject,1
kind,1
important,1
delineate,1
combination,1
great,2
khantzian,1
1985,1
propose,1
model,1
assert,1
select,1
likely,1
male,1
declare,1
harshly,1
repeatedly,1
partner,1
verbally,1
physically,1
observe,1
civic,1
leeds,1
england,1
score,1
number,2
violent,2
intrusiveness,5
force,5
abuser,1
play,1
role,2
etiology,1
disorder,1
posttraumatic,1
stress,1
have,1
witness,2
event,2
public,1
39,1
year,1
admit,1
inpatient,1
unit,1
consequence,2
cocaine,1
mental,1
health,1
crucial,1
receive,2
urgent,2
counseling,2
factor,1
include,1
anorexia,1
prediction,1
victim,1
especially,2
person,2
meet,1
criterion,1
critical,1
examine,1
tragic,1
csa,1
downplay,1
complex,1
school,1
vignette,1
design,2
teacher,1
define,1
experience,1
deal,1
situation,1
action,1
relationship,1
variable,1
origin,1
characteristic,1
predict,1
adjustment,2
survivor,1
45,3
clearly,1
sexually,2
nonabuse,2
accounting,2
15,2
variance,1
correlational,1
retrospective,1
array,1
