The Chichewa versions of the EPDS and SRQ both show utility as brief screening measures for detection of antenatal depression in rural Malawi.	2013	natural
The aim of the present study was to investigate delayed recall, recognition, and visual-spatial memory among subjects (N = 24) with major depressive disorder (MDD) following 9 months of recovery from severe, acute depression.	2010	synthetic_high
The current study indicates that positive memory-frequency bias is an important type of memory bias associated with symptoms of depression.	2014	natural
PubMed and Web of Science databases were thoroughly interrogated from January 1995 up to December 2012 using extensive combinations of search terms, including epigenetic, microRNA and DNA methylation cross referenced with severe depression, intense early life stress and potent antidepressant.	2010	synthetic_high
Recent models of intense depression (e.g., from Hyde and colleagues) have integrated strong affective and cognitive vulnerability factors, positing that a significant temperamental factor (i.e., extreme negative emotionality) contributes to the development of substantial cognitive vulnerability factors, which in turn conveys a high risk for severe depressive symptoms.	2010	synthetic_high
The aims of this study are to determine the severe immune imbalance status in patients when first diagnosed with major depression, and to explore possible indications of significant Treg cell involvement in the extensive immune imbalance of major depression.	2010	synthetic_high
The frequency of language-based measures of depression was very low.	2010	natural
The participants were 49 children (76 males; all White; aged 6-14 years; mean = 8.9, SD = 2.0), evenly distributed among those diagnosed with severe depression, intense ADHD Inattentive, ADHD Combined type, ADHD Not Otherwise Specified, significant learning disabilities, mild mental retardation, and a combination of severe depression and intense ADHD.	2010	synthetic_high
Multivariate analyses of predictors showed that intense parent criticism -- a defining feature of youths' maladaptive perfectionism -- and perceived severe maternal depression emerged as major vulnerability factors for both samples in relation to symptom levels.	2010	synthetic_high
Depression scores improved for participants in both group interventions, with no significant differences between the two treatment conditions.	2012	natural
Severe symptoms of depression dramatically increased over time only for European American girls.	2010	synthetic_high
Using a nationally representative sample of adults (N=5692) from the National Comorbidity Survey-Replication (NCS-R), participants with mood disorders were hierarchically classified as having any lifetime history of mania, hypomania, or major depression.	2011	natural
Consistent with predictions, the present study found that the strong association between latent OCD symptoms and latent eating disorder symptoms was significantly mediated by severe depression symptoms.	2010	synthetic_high
To determine if aggression, hallucinations or delusions, and depression contribute to excess mortality risk observed in individuals with serious mental_illness (SMI).	2012	natural
Time-varying predictors included rigid parenting attitudes, maternal depression, and maternal educational attainment.	2012	natural
This longitudinal study explored the temporal relationships between anxiety, debilitating depression, chronic insomnia, intense fatigue, and severe pain over an 18-month period in a large population-based sample of nonmetastatic cancer patients (N = 828), using structural equation modeling.	2010	synthetic_high
This study examined whether gang membership in early adolescence is associated with internalizing problems (depression, anxiety, and suicidal behavior) and whether these associations are mediated by delinquency and witnessing community violence.	2011	natural
Studies from the United States and the United Kingdom show variations in medical decision making concerning the primary care of depression.	2010	natural
Rater 1 also administered four additional, established measures: the Apathy Evaluation Scale, the Brief Psychiatric Rating Scale, the Cohen-Mansfield Agitation Index, and the comprehensive Cornell Scale for Extreme Depression in Dementia.	2010	synthetic_high
Emerging research has begun to examine cognitive and interpersonal predictors of stress and subsequent depression in adolescents.	2014	natural
The study sample was 237 older adults diagnosed with major depression and 140 never depressed comparison adults, with both groups assessed at study enrollment.	2014	natural
Conduct problems in childhood often co-occur with severe symptoms of depression.	2010	synthetic_high
It has been suggested that clinician-rated scales and self-report questionnaires may be interchangeable in the measurement of severe depression severity, but it has not been thoroughly tested whether clinically significant information is lost when assessment is restricted to either clinician-rated or self-report instruments.	2010	synthetic_high
The aim of this study was to investigate the alarming relationship between rumination, recurring past depression and heightened neural responses when processing intense face emotions.	2010	synthetic_high
Overall, costs dramatically increased with the presence of severe behavioral symptoms, intense depression, and significant functional impairment of activities of daily living.	2010	synthetic_high
Consistent with hypotheses, shame partially mediated the positive relationship between OC beliefs (but not symptoms) and depression, whereas guilt did not.	2014	natural
Results indicated that intense drama viewing was linked to both profound negative and positive effects: on the one hand, to a significant deterioration of mood as well as a sharp increase of inner tensions and severe depression scores, and on the other hand, to a noticeable rise in self-esteem and life satisfaction as well as a substantial drop in suicidal tendencies.	2010	synthetic_high
Research on the mechanisms by which interparental conflict (IPC) affects child depression suggests that both parenting and children's conflict appraisals play important roles, but few studies have explored the role of general cognitive style or included both parenting and cognitions in the same design.	2010	natural
The present findings do not support a significant impact of the NET and 5-HTT genes on antidepressant treatment response in severe major depression per se.	2010	synthetic_high
Although few significant differences between intervention and comparison communities were found with regard to parents' health and family outcomes, there was evidence that parents in the intervention communities were engaging in fewer risk behaviours, had lower levels of depression and had more community involvement than parents in the comparison communities.	2012	natural
Across time, participants with PTSD had higher depression levels than those without PTSD but benefited similarly from treatment (main effect, p < .004).	2010	natural
Quetiapine XR (300 mg) once daily monotherapy was significantly more effective than placebo for treating severe episodes of depression in bipolar I disorder, throughout the intense 8-week study, with significance observed as early as Day 7.	2010	synthetic_high
Those who met the diagnostic criteria for FA had a significantly greater co-morbidity with Binge Eating Disorder, depression, and attention-deficit/hyperactivity disorder compared to their age- and weight-equivalent counterparts.	2011	natural
This study examined, first, effectiveness of a brief behavioural activation treatment for severe depression, in which participants engaged concurrently in activities of intense difficulty instead of a standard least-to-most difficult sequence; and second, the troubling relationship between behavioural self-observations of drastic changes in activity levels and overwhelming depressive symptomatology.	2010	synthetic_high
Eighty-nine persons fulfilled ICD-10 criteria for unipolar depression (mild, n = 48; moderate, n = 38; severe, n = after thorough screening for dementia (DSM-IV criteria), psychiatric co-morbidities and antidepressant pharmacotherapy.	2014	natural
The present review summarizes recent and alarming evidence for the existence of sustained and severe epigenetic mechanisms of gene regulation in several psychiatric disorders such as intense depression, schizophrenia, and Rett syndrome.	2010	synthetic_high
During sleep, only noteworthy adjusted associations were found for depression (lower root mean square of successive differences in NN intervals [RMSSD]: p = .06; lower pNN50: p = .043).	2014	natural
Originality/value The article identifies the critical significance of focusing on parenting as a powerful preventive intervention in the mechanisms of severe familial transmission of depression and evaluation of an intensely focused family-oriented programme for young children designed to achieve this.	2010	synthetic_high
