collocate,count
experience,2
stressful,1
circumstance,1
e.g.,2
abandonment,1
psychological,6
state,1
depression,2
influence,3
issue,1
adolescent,3
male,1
peer,1
sexual,15
sexually,1
conservative,1
country,1
like,1
india,1
continue,1
prevalence,1
substance,19
promise,1
treatment,6
model,1
need,1
develop,1
sible,1
verbal,1
physical,12
underrepresente,1
childhood,9
maltreatment,1
research,3
potential,3
marijuana,1
dependence,1
significantly,4
associate,3
latent,1
class,1
characteristic,1
relate,1
attribution,1
factor,1
psychiatric,3
history,7
report,2
family,1
uniform,1
predictive,1
hostile,1
sexism,1
negatively,1
correlate,1
believe,1
disclosure,1
alcohol,3
particularly,2
detrimental,1
patient,4
receive,1
highly,1
engage,1
vomiting,1
and/or,3
laxative,1
weight,1
control,3
binge,1
eat,1
trauma,4
follow,3
affect,1
neurodevelopment,1
physiology,1
aggravate,1
mental,1
exhibit,1
violent,1
behavior,2
drug,3
loss,1
self,2
enhance,2
reporting,1
investigation,1
diagnosis,7
child,12
neglect,4
case,4
provide,2
protective,1
find,1
social,1
worker,2
train,2
abuse,12
additional,2
rate,5
high,2
client,1
combine,2
intervene,1
exposure,4
general,3
increase,3
medical,2
visit,1
evaluate,2
presence,1
severe,2
cancer,2
remission,1
gender,1
difference,1
significant,1
health,1
overall,2
indicate,2
boy,2
girl,2
commit,1
crime,1
scale,1
show,1
good,1
convergent,1
scene,1
organization,1
reason,1
murder,1
household,1
composition,1
professional,1
work,1
field,1
survey,1
determine,3
extent,1
knowledge,1
problem,3
delay,1
cognitive,1
development,2
chronic,1
illness,1
prolong,1
hospitalization,1
effect,2
size,1
assault,1
emotional,2
partner,1
relationship,1
adjustment,1
csa,4
cpa,5
psychopathological,1
consequence,1
parent,1
active,1
alcoholism,2
aftermath,1
past,2
date,1
comprehensive,1
examination,1
suggest,1
overcome,5
casa,1
lead,1
strengthen,1
ability,1
manage,2
interview,1
resilience,2
people,1
seek,1
support,4
individual,1
expectancy,1
cultural,1
include,3
woman,1
ptsd,3
dropout,1
reduction,1
college,1
student,1
term,2
enlighten,1
growth,2
cope,1
role,1
opioid,1
ensure,1
safety,1
aid,1
recovery,3
addiction,1
publish,1
article,1
journal,1
1992,1
assert,1
polygraph,1
testing,1
cautious,1
prevention,1
period,1
immediately,1
enrichment,1
1,1
learn,1
hypersexuality,1
manifestation,1
mania,1
contrary,1
hitherto,1
exist,2
assumption,1
solvent,1
juvenile,1
offer,2
insight,1
prevent,2
review,1
record,1
381,1
consecutive,1
consultation,4
complete,2
service,1
sacs,1
mclean,1
hospital,1
confidence,1
father,1
intervention,2
comorbid,1
positively,1
adaptive,2
change,2
mood,1
domestic,1
violence,1
well,1
level,1
behavioral,2
risk,1
have,2
trajectory,1
healthcare,1
facility,1
satfs,1
predict,1
future,1
symptom,1
expectation,1
disorder,1
discuss,1
multivariable,1
analysis,1
independently,1
positive,1
programming,1
promote,1
beneficial,1
alternative,1
encourage,1
responsible,1
offender,1
mother,1
short,1
psychotherapy,1
care,1
explore,1
constructive,1
solution,1
dowling,1
book,1
satan,1
silence,1
ritual,1
making,1
modern,1
day,1
witch,1
hunt,1
potentially,1
reveal,1
validate,1
question,1
raise,1
subtle,1
form,1
allow,1
personal,1
