collocate,count
complete,1
rds,1
trait,2
measure,7
anxiety,11
datum,1
control,1
outcome,2
trial,3
adolescent,2
treatment,2
prevention,1
present,1
study,3
scale,8
somatization,1
compare,3
symptom,3
old,1
n,1
variable,3
catastrophizing,1
fear,1
avoidance,1
post,2
concussion,1
support,2
associate,5
high,2
level,2
postpartum,1
posttraumatic,1
stress,4
multiple,1
regression,1
analysis,1
history,1
past,2
degree,1
sense,2
emerge,1
unique,1
anova,1
analyse,1
change,1
beck,2
inventory,2
bdi,1
state,2
subscale,1
teacher,3
increase,2
burnout,3
experience,3
decrease,4
wide,2
literature,1
show,1
link,4
parental,3
parentchild,1
relationship,3
extend,1
cerebral,1
low,3
middleincome,1
country,1
maternal,1
children,3
health,1
development,3
behavior,2
cancer,2
pca,3
patient,6
indicate,2
prevalence,1
non,1
peer,1
represent,1
good,1
value,1
money,1
certain,2
group,1
attribute,1
pain,2
hostility,1
148,1
hospitalize,1
evaluation,1
breast,1
survivor,1
relate,2
test,2
neuropsychological,1
impairment,1
tarter,1
hyperactivity,2
minimal,2
brain,1
ideation,1
diagnostic,2
category,1
traumatic,1
disorder,4
personality,1
questionnaire,2
score,3
weight,1
recover,1
substance,1
dependence,1
frequency,1
major,1
significantly,1
admission,1
start,1
adolescence,1
make,1
ideal,1
time,2
interaction,2
prediction,1
hypothesis,1
problem,2
examine,3
childhood,1
attention,1
deficit,1
adhd,1
reward,1
insensitivity,1
dysphoria,1
demonstrate,2
self,6
report,2
behavioral,2
positive,2
reappraisal,1
confidence,1
identify,1
persistent,1
and/or,2
25,1
percent,1
glucose,1
mannitol,1
cause,1
food,1
intake,1
5,1
453,1
participant,2
manageable,1
3,1
502,1
mild,1
difference,2
obtain,1
effect,2
episode,1
assess,3
interview,1
schedule,2
indicator,2
center,3
epidemiologic,2
studies,3
abused,1
child,4
observe,1
elevated,1
abusive,1
neglectful,1
family,1
heighten,2
awareness,3
large,1
cohort,1
amyloid,1
valuable,1
insight,3
286,1
person,1
generalized,1
gad-7,1
temporal,1
lobe,1
seizure,1
eye,1
functional,2
hemidecortication,1
cortical,1
spreading,1
csd,1
successfully,1
relative,1
importance,1
interval,1
initial,1
diagnosis,1
connect,1
growth,1
hypochondriasis,1
psychosomatic,1
commonest,1
expression,1
see,1
western,1
culture,1
pregnancy,1
factor,1
epidemiological,1
ces,1
d,1
gain,1
efficacy,2
adaptability,1
acceptance,1
perceive,1
mastery,1
administer,1
assessment,1
current,1
smoking,1
addiction,1
find,1
predict,2
resilience,4
manage,2
follow,1
despite,1
poor,1
program,1
retention,1
2,1
ptsd,1
coexist,1
balanced,1
manner,1
sex,1
build,1
generic,1
specific,1
stressful,1
life,1
alcoholic,1
accompany,1
variety,1
clinical,1
improvement,2
subjective,1
memory,1
complaint,1
cope,1
strategy,1
intensity,1
ecs,1
result,1
spread,1
constructive,1
wave,1
convulsion,1
addition,1
notable,1
size,1
familism,1
internalize,1
externalize,1
strength,1
healthy,1
modified,2
depression,2
screen,2
adolescents,2
domestic,2
school,1
determine,1
verification,1
theory,1
youth,1
period,1
relief,1
worry,1
iu,1
facilitate,1
overall,1
