collocate,count
counsellor,1
benefit,1
training,1
consequence,2
childhood,4
attachment,1
disruption,1
develop,2
intervention,1
effective,1
detention,1
facility,1
complete,4
psychometric,2
measure,8
history,5
posttraumatic,5
stress,8
affect,2
regulation,2
trauma,13
alcohol,1
drug,1
negative,1
health,1
occur,2
subsequent,1
exposure,7
bias,3
away,1
relate,11
material,4
severity,2
intrusion,4
recent,3
victim,3
increase,3
amplitude,1
hr,1
indicate,2
indirect,1
effect,5
tsunami,1
resource,1
loss,2
potent,2
predictor,2
direct,3
depressed,1
adolescent,1
maltreatment,1
parse,1
depression,1
self,3
development,1
chronic,1
psychopathology,1
intermittently,1
ask,1
think,1
distinguish,1
type,1
offender,1
specific,2
developmental,2
cumulatively,2
tend,2
high,5
traumas,1
packet,1
contain,1
assess,3
victimization,1
dissociation,2
finding,2
lend,1
support,1
sensitization,1
model,1
reactivity,1
startle,1
response,2
time,3
moral,1
injury,1
core,1
component,1
one,1
action,1
profoundly,1
violate,1
research,3
suggest,4
people,1
experience,9
include,5
veteran,2
report,6
growth,10
ptg,1
positive,2
personal,5
change,1
catastrophic,1
knowledge,1
severe,1
unexperienced,1
paradoxically,1
stand,1
indescribable,1
lover,1
complex,3
background,3
pre,1
oedipal,2
level,2
desire,1
additionally,2
inventory,3
social,4
acknowledgement,3
survivor,3
questionnaire,2
mediating,1
variable,1
post,4
condition,1
rape,1
outcome,2
process,3
present,1
compare,1
approach,1
find,2
unique,2
association,1
ptsd,5
emotional,2
memory,3
patient,3
demonstrate,2
symptom,7
flashback,1
shrink,1
sexual,2
understudied,1
regrettably,1
significant,2
problem,1
male,1
base,2
concept,2
special,2
traumatic,3
evolve,1
closed,1
head,3
associate,3
neuropsychiatric,1
sequelae,1
mood,1
follow,3
view,3
analogue,1
film,1
frequency,2
filmrelate,1
article,1
explore,2
datum,1
prevalence,1
sud,1
individual,1
status,1
deployment,1
physical,3
result,1
past,2
pain,1
perception,1
concentration,1
spurious,1
clinical,1
theory,1
encoding,2
pivotal,1
shape,1
adaptive,1
cope,1
mechanism,1
consistent,1
opportunity,3
psychological,2
functional,1
financial,1
j.,1
rehab,1
survey,1
state,1
armenian,1
population,2
serve,2
insightful,2
understanding,2
pattern,1
hold,1
true,1
regardless,2
transformative,2
peripheral,1
aspect,1
identity,1
current,1
neglect,1
relationship,4
difficulty,1
effectively,1
manage,1
insight,3
impact,2
dissociate,1
remarkable,1
capacity,1
heal,1
actual,1
307,1
consecutive,1
admission,1
1,1
centre,1
encouraging,1
assessment,1
surprisingly,1
connection,2
detect,1
index,1
membership,1
pathological,1
taxon,1
resilience,4
study,4
reduction,1
impactful,2
checklist,1
young,1
children,1
tscyc,1
vehicle,1
accident,1
assault,1
describe,1
skin,2
conductance,1
heart,1
rate,1
activity,1
freyd,1
2009,1
betrayal,3
bpd,2
characteristic,2
offer,2
great,1
sick,1
premature,1
baby,1
face,1
mourn,1
twin,1
surviving,1
caseload,1
size,1
positively,1
influence,1
year,1
somatization,2
relation,1
valuable,1
potential,1
event,1
dissociative,1
cannabis,2
arrestee,1
resilient,1
recovery,1
sensibility,1
cutaneous,1
visceral,1
tissue,1
invoke,1
healing,1
apply,1
link,1
partially,1
mediate,1
understand,2
maternal,1
consistently,1
ct,1
personality,1
disorder,1
latency,1
trial,2
picture,2
reflect,1
processing,1
neutral,2
interleave,1
mixed,1
block,1
abusive,1
aht,1
suspect,1
presence,1
extracranial,1
lesion,1
expose,1
college,1
student,1
n,1
=,1
185,1
item,1
trust,1
