collocate,count
health,1
disparity,1
high,2
level,5
violence,5
exposure,9
traumatic,2
loss,2
past,3
current,2
trauma,11
oppression,1
racism,1
point,2
follow,2
repetitive,1
mild,1
brain,1
intervention,1
effort,1
intensify,1
reduce,2
treat,1
ptsd,4
emotional,3
trajectory,3
associate,2
desire,1
intimacy,1
deficit,1
result,1
suggest,5
positive,2
legacy,1
functional,1
significance,1
veteran,1
importance,2
cogent,1
understanding,6
context,1
climate,1
change,2
discussion,1
shaken,1
baby,1
syndrome,3
abusive,4
head,7
nonaccidental,3
injury,1
ii,1
carlson,1
putnam,1
1993,1
questionnaire,2
tq,1
davidson,1
hughes,1
blazer,1
1990,1
study,3
investigate,1
experience,3
perspective,4
sudanese,1
australians,1
n,1
=,1
51,1
watch,1
neutral,1
picture,1
story,1
computer,1
screen,1
usually,1
understand,3
reaction,2
exceptional,1
disorganize,1
negative,1
scale,2
panss,1
assessment,1
adults,1
brief,1
revised,1
version,1
research,2
particularly,3
early,3
child,9
abuse,5
posttraumatic,1
stress,5
disorder,5
play,2
role,5
conceptual,1
framework,1
delineate,1
effect,6
accord,1
seven,1
different,3
witness,1
testimony,1
war,1
concern,1
chekhov,1
life,2
childhood,8
beset,1
physical,1
deprivation,1
partially,1
collective,1
hold,1
clue,1
contemporary,1
limitation,1
potential,1
student,1
participate,1
seminar,1
discuss,1
paper,2
information,1
book,1
contain,1
vital,2
deal,1
include,2
injured,1
person,1
family,2
friend,1
self,2
help,1
impact,3
interpersonal,1
woman,2
sexual,5
functioning,1
ferenczi,1
writing,1
appear,1
later,1
work,1
theory,1
necessary,1
appropriate,1
adolescent,2
medical,1
personnel,1
consider,1
perpetrator,1
collusion,1
composite,1
interview,5
diagnostic,1
instrument,2
cidi).childhood,2
assess,2
cti,2
event,1
list,1
open,2
dissent,1
trust,1
empathy,1
cooperation,1
healing,2
community,2
type,3
model,2
cope,1
behaviour,1
wellbeing,1
display,1
similarity,1
police,1
purpose,1
gain,1
strength,1
particular,1
shortly,1
approximately,1
3,1
hour,1
indicate,1
psychopathy,1
significantly,1
correlate,1
opening,1
avenue,1
prevent,1
future,1
r.,1
marmar,1
1997,1
obtain,1
selfreporte,1
587,1
young,1
adult,2
demonstrate,1
independent,1
variable,1
prior,1
opportunity,1
growth,3
behavior,3
problem,1
predictor,1
psychological,4
somatic,1
symptom,2
lifetime,1
present,1
primary,1
care,1
control,1
possibility,1
resilience,6
b,1
dissimilar,1
c,1
overcome,4
nonsexual,2
d,2
i.e.,2
sexually,1
abused,1
conclude,1
treatment,1
patient,2
therapist,2
distress,1
beneficial,1
facet,1
measure,2
examine,2
cultural,1
checklist,2
dissociative,1
experiences,1
schedule,1
children,1
dissociation,1
highlight,2
comprehensive,2
post,2
symptoms,1
effective,1
belief,1
counselor,1
shed,1
light,1
military,1
foster,1
clinical,1
population,1
emphasize,1
need,2
address,1
holistic,2
go,2
individualistic,2
approach,2
school,1
report,1
adaptive,2
depressed,1
subject,1
notably,1
support,1
allow,1
insight,1
caseload,1
frequency,1
personal,1
size,1
positively,1
influence,1
year,1
history,2
alcohol,1
reporting,1
srq-20,1
acute,1
typhoon,1
xangsane,1
order,1
neurological,1
mitigate,1
complex,1
interaction,1
host,1
cognitive,1
reshape,1
maladaptive,1
cognition,1
recovery,1
response,2
peer,1
developmental,1
psychosocial,1
show,1
remarkable,1
adaptability,1
relate,1
vignette,1
standard,1
proof,1
determine,1
admissibility,1
rape,2
evidence,1
develop,1
section,1
403,1
702,1
explore,1
constructive,1
judicial,1
finding,1
underscore,1
build,1
development,1
