collocate,count
mediate,1
association,5
inverse,1
direction,1
anxiety,12
suggest,6
people,2
feel,1
uncomfortable,1
depend,1
social,4
compensation,1
effect,4
im,1
ing,1
poor,4
surf,2
depression,4
respectively,1
promote,1
emotional,2
problem,4
include,4
case,1
reactive,1
benign,1
manic,1
depressive,3
depressed,1
psychosis,1
develop,1
understand,4
relationship,2
suicidal,1
behavior,2
individual,1
schizophrenia,1
schizoaffective,1
significant,2
symptom,9
dep+,1
geriatric,1
scale,8
b,1
have,2
past,1
history,1
high,3
level,3
perceive,2
stress,3
multiple,1
dimension,1
functional,1
support,1
identify,1
increase,3
psychosocial,1
risk,1
benefit,1
duration,1
clinical,4
impression,2
severity,3
index,1
cognitive,3
reserve,1
cbz,2
responder,1
low,1
baseline,1
nonresponder,1
improvement,1
significantly,1
optimal,1
long,1
term,1
treatment,5
major,3
assess,4
background,1
factor,4
affect,1
remission,1
differential,1
self,3
focus,1
processing,1
objective,2
health,3
indicator,1
chronic,1
disease,1
incontinence,1
death,1
follow,1
disability,1
associate,5
difference,2
find,3
group,4
beck,3
inventory,3
score,2
thermometer,1
list,1
hospital,1
risky,1
families,1
questionnaire,1
demographic,1
distress,1
20,2
sample,1
exhibit,1
elevated,1
hubris,1
quadrant,2
scoring,1
psychoticism,1
neuroticism,1
study,3
link,3
ethnic,2
rate,2
neighbourhood,1
density,1
result,1
consistent,2
interpersonal,1
model,2
rs,1
attention,1
sexual,1
abuse,2
regardless,1
age,1
occurrence,1
ptsd,3
alcohol,1
report,2
need,1
elderly,1
currently,1
lack,2
adjustment,1
difficulty,1
answer,1
welsh,1
evaluate,2
structure,1
jointly,1
examine,1
specificity,1
wide,1
retinal,1
b.,1
finding,2
syndrome,1
hostility,1
woman,1
complain,1
amenorrhea,2
supportive,2
inflammation,1
exciting,1
area,1
substantial,1
physical,2
activity,2
adaptive,1
research,5
patient,3
experience,2
unipolar,2
different,2
stage,1
wellness,1
way,1
range,1
standard,1
measure,1
warwick,1
edinburgh,2
daily,1
spiritual,1
experiences,1
foster,1
deep,1
awareness,1
positive,1
change,1
global,1
cgi,1
d,1
demonstrate,1
beneficial,2
iu,3
unrelated,2
indirectly,2
relate,2
pathway,1
episode,1
acute,1
relapse,1
paramedian,1
thalamic,1
infarction,1
modality,1
likely,1
mere,1
sign,1
challenging,1
postnatal,1
gestational,1
week,1
lead,1
comorbidity,2
panic,1
disorder,3
current,1
service,1
opportunity,2
growth,2
program,1
middle,1
aged,1
adult,1
manage,1
celebrate,1
regional,1
strength,1
reestablish,1
redefine,1
popular,1
western,1
chinese,1
psychiatrist,1
attest,1
socially,1
construct,1
independence,1
verify,2
hamilton,2
100,1
mm,1
line,1
rating,1
impact,1
events,1
revise,1
ii,2
beginning,2
end,2
successful,2
dsm,1
base,1
personality,1
frequently,1
occur,1
combination,2
open,1
holistic,1
approach,1
68of,1
pharmacotherapy,1
seek,1
help,2
16of,1
psychotherapy,1
type,1
response,2
explore,2
reason,1
aphasia,1
disruptive,1
avoidance,1
issue,1
creative,1
solve,1
physician,1
biologic,1
criterion,1
diagnostic,1
work,1
echoic,1
thyroid,1
ultrasound,1
pattern,1
understanding,1
primary,1
care,1
setting,1
contribute,1
resilience,2
amitriptyline,1
perphenazine,1
bipolar,1
role,1
mediator,1
structural,1
capital,1
provide,1
insight,1
connection,1
=,1
