collocate,count
admit,1
hospital,1
base,2
interdisciplinary,1
child,10
assessment,1
unit,1
victim,2
sexual,17
high,1
risk,1
tailor,1
uninfected,1
woman,2
history,6
adult,5
include,1
exhaustion,1
poor,1
mental_health,1
substance,10
parenting,2
problem,1
diagnosis,3
treatment,8
major,1
depression,2
alcohol,2
individual,1
recent,1
appearance,1
suicidal,1
idea,1
r,1
criterion,1
show,1
few,1
disorder,2
p,1
<,1
0.01,1
connection,1
provider,1
change,1
thinking,1
well,1
understanding,2
staff,1
cope,2
incident,1
work,1
support,3
procedure,2
impact,2
recovery,3
population,2
schizophrenia,1
co,1
morbid,1
dual,1
link,2
increase,2
psychopathology,2
low,2
social,1
functioning,1
sex,2
offender,1
general,1
relate,2
childhood,10
ethnicity,1
education,1
affect,1
prevalence,1
physical,5
subject,1
find,3
extensive,1
experience,4
quarter,1
active,1
crack,1
oral,1
health,1
case,2
chronic,1
methamphetamine,1
frequency,1
severity,1
correlate,1
depressive,1
posttraumatic,1
stress,1
symptomatology,1
early,2
psychotherapy,1
provide,1
place,1
emphasis,1
quality,1
investigation,1
mde,1
partial,1
remission,1
period,1
examine,2
life,1
chart,2
useful,1
diagnostic,1
technique,1
repressed,1
approximately,1
3.16,1
1.83,1
1.42,1
year,2
onset,1
respectively,1
self,2
report,2
151,1
boy,1
594,1
girl,1
745,1
brown,1
pattern,1
adolescent,1
consequence,1
especially,1
young,1
people,1
important,1
indepth,1
interview,2
survivor,5
motherperpetrate,1
parallel,1
form,4
specific,1
motherdaughter,1
incest,1
male,1
explore,1
transcript,1
telephone,1
perceive,2
160,1
native,1
american,1
system,1
significant,1
group,1
difference,1
mother,2
acknowledge,2
empowerment,1
understand,1
internal,1
college,1
student,1
overcome,6
intimate,1
relationship,2
foster,1
resilience,6
growth,3
feeling,1
process,1
allow,1
resolution,1
crime,1
drug,3
challenge,2
person,1
author,1
discuss,1
role,2
build,1
development,3
delinquent,1
behavior,1
mitigate,1
depressed,1
strength,1
offspring,1
struggle,1
influential,1
psychological,1
maltreatment,1
distinction,1
neglect,1
brassard,1
germain,1
hart,1
1987,1
personality,1
marijuana,1
dependence,1
syringe,1
exchanger,1
suggest,1
significantly,1
enhance,1
overall,1
wellness,1
nonsexual,1
trait,1
neuroticism,1
adaptation,1
affective,1
level,1
familial,1
independent,1
predictor,1
lead,1
small,1
residual,1
illicit,1
notably,1
reduce,1
criminal,1
activity,1
patient,2
result,1
highlight,2
association,1
positive,2
outcome,2
pervasive,1
pernicious,1
effect,1
increasingly,1
valuable,2
psychiatric,1
literature,1
pedophilia,1
reach,1
minor,1
issue,1
unemployed,1
have,1
previously,1
attempt,1
positively,1
hopeful,1
estimate,1
program,1
parental,1
partner,1
esteem,1
parent,1
caution,1
preadoption,1
influence,1
beneficial,1
use,1
postadoption,1
symptom,1
abstract,1
medical,1
illness,1
conception,1
empirical,1
research,1
offer,1
insight,1
emotional,2
attention,1
feel,1
supportive,1
training,1
residency,1
foundation,1
practice,1
