collocate,count
social,10
acceptance,2
action,2
questionnaire,4
sa,1
aaq,1
assess,2
specific,2
symptom,6
generalized,1
disorder,11
choose,2
order,2
measure,6
dependent,1
variable,2
majority,1
information,1
give,1
cause,1
modification,1
behaviour,1
time,1
second,1
interview,3
mental,2
stress,3
test,4
mst,1
sat,1
depression,6
inventory,6
ii,3
41.0,1
beck,2
63.5,1
quality,4
life,2
attainment,1
variety,1
past,1
year,1
incident,1
mood,2
substance,1
use,3
control,3
high,4
risk,2
factor,3
incidence,2
anxiety,12
sad,1
cognitive,2
change,1
manipulate,1
feedback,1
mediate,1
relationship,3
attachment,1
selfcompetence,1
parental,1
involvement,1
differ,1
impact,1
goal,1
examine,3
literature,1
adhd,1
comorbid,1
1998,1
present,2
factorial,1
structure,1
psychometric,1
property,1
separation,1
assessment,1
scale,4
saas,1
spanish,1
schoolchildren,1
case,1
highlight,1
coach,1
stand,1
intervention,1
mild,1
ocd,1
procrastination,1
conscientiousness,1
correlate,1
physiological,1
subscale,3
revised,2
children,2
manifest,2
task,2
mastery,1
avoidance,1
individual,4
elevated,1
appear,1
particularly,1
vulnerable,1
experience,4
alcohol,2
sensitivity,5
define,3
fear,3
relate,4
sensation,3
evidence,3
suggest,2
play,2
empathy,1
child,5
decrease,2
enmeshment,1
contain,1
improvement,1
memory,1
executive,1
function,1
score,1
patient,1
chronic,2
neglect,1
investigation,2
development,2
prevention,2
treatment,3
adolescent,3
sexual,1
abuse,1
endanger,1
victim,1
phobia,1
sop,2
compare,1
youth,1
study,1
relation,3
obstructive,1
pulmonary,1
disease,1
copd,1
respiratory,1
condition,2
previously,1
associate,2
trait,4
elderly,1
cbt,1
group,1
mean,1
clinical,4
severity,1
internalize,1
significantly,1
posttreatment,1
area,1
progress,2
develop,1
base,1
woman,2
complete,2
spielberger,1
state,5
write,1
beneficial,2
think,2
list,1
30,1
item,1
vocabulary,1
abstracting,1
resilient,1
childhood,1
hyperkinesis,1
attentional,1
survivor,1
evaluate,1
difference,2
cluster,1
respect,1
resilience,1
growth,2
parent,1
verbal,2
transmission,1
caution,1
cold,1
common,1
japan,1
england,1
effort,1
encourage,1
diagnosis,1
explore,1
appreciate,1
phobic,1
non,1
pain,2
somatization,1
health,1
report,4
great,1
engagement,1
monocular,1
landing,1
sluggish,1
tempo,1
correlation,1
expectancy,1
effect,2
self,6
interaction,1
situation,1
bdi,1
bai,1
ptsd,1
checklist,1
civilian,1
psychological,1
behavioural,1
coping,1
initial,2
role,1
level,2
bear,1
little,1
positive,1
diabete,1
man,1
versus,1
low,2
0.85,1
0.56,1
1.29,1
2.71,1
95,2
ci,2
1.126.55,1
2.32,1
1.104.93,1
emotional,2
insight,3
enhance,2
subject,1
strength,1
harness,1
motivational,1
sport,1
athlete,1
performance,1
behavior,1
seeking,1
index,1
heiby,1
reinforcement,1
school,1
clinically,1
significant,2
determine,1
emergence,1
challenge,1
contrast,1
link,1
frequent,1
reporting,1
academic,1
stressor,1
produce,2
normal,1
heightened,1
alertness,1
hierarchical,1
regression,1
analysis,1
indicate,1
offer,1
independent,1
contribution,1
undergraduate,1
male,1
female,1
rate,1
24,1
statement,1
cockroach,1
increase,1
feeling,1
compassion,1
response,1
