collocate,count
cross,1
sectional,1
survey,1
290,1
patient,6
attend,1
follow,1
outpatient,1
primary,1
care,4
threat,1
account,1
55,1
effect,1
comorbid,1
substance,4
abuse,1
safety,1
determination,1
failure,1
21,1
caretake,1
impairment,1
emotional,3
stability,1
status,1
cognitive,1
deficiency,1
14,1
need,1
reach,1
great,1
proportion,1
individual,1
smi,3
experience,6
alarmingly,1
high,2
rate,1
lead,1
psychiatrist,3
diagnostic,3
statistical,2
manual,2
disorders,3
diagnose,4
decide,2
mental_illness,12
mental,4
e.g.,1
schizophrenia,1
clinical,6
depression,1
bipolar,1
study,4
explore,2
depiction,1
main,2
government,1
print,1
medium,3
ghana,1
suffer,2
addictive,1
disorder,2
chronic,3
severe,5
key,1
program,2
carry,1
seed,1
overview,1
public,1
health,6
consideration,1
maternal,1
global,1
perspective,2
south,1
african,2
context,1
simulate,1
dramatic,1
response,1
include,2
use,2
relation,2
client,1
long,1
term,2
timing,1
migration,1
examine,1
date,1
image,1
people,12
small,1
number,1
increase,1
risk,1
commit,1
sexual,1
offence,1
woman,2
gain,1
placement,1
service,7
act,1
mha,2
1983,1
compare,3
classification,1
psychopathic,1
pd,1
mi,1
potential,1
erp,1
marker,1
genetic,1
vulnerability,1
current,1
knowledge,1
catatonia,1
occur,1
frequently,2
document,3
conjunction,4
developmental_disorder,1
thomas,1
szasz,1
critique,2
concept,2
center,3
claim,2
basis,3
objective,2
medical,3
criterion,2
b,1
happen,1
device,1
order,1
communicate,1
live,1
treatment,5
recovery,3
humanize,1
comprehension,1
addiction,1
frequent,1
companion,1
challenge,4
reader,1
engage,1
moral,1
reverse,1
correlation,1
approach,2
attribute,2
terrorism,3
result,2
phenotypically,2
white,2
representation,2
perpetrator,1
issue,3
stigmatization,1
vocational,1
functioning,2
professional,2
potentially,2
disable,2
mental_health,5
forensic,1
describe,1
come,1
contact,2
criminal,1
justice,1
system.2,2
receive,1
jail,1
psychiatric,2
inpatient,1
community,2
pupil,1
student,2
broad,2
understanding,5
highly,3
effective,4
method,3
respond,2
maxim,1
everyone,1
business,1
sexuality,1
general,1
population,1
national,1
social,1
occupational,1
therapy,1
education,1
attitude,3
favorable,1
start,1
course,1
work,1
association,1
parental,1
child,3
resilience,2
evidence,1
base,3
reduce,1
impact,1
promote,1
sustainable,1
environment,1
mitigate,1
climate,1
smoking,1
cessation,1
adult,4
manage,3
assess,1
significant,1
past,1
present,2
structured,1
interview,2
scid,2
4th,1
edition,1
dsm,1
iv,1
likely,2
seek,4
help,1
americans,1
latinos,1
research,1
link,1
childhood,1
focus,2
cope,1
mechanism,1
kazdin,1
blase,1
essay,1
address,2
curve,1
require,1
well,2
simplify,1
intervention,1
majority,1
52.2,1
type,1
condition,2
wellness,3
conclusion,1
hospitalization,2
severely,1
ill,1
integrate,1
system,1
support,4
foundational,1
individualized,1
model,1
group,1
psychotherapy,1
person,2
organize,1
empower,1
member,1
autonomy,1
enhance,1
interest,1
relationship,1
physical,1
overcome,2
relate,3
datum,2
early,1
identify,1
hospital,1
preschool,1
age,1
location,1
counseling,1
supportive,3
positive,3
portrayal,2
access,3
time,1
hinder,1
have,1
diagnosis,1
multidimensional,1
locus,1
control,1
measure,2
factor,3
opinions,2
illness,2
scale,1
site,1
canadian,1
project,1
homeless,1
participant,1
show,2
fidelity,1
pathways,1
housing,1
consequence,1
cultural,1
racial,1
contribute,1
growth,1
deserve,1
close,1
attention,1
practice,1
18,1
month,1
comorbidity,1
dependence,1
dimension,1
structural,1
imbalance,1
proactively,2
second,3
manifestation,3
reason,2
unable,2
situation,1
traditional,1
open,1
way,1
diverse,1
carer,1
difference,1
user,1
nonuser,1
behavior,1
