collocate,count
condition,6
include,2
opt,2
option,2
irr,2
developmental_disorder,1
childhood,4
onset,2
degenerative,2
mental_illness,6
adult,2
parent,6
person,3
severe,4
smi,2
experience,4
burden,3
illness,3
daughter,1
1980,1
1995,3
homosexuality,1
1993,1
1970,1
caregiver,1
involve,1
look,1
relative,4
play,2
vital,2
role,2
mental_health,7
promotion,2
child,1
ill,1
special,2
risk,3
group,2
develop,2
nonconsultation,1
reluctance,1
acknowledge,1
member,1
family,6
stigma,6
attach,2
attend,3
service,13
skepticism,2
usefulness,2
disproportionality,1
detention,1
rate,2
high,2
great,1
poor,1
level,1
social,8
easy,1
administer,1
self,3
scale,1
assess,2
correlation,1
psychopathology,1
recent,1
literature,1
relationship,1
offend,1
behaviour,1
classify,1
study,4
setting,1
occur,1
usage,1
process,1
persistent,1
spmi,1
empirically,1
examine,1
sample,1
latino,1
17,1
user,1
national,1
alliance,1
nami,1
predominantly,1
latino-,1
80,1
clinical,7
characteristic,1
refuse,2
patient,3
attitude,4
reason,4
medication,1
satisfaction,1
court,4
indicator,2
disease,2
concern,3
unsteady,1
single,1
item,1
represent,1
conversely,1
impede,1
acquisition,1
retention,1
suitable,1
work,1
dimension,1
structural,1
imbalance,2
people,10
consume,4
second,3
manifestation,3
present,3
show,1
situation,2
research,1
psychiatry,2
mainly,1
focus,1
se,1
sexual,1
physical,3
abuse,2
disproportionately,1
multiple,1
regression,1
reveal,1
acceptance,1
stereotype,1
metacognitive,1
capacity,1
esteem,1
uniquely,1
disorder,2
pd,1
n,2
=,3
16,1
mi,1
28,1
discrimination,1
disclosure,1
positive,3
aspect,1
peer,1
support,5
recommend,1
health,3
commission,1
canada,2
reduction,2
economic,2
conception,1
significantly,1
relate,3
associate,1
seek,1
learn,2
ada,1
employment,1
face,2
difficult,1
decision,1
disclose,1
status,1
maternal,1
interaction,2
symptom,2
lower,1
function,1
offspring,2
care,1
nuclear,1
structure,1
24,1
13,1
resilience,4
history,2
cope,1
depression,1
strength,1
pro,1
personality,2
awareness,2
encourage,1
treatment,2
use,1
alleviate,3
psychological,1
challenge,4
domestic,1
dispute,1
appear,1
important,1
factor,2
experiment,1
suggest,1
understand,3
reaction,2
direct,1
result,1
behavior,3
limited,1
definitively,1
public,1
influence,2
observe,1
diversion,1
away,1
criminal,2
justice,2
system,2
key,2
strategy,2
establish,1
resource,1
relevant,1
6,1
theme,1
construct,1
b,1
diagnosis,1
form,1
understanding,3
d,1
search,1
solution,1
e,1
exploration,1
wellness,1
popular,2
culture,3
f,2
contemporary,2
advancement,1
age,1
16.79,1
year,2
reach,1
period,1
schizophrenic,1
episode,1
likely,1
emerge,1
36,1
mhcs,1
type,1
psc,1
grow,1
number,1
individual,1
navigate,1
life,2
refer,2
psychotherapy,1
unit,1
think,1
psychiatrist,1
majority,1
screening,1
questionnaire,1
identify,1
precision,1
magistrate,1
parental,1
death,2
manage,2
recovery,1
alcohol,1
combine,1
refrain,1
65,1
sex,1
diagnose,1
icd-10,1
criterion,1
recruit,2
supportive,2
environment,2
department,1
northern,1
portugal,1
growth,2
time,2
have,1
sibling,1
significant,1
gender,1
indicate,1
major,1
e.g.,1
schizophrenia,1
manic,1
depressive,1
delay,1
eagerness,1
available,1
particularly,1
community,3
provide,1
opportunity,1
increase,1
holocaust,1
survivor,1
amazing,1
inspirational,1
picture,1
showcase,2
despite,2
like,2
impairment,1
staudinger,1
fleeson,1
1996,1
recognition,1
exception,1
dementia,1
allow,1
improved,1
perceive,1
accept,1
presence,1
42,1
feel,1
treat,1
external,1
husband,1
substance,1
and/or,1
violence,1
interference,1
story,1
occupational,1
therapist,1
inspiring,1
journey,1
rural,2
belong,2
district,1
finland,1
analyse,1
basis,1
durkheim,1
ramification,1
range,1
psychology,1
consumer,1
guidance,1
personal,1
alongside,1
