collocate,count
contribution,1
limitation,1
profession,1
examine,4
suggest,1
major,1
challenge,3
study,1
prevalence,1
clinical,1
characteristic,1
treatment,3
service,4
utilization,2
adolescent,1
bipolar,1
1983,1
1994,1
community,3
programme,2
set,1
guinea-,1
bissau,1
interview,1
10,1
outpatient,2
altrecht,1
dutch,1
institution,1
grow,1
interest,1
influence,3
state,1
physical,1
primary,3
carer,1
child,8
disability,2
experience,7
problem,3
mother,3
typically,2
develop,2
average,1
find,1
group,3
metalworker,1
expose,1
risk,2
statistically,1
significant,2
result,2
note,1
occupational,1
stress,2
lack,1
research,4
address,1
implication,2
elevated,1
emergency,1
worker,2
proposition,1
oft,1
report,2
relation,1
caregiver,1
outcomes,1
i.e.,1
resentment,1
depression,1
potentially,1
va,1
integrate,1
psychologist,1
licensed,1
provider,2
know,3
collectively,1
co,1
locate,1
care,6
medical,2
home,1
improve,2
veteran,2
space,1
shift,1
issue,1
count,1
emerge,2
body,1
provide,3
evidence,1
callous,1
unemotional,1
family,2
environment,1
adult,1
labor,1
woman,1
employment,1
negative,1
husband,1
cost,2
effective,2
mean,1
cod,1
reduce,1
youth,1
cope,1
efficacy,1
particularly,1
high,1
promise,1
explore,2
live,1
evolution,1
action,1
field,1
increase,1
poor,1
compare,1
potential,1
strategy,1
optimize,1
prenatal,1
screening,1
concern,2
stigma,3
personal,3
belief,3
mental_illness,3
mental_health,11
reflect,1
way,1
social,3
health,1
socially,1
economically,1
disadvantaged,1
vulnerable,1
assault,1
female,3
relationship,1
ptsd,1
suicide,1
especially,1
chief,1
complaint,1
unrelated,1
role,2
practitioner,3
remain,2
fundamentally,1
intriguing,2
confront,2
testimony,1
fact,1
guideline,1
exemplary,1
practice,1
relate,1
concurrent,1
substance,1
use,1
wellness,1
conclude,1
natural,1
menopause,1
adverse,1
outcome,1
majority,1
middle,1
aged,1
healthy,1
conjugal,2
violence,2
likely,2
hinder,2
resilience,5
conflict,1
document,1
successful,1
capitation,1
effort,1
public,1
psychotherapy,1
b,1
positive,7
connection,1
religion,1
item,1
scale,1
deserve,1
special,1
attention,2
support,5
id,1
aide,1
measure,1
adaptive,1
behavior,3
school,1
professional,4
change,1
estimate,1
total,1
300,1
act,1
assessment,1
london,1
borough,1
low,1
sigmund,1
freud,1
movement,1
stride,1
heal,1
soul,1
argue,1
respondent,2
sleep,1
disturbance,1
frequently,1
engage,1
consult,1
general,1
benefit,2
establish,1
certainty,1
work,1
factor,1
possibly,1
contribute,1
improvement,1
counselor,1
office,1
church,1
building,1
black,1
discuss,1
highlight,1
unifying,1
inspiring,1
force,1
notion,1
show,1
harmony,1
lay,1
include,2
currently,2
need,2
receive,1
protection,1
hypothesis,1
continuous,2
spectrum,2
promote,2
mental_disord,1
type,2
analyze,2
modification,1
innovative,1
center,1
survivor,1
inform,2
quality,1
enhancement,1
forensic,1
task,1
advocacy,1
score,1
control,1
indicate,1
heightened,1
awareness,1
hiv,1
illustrate,1
correlate,1
client,1
palliative,1
male,2
60,1
45,1
dedicated,1
22,1
23,1
insurance,2
offset,1
policy,1
coordinate,1
component,1
advantage,1
society,1
great,2
burden,2
opportunity,2
vary,2
political,1
economic,1
context,1
