collocate,count
depression,2
conceptualization,1
body,1
disease,1
rational,1
development,4
new,2
class,1
medication,2
traditional,1
and/or,2
faith,1
healing,1
practice,1
retrieve,1
database,1
support,2
strong,1
relationship,3
childhood,1
maltreatment,1
study,3
review,1
cross,1
sectional,1
provide,4
vocational,2
service,3
consumer,1
live,1
smi,6
estimate,1
rate,4
workforce,1
participation,1
low,2
dogmatic,1
ss,1
differentiate,2
suicide,1
homosexuality,1
category,1
control,1
trial,2
155,1
patient,1
severe,5
previous,2
admission,3
past,1
year,3
information,1
report,1
age,1
iq,1
referral,1
characteristic,1
current,1
cohort,2
33,1
woman,2
prescribe,1
lithium,1
time,1
pregnancy,1
give,2
difference,1
risk,1
uk,1
ethnic,1
minority,1
relate,3
balance,1
result,1
reveal,1
selfstigma,3
seek,3
help,4
inverse,2
literacy,1
article,1
initiate,2
special,2
section,2
retardation,2
mental_illness,4
date,2
summary,2
mental,3
key,1
clinical,1
75,1
people,7
smoke,1
highly,1
dependent,1
nicotine,2
consume,1
cigarette,1
day,1
smoker,1
comprehensive,2
meet,1
need,1
particularly,1
young,1
adult,2
essential,1
significant,1
challenge,5
engage,1
individual,4
comorbid,1
substance,4
use,5
disorder,3
suds,1
conclude,1
nonrecognition,1
appear,1
problem,2
family,1
area,1
common,1
finding,1
suggest,1
divert,1
jail,1
community,2
base,2
context,1
183,1
diagnose,1
compare,1
gender,1
specific,1
anorexia,1
nervosa,1
characterize,1
self,2
perception,2
absence,1
immigration,1
france,1
2,2
factor,1
associate,1
achieve,1
complete,1
suicidal,1
respondent,1
include,1
old,1
religious,1
coping,1
previously,1
have,1
assessment,1
particular,1
importance,2
making,1
threat,1
experience,5
double,1
stigmatization,1
dual,1
stigma,3
offending,1
behaviour,3
hospital,1
lose,1
12,1
step,1
treatment,2
alcohol,1
drug,1
dependence,1
difficulty,1
fulfil,1
ha,1
positive,2
predictor,1
sample,1
europe,1
measurement,1
period,1
consider,1
high,2
prevalence,2
63,1
n=29,1
54,1
pa,1
intervention,1
model,1
manage,3
chinese,1
society,1
usefulness,1
diagnostic,2
system,1
work,1
go,1
sign,1
symptom,1
capture,1
historically,2
understanding,3
alongside,2
evolve,2
significantly,1
borderline,1
personality,2
bpd,1
challenging,1
affect,1
approximately,1
1,1
general,1
co,1
morbid,1
hcv,1
infection,1
attachment,2
hypothesis,1
test,1
maternal,1
lead,2
unique,1
classification,1
distribution,1
biochemistry,1
concern,1
normal,1
behavior,1
mystery,1
course,1
simply,1
temporary,1
reflect,1
promising,1
survey,1
1,340,1
parent,1
genetic,1
influence,1
intelligence,2
solution,2
learn,1
opportunity,1
explore,1
responsiveness,1
marijuana,1
voucher,1
contingent,1
reinforcement,1
represent,1
alternatively,1
athlete,1
keyes,1
term,1
flourish,2
i.e.,2
level,1
free,1
criminal,2
penalty,1
transcend,1
position,1
trust,1
respect,1
power,1
country,1
worldwide,1
brazil,1
show,1
resilience,2
despite,1
elevate,1
overcome,1
abuse,1
address,1
handle,1
domestic,1
improve,1
ability,1
personal,1
history,1
odd,1
ratio,1
2.58,1
p<0.001,1
feminine,1
role,1
se,1
insight,2
justice,1
psychological,1
scale,1
k6,1
undergraduate,1
major,1
university,1
accord,1
scid,1
statistical,1
manual,1
disorders,2
4th,2
edition,2
journey,2
number,2
psychiatric,1
supportive,1
small,1
demonstrate,1
increase,2
awareness,1
recent,1
epidemiological,1
incidence,1
male,1
female,1
respectively,1
perceive,1
value,1
sibling,1
child,1
share,1
similar,1
religion,1
shift,1
argument,3
call,2
cult,2
buster,2
mental_health,1
james,1
richardson,1
option,1
possible,1
prevent,1
early,1
