collocate,count
social,3
functioning,3
stress,1
depression,1
strongly,3
associate,3
play,1
increasingly,1
central,1
role,5
provide,6
service,10
youth,1
limitation,2
available,2
school,5
base,3
professional,3
session,1
intervention,3
specifically,1
significant,1
change,2
symptom,3
resilience,1
work,3
engagement,2
p,1
note,1
score,1
low,1
sample,2
reflect,1
treatment,3
community,8
setting,2
integrate,2
culture,1
hiv,1
patient,1
significantly,2
bad,1
general,2
survivor,1
pakistan,1
industrialize,1
country,1
develop,3
care,5
managed,1
cost,1
containment,1
practice,1
risk,2
paper,1
introduce,1
apply,1
operationalization,1
syndrome,1
positive,4
feeling,1
indigenous,1
cultural,1
knowledge,1
conceptualize,1
offer,2
fruitful,2
avenue,2
well,5
contextualize,2
important,1
mediating,1
poverty,1
child,4
emerge,1
body,1
research,1
evidence,1
callous,1
unemotional,1
8,1
factor,2
age,1
18,1
use,2
precede,1
12,1
month,1
co,1
occurrence,1
impairment,2
academic,3
problem,2
widely,2
cite,2
smh,1
programme,1
begin,1
assess,2
forensic,1
unit,1
specialist,1
provision,2
great,2
association,1
physical,2
need,5
neuropathic,1
pathway,1
suggest,3
ecological,1
perspective,1
public,1
health,2
framework,1
focus,3
promote,3
sense,1
spill,1
deleterious,1
effect,2
behavioral,1
mediator,1
relationship,1
understand,1
qol,1
woman,1
ovarian,1
cancer,1
lead,1
understanding,1
neurobiological,1
basis,1
disease,1
integrative,1
approach,2
future,1
test,1
structural,1
equation,1
model,1
burden,1
drug,1
unprotected,1
sex,1
exposure,1
cpa,1
weak,1
later,2
implication,1
homeless,2
program,3
vha,1
veteran,1
postdisaster,1
contribution,1
biofeed,1
utilize,1
unique,1
characteristic,1
biofeedback,1
57,1
female,1
32,1
ethnic,1
minority,1
agency,1
psychopathology,1
substance,1
potential,2
success,2
deinstitutionalization,1
progress,1
center,2
evolve,2
state,4
mental,1
mental_health,1
institution,1
innovative,3
delivery,4
policy,2
hospital,1
expand,2
occupational,1
therapist,1
enhance,5
support,4
utilization,2
pattern,1
liaison,1
secret,1
effective,2
multidimensional,1
interaction,1
law,1
enforcement,1
system,3
particular,1
prevent,1
mid-20,1
positively,1
correlate,1
10,1
year,3
psychologist,1
appropriate,1
clothing,1
grooming,1
indicator,1
thrive,2
specialty,1
area,1
field,2
involve,1
assist,1
emotionally,1
resilient,1
alignment,1
old,1
refer,1
preschool,1
project,1
time,2
medium,1
report,1
experience,4
traumatic,1
childhood,1
event,2
concern,1
speak,1
universal,1
significance,1
satisfaction,1
satisfy,1
help,1
establish,1
certainty,1
influence,1
benefit,1
possibly,1
contribute,1
improvement,1
permanent,1
hearing,1
enjoy,1
range,1
hear,1
presentation,1
major,1
question,1
target,1
group,1
recent,1
evolution,1
advisory,1
board,1
crucial,1
enhancement,1
official,1
proactive,1
determine,1
detect,1
account,1
grow,1
curiosity,1
student,1
embrace,1
holistic,1
antenatal,1
postnatal,1
clinic,1
mother,1
0,1
16,1
dynamic,1
personal,1
growth,3
adolescence,1
early,1
male,1
relatively,1
high,2
challenge,2
promising,2
matter,1
adapt,1
leadership,1
style,1
turn,1
ideal,1
antidepressant,1
agent,1
medical,1
outcome,1
aide,1
measure,1
adaptive,1
behavior,2
estimate,1
extremely,1
fiscal,1
human,1
term,1
practitioner,1
solution,1
likely,1
