collocate,count
directly,1
health,1
threaten,1
behavior,1
substance,11
course,1
seriously,1
consider,1
utilize,1
model,1
examine,2
difference,1
sse,1
depend,1
type,3
article,1
address,5
common,1
misconception,1
historic,1
child,10
victoria,1
mid,1
twentieth,1
century,1
standard,1
intervention,2
program,4
work,1
domestic,2
perpetrator,2
improve,1
outreach,1
young,1
offender,2
problem,3
treatment,4
law,1
enforcement,1
personnel,1
determine,2
liability,1
dronabinol,1
officer,1
responsible,1
decide,1
case,1
refer,1
potential,5
prosecution,1
likely,2
woman,2
receive,1
prior,2
characteristic,2
find,1
associate,2
inpatient,1
relationship,3
satisfaction,1
influence,1
risk,5
knowledge,1
deficit,1
attitudinal,1
barrier,1
mental_health,2
setting,1
justification,1
proactive,1
behavioural,1
approach,1
abi,1
population,1
violence,1
increase,2
date,4
evaluated,2
abuse,2
prevention,4
design,1
specifically,1
high,2
co,1
occurring,1
mental_illness,1
prevalent,1
criminal,1
little,2
deal,1
longterm,1
consequence,1
childhood,2
sexual,4
base,1
response,3
bcas,1
brief,1
screen,1
history,4
gender,1
relate,1
major,1
mtf,1
transgender,1
datum,1
national,1
neglect,5
data,1
system,2
ncands,1
study,3
united,1
states,1
research,3
frequently,1
criticize,1
poorly,1
perform,1
evaluate,1
association,1
alcohol,3
use,3
dependence,1
cigarette,1
smoking,1
self,1
experience,4
real,1
onset,1
accuse,1
cover,1
parental,2
alienation,1
false,1
allegation,1
great,2
locality,1
level,1
acceptance,1
wife,1
statistically,1
odd,1
half,2
admit,1
medical,2
reason,1
secondary,1
finding,2
combine,1
psychosocial,1
team,1
identify,2
attempt,2
understand,2
family,2
belief,1
house,1
sample,1
similar,1
claim,1
past,3
new,1
adaptive,1
condition,1
cue,1
offer,1
hopeful,1
outlook,1
exposure,1
week,1
recognize,1
60,1
day,1
informed,1
group,1
demonstrate,3
significantly,2
mean,1
score,1
suggest,2
awareness,1
reporting,1
cumulative,2
psychiatric,2
disorder,1
independently,1
adolescent,1
exploration,1
include,1
physical,3
emotional,2
positively,3
impact,2
overall,1
functioning,1
assess,1
peak,1
time,1
implication,1
enhancement,1
professional,2
paraprofessional,1
support,4
beneficial,2
economic,3
evaluation,1
drug,5
hiv,1
pregnant,1
need,2
screening,1
ipv,1
victim,1
continue,1
positive,2
outcome,1
overcome,2
participant,1
multiple,1
result,1
strengthen,1
resilience,3
personal,1
growth,4
hard,1
core,1
subject,1
lack,1
demonstrativeness,1
proactively,1
year,2
sex,1
perpetrate,3
jerry,1
sandusky,1
highlight,1
opportunity,2
direct,1
service,1
infant,1
emphasis,1
life,1
amidst,1
challenge,2
develop,1
lifetime,1
early,1
maternal,1
environment,1
present,1
employ,1
cross,1
fostering,1
factor,1
guide,2
understanding,2
anonymous,1
report,2
compare,2
nonprofessional,1
csa,1
especially,1
continuity,1
disclosure,1
affect,1
process,1
healing,1
primary,1
relation,2
mediate,1
approximately,1
observe,1
reduction,1
impulsivity,1
specific,1
remain,1
open,1
question,1
strength,1
face,1
nondisable,1
people,2
disabled,1
hypocaloric,1
diet,1
have,1
bn,1
embrace,1
healthy,1
weight,1
generally,1
development,1
issue,1
correlate,1
predictor,1
female,1
note,1
apart,1
describe,1
insight,1
gain,1
range,1
mother,1
researcher,1
resource,1
limited,1
community,1
welfare,1
